#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,
#,,,メイン: とある科学の超電磁砲 チャプター31,
#,,,ワクチンソフト,
#,,,#【学園都市・路上壊滅】,
#,,,#アニメシーン画像より。投げ出された白衣。,
#,,,#暴れるバースト。,
#,,,#構える御坂。,
#,,,#木山の足ナメ、蠢くバースト。,
1,木山 春生,41000101,（ワクチンソフトを学園都市中に流す事で、<br>『<ruby>幻想御手</ruby>』のネットワークを破壊する……）,1,16,
#,,,#アニメシーン画像より。バーストを見る木山。,
2,木山 春生,41000101,（花飾りの少女がうまくやれば、『<ruby>幻想猛獣</ruby>』の<br>暴走を抑える事ができるはずだ。だが……）,1,16,
#,,,#アニメシーン画像より。地面に御坂の手、電気が走る。,
#,,,#砂鉄の剣を振るう御坂。,
3,御坂 美琴,4000101,うあああっ！,1,13,
#,,,#アニメシーン画像より。御坂、剣で光弾を弾く。,
#,,,#御坂、切り上げる。,
#,,,#触手が切断される。,
#,,,#が、すぐに再生。,
#,,,#御坂、忌々しそうに。,
4,御坂 美琴,4000101,ホント、キリがないわね……！,1,16,
#,,,#アニメシーン画像より。御坂の背後、原子力施設。,
5,御坂 美琴,4000101,ったく、なんだって原子力の施設になんか<br>向かってくるのよ！,1,16,
#,,,#アニメシーン画像より。御坂ナメ、バースト。,
6,御坂 美琴,4000101,怪獣映画かっつーの！！,1,13,
#,,,#アニメシーン画像より。アンチスキルの車。
#ＰＣに繋がるプレーヤー。,
7,黄泉川 愛穂,7000701,ああ、そうじゃん！,1,13,
#,,,#アニメシーン画像より。初春ナメ、電話する黄泉川。,
8,黄泉川 愛穂,7000701,これから転送する音声ファイルをあらゆる手段を<br>使って学園都市に流せ！,1,13,
9,初春 飾利,36000102,転送完了しましたっ！,1,13,
#,,,#アニメシーン画像より。黄泉川、携帯に怒鳴り。,
10,黄泉川 愛穂,7000701,責任は私が持つ！　とにかく流すじゃん！,1,13,
#,,,#【学園都市・駅前】,
#,,,#アニメシーン画像より。学園都市、曲を聞く学生ら。数カット。,,,
#,,,#【病院・ロビー】,
#,,,#アニメシーン画像より。見上げる医者。,
11,医者,999000101,これは……？,1,10,
12,看護師,999000101,先生！　患者さん達が……！,1,10,
#,,,#アニメシーン画像より。落ち着いた様子の介旅。,
#,,,#安らかな寝顔の強盗Ａ。,
#,,,#眠る男。,
#,,,#【学園都市・路上壊滅】,
#,,,#アニメシーン画像より。バーストと対峙する御坂。,
#,,,#荒い息の御坂。,
13,御坂 美琴,4000101,（こっから先は絶対に通すわけには<br>いかないんだけど……）,1,20,
#,,,#アニメシーン画像より。スピーカーから曲が流れる。,,,
#,,,#耳をそばだてる御坂。,,,
14,御坂 美琴,4000101,（何？　この曲……？）,1,15,
#,,,#アニメシーン画像より。！となる御坂。,
#,,,#飛び出てくる触手。,
#,,,#御坂、触手に絡め取られる。,
15,御坂 美琴,4000101,うっ……やばっ……！,1,16,
#,,,#アニメシーン画像より。バースト、触手を振り下ろす。,
#,,,#御坂、放電して対抗。,
#,,,#吹き飛ぶ触手。,
#,,,#御坂、顔をしかめる。,
16,御坂 美琴,4000101,（くそっ！　いくらやってもすぐに<br>再生するんじゃ意味が……）,1,21,
#,,,#アニメシーン画像より。再生しない触手。,
17,御坂 美琴,4000101,（え？　再生しない！？）,1,15,
#,,,#アニメシーン画像より。！となる御坂。,
18,御坂 美琴,4000101,（この曲……治療プログラム！<br>初春さん、やったんだ！）,1,12,
#,,,#アニメシーン画像より。御坂ナメ、蠢くバースト。,
#,,,#御坂、不敵な笑み。,
19,御坂 美琴,4000101,悪いわね、これでゲームオーバーよ！,1,20,
#,,,#アニメシーン画像より。御坂、放電。,
#,,,#バースト、雷撃をくらう。,
20,幻想猛獣,521000101,―――！！,0,10,
#,,,#END,
