#ID,名称,CharaID,メッセージ,ボイスID,表情差分,エモーション,
#,スポット会話,,チャプター06：常盤台中学　食蜂操祈　　,
#,,,記憶のスイッチ,
1,食蜂 操祈,10000101,あらぁ？　鞄が開いてるわぁ。危ない危ない、<br>リモコンが落っこちちゃう。注意しないとダゾ☆,900100030,15,ef_com_00100_002_001_00,
2,食蜂 操祈,10000101,大事にしなくっちゃだわぁ。本来の用途と違う<br>使い方なのに、よく働いてくれてるんだからぁ。,0,10,
3,食蜂 操祈,10000101,テレビのスイッチ切るんじゃなくて記憶をリセットする。<br>……ふふ、リモコンも大変よねぇ。,0,11,
4,食蜂 操祈,10000101,記憶……リセットされたら、どんな気持ちなのかしらぁ？<br>気持ちも何もないか、その記憶自体なくなるんだしぃ。,0,10,
5,食蜂 操祈,10000101,昔……自分の頭の中を全部リセットしようとしたことが<br>あったっけ。今でも覚えてるわぁ……。,900100005,22,
6,食蜂 操祈,10000101,このスイッチを押せば、私の中の私が一旦居なくなる。<br>私を私にさせているモノの重荷力から解放される……。,0,23,
7,食蜂 操祈,10000101,――今でも、たまに、そうしてみたくなるけど。,0,10,
8,食蜂 操祈,10000101,でも、今んとこ、そうするわけにはいかないわぁ。<br>私にも、やることが結構あるし……。,0,11,
9,食蜂 操祈,10000101,――できれば忘れたくない人たちもそこそこいるし、ね。<br>だから、自分に向けてこの親指を押すのはやめとくわぁ。,900100006,22,





