#ID,名称,CharaID,メッセージ,ボイスID,表情差分,エモーション,
#,,,ストーリーイベント: 3rd Anniversaryリレーメッセージ,
#,,,ミナ,,,,
#,,,#【青背景】,
1,ミナ,132000101,３周年ありがとうございます。<br>ようやく私の出番が回ってきましたね。,1,12,
2,ミナ,132000101,私からの上級　第４問は……そうですね。<br>学園都市の人口を次から選んでください。,1,10,
3,ミナ,132000101,正解は「約二三〇万人」です。<br>それでは、くれぐれも今後とも応援お願いします。,1,11,
4,,,毎日出題されるクイズに正解するとプレゼントが変化！<br>正解数でミッション達成もあるので頑張ってください。,
5,,,さて、本日の３周年御礼メッセージと共に、<br>クイズを出題するのは……？,
#,,,#END,

































































#,,,#END,


































































