#ID,名称,CharaID,メッセージ,ボイスID,表情差分,エモーション,
#,スポット会話,,チャプター26：公園　ステイル＝マグヌス　姫神 秋沙　,
#,,,あの時のお礼,
1,姫神 秋沙,23000101,大覇星祭の時<br>あなたが助けてくれたって先生から聞いた。,900230028,10,
2,ステイル,24000101,ああ……君が通り魔に遭ったあの件かい？,900240005,10,ef_com_00100_002_002_00,
3,姫神 秋沙,23000101,そう。気がついた時。私は病院のベッドの上だったから<br>ずっと言いそびれてたけど。助けてくれてありがとう。,900230014,17,
4,ステイル,24000101,僕はあくまで手を貸しただけだから、<br>お礼を言うならあの人に言うべきだと思うけど。,900240002,11,ef_com_00100_002_000_00,
5,ステイル,24000101,まぁ、折角だから気持ちは素直に受け取っておくよ。,0,12,
6,姫神 秋沙,23000101,うん。そうして。,900230002,12,







