#ID,名称,CharaID,メッセージ,ボイスID,表情差分,エモーション,
#,スポット会話,,チャプター27：常盤台中学　食蜂 操祈　白井 黒子　,
#,,,感触力の違い,0,
1,食蜂 操祈,10000101,ふわぁ……次の時間は化学室に移動しなきゃだわぁ……。<br>かったるぅーい……きゃっ！,900100015,14,ef_com_00100_002_006_00,
2,白井 黒子,5000101,なっ！　う……！！！　い、今のは……。,900050030,15,ef_com_00100_002_003_00,
3,食蜂 操祈,10000101,あ、白井さんじゃなぁい。ぶつかってごめんねぇ。<br>お互い前見て歩かなきゃダメなんダゾ☆,900100001,10,
4,白井 黒子,5000101,…………は、はぁ、そうですわね。…………はー。,900050015,14,ef_com_00100_002_004_00,
5,食蜂 操祈,10000101,……どうかしたのぉ？　どうも反応力が不自然ねぇ。<br>打ちどころでも悪かったのぉ？,900100019,14,
6,白井 黒子,5000101,いえ、打ちどころは別に……悪くはないのですの。<br>ただ少々衝撃を受けただけですの……。,900050017,14,ef_com_00100_002_004_00,
7,食蜂 操祈,10000101,衝撃って、ぶつかった衝撃なのぉ？<br>そんなに痛かったのかしらぁ？,900100003,15,
8,白井 黒子,5000101,いえ、……全然痛みはなくて……むしろ、クッションが<br>効きすぎて痛くもなんともなさすぎて驚きましたの……。,900050008,17,ef_com_00100_002_003_00,
9,食蜂 操祈,10000101,あー、胸にぶつかったもんねぇー。<br>んふ、御坂さんの胸と感触力が違うでしょぉ？,900100005,22,
10,白井 黒子,5000101,段違いですの……そこは認めざるを得ませんの。同世代の<br>女性のバストが、ここまで違う感触……衝撃ですの！,900050006,10,
11,食蜂 操祈,10000101,うふふふ、嬉しい感想だわぁ。うふふふふ。<br>ねえねえ、今度御坂さんにこの話してもいいかしらあ？,900100011,12,ef_com_00100_002_007_00,
12,白井 黒子,5000101,そ、それだけは勘弁してほしいんですの！　うっかり<br>ポロっとこぼした感想ですので、どうかご内密にですの！,900050017,17,
13,食蜂 操祈,10000101,あらそぉ？　それならまあ、御坂さんにはナイショに<br>しといてあげるわぁ。うふふふ。,900100003,23,

