#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,
#,,,メイン: とある科学の超電磁砲 チャプター37,
#,,,独奏,
#,,,#【常盤台女子寮・全景】,
#,,,#アニメシーン画像より。ステージ、出てくる御坂。,,,
#,,,#見る佐天ら。,
1,佐天 涙子,37001801,すごい！　バイオリンの独奏だよ！,1,15,
2,初春 飾利,36001801,ふぇ～！　御坂さん、さすがです！,1,17,
#,,,#アニメシーン画像より。お辞儀をする御坂。,
#,,,#御坂、客席を見る。,
#,,,#注目する一同。,
#,,,#御坂、苦笑。,
#,,,#御坂、バイオリンを構える。,
3,御坂 美琴,4001901,（まったく、人の気も知らないで）,1,20,
4,御坂 美琴,4001901,（だけど……）,1,11,
#,,,#アニメシーン画像より。弾き始める御坂。,,,
#,,,#ステージ、全景。,
#,,,#弾いている御坂。,
#,,,#料理を食べているインデックス。,
#,,,#微笑む上条。,
5,御坂 美琴,4001901,（だけど、あんなやつでもたまには<br>役に立つ事もあるのね）,1,12,
#,,,#アニメシーン画像より。横になる鉄装。,,,
#,,,#聞いている黄泉川。,
#,,,#窓から見ている寮監。,
#,,,#聞いている舞夏。,
#,,,#ステージ、全景。,
#,,,#少女、口を拭いてもらっている。,
#,,,#婚后、微笑む。,
#,,,#聞いている初春。,
#,,,#聞いている佐天。,
#,,,#聞いている湾内、泡浮。,
#,,,#聞いている固法。,
#,,,#カメラを持つ手。,
#,,,#聞き惚れている黒子。,
#,,,#バイオリンを弾く御坂。,
#,,,#女子寮と空。,
#,,,#END,
