#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,エモーション,
#,,,ストーリーイベント: 4周年メタ話シナリオ チャプター01,
#,,,届いた招待状,,,,
#,,,【学園都市／駅前／昼】,,,,
1,ミサカ一〇〇四六号,21000101,届きましたか……？,1,10,
2,エステル,92000101,あぁ……私にも届いていたぞ。,1,10,
3,ミサカ一〇〇四六号,21000101,他の個体にも届いたことがあるのは<br>共有されていたのですが……。,1,10,
4,ミサカ一〇〇四六号,21000101,今年はこのミサカに招待状が届いたことに<br>ミサカは深い感動を覚えています。,1,12,
5,ミサカ一〇〇四六号,21000101,なかなか見る目がある……、<br>とミサカは天を仰ぎます。,1,12,ef_com_00100_002_007_00,
6,エステル,92000101,私もこうして正式な招待状が<br>届いたのは初めてで緊張するな。,1,12,
7,エステル,92000101,私なんかがノコノコと招かれて良いのだろうか……。,1,14,ef_com_00100_002_004_00,
8,ミサカ一〇〇四六号,21000101,大丈夫です。<br>今回は主賓なのですからドーンと構えましょう、,1,12,
9,ミサカ一〇〇四六号,21000101,とミサカは平静を装います。,1,12,
10,エステル,92000101,それにしても……招待状を見る限り<br>パーティー会場が海辺になっているようだが、,1,10,
11,エステル,92000101,学園都市に海はなかったはずじゃないのか？,1,10,ef_com_00100_002_002_00,
12,ミサカ一〇〇四六号,21000101,ちっちっち。,1,11,
13,ミサカ一〇〇四六号,21000101,こういう時のために人工の海水浴場が<br>用意されているのです、,1,10,
14,ミサカ一〇〇四六号,21000101,とミサカはドヤ顔を披露します。,1,10,
15,エステル,92000101,な、なるほど。さすがは学園都市だな。<br>スケールが違う。,1,15,ef_com_00100_002_001_00,
16,エステル,92000101,だとすると……<br>問題は一つだな。,1,13,
17,ミサカ一〇〇四六号,21000101,まだ何か問題でも？,1,15,ef_com_00100_002_002_00,
18,ミサカ一〇〇四六号,21000101,すでにミサカは、行楽気分で<br>気もそぞろですが。,1,10,
19,エステル,92000101,招待状を見てみたら<br>『水着推奨』と書いてあったぞ。,1,10,
20,エステル,92000101,だが、水着なんて私は用意はしてない。,1,14,ef_com_00100_002_006_00,
21,ミサカ一〇〇四六号,21000101,確かに……。他のミサカは水着を持っていますが<br>このミサカは持っていません。,1,14,ef_com_00100_002_004_00,
22,ミサカ一〇〇四六号,21000101,とはいえ、パーティーまで時間がありませんし、<br>今からでも急いで調達に行きましょう、,1,13,
23,ミサカ一〇〇四六号,21000101,とミサカはお店を探します。,1,13,
24,エステル,92000101,よし！<br>……で、どこに行けば良いんだ？,1,10,ef_com_00100_002_002_00,
25,ミサカ一〇〇四六号,21000101,そうですね……。せっかくなので<br>こういうのに詳しそうなアドバイザーがいれば……。,1,14,
26,？？？,999000101,お困りみたいだね、そこの乙女たち！,1,20,,
27,エステル,92000101,そ、その声は！？,1,15,ef_com_00100_002_001_00,
28,菱形 蛭魅,252000701,ここはウチが二人の水着を<br>選んであげようじゃないか！,1,10,,
29,エステル,92000101,ひ、蛭魅！？<br>どうしてここに……。,1,15,
30,菱形 蛭魅,252000701,まぁまぁ。せっかくの周年パーティーなんだし<br>細かいことは言いっこなし。,1,12,
31,菱形 蛭魅,252000701,それじゃ、水着を買いにレッツゴーだよ！,1,12,ef_com_00100_002_007_00,
#,,,［END］,
























































































































