#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,
#,,,遊び方,
#,,,イベント（通常TOP）,
#,,,#,,,
1,月詠 小萌,6000101,開催イベントの情報をお伝えするですよー。,900060001,10,
101,月詠 小萌,6000101,このイベントは期間中、特別なクエストを<br>クリアすることで報酬が貰えるチャレンジイベントです。,900060034,20,
102,月詠 小萌,6000101,今回のクエスト難易度は２種類あります。,,12,
103,月詠 小萌,6000101,ただし、上の難易度に挑戦するには、その前の難易度を<br>クリアしていないといけないので注意ですよ～！,900060051,10,
104,月詠 小萌,6000101,さぁ、各クエストをクリアして、イベントミッションを<br>達成し、ポイントなどの報酬をゲットしましょう！,,12,
201,月詠 小萌,6000101,集めたポイントは、ポイント交換所で<br>景品抽選できるのです！,900060050,10,
202,月詠 小萌,6000101,「CHALLENGE」は難しいですが、<br>頑張ってクリアしてくださいねー！,900060052,12,



























