#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,エモーション,
#,,,ストーリーイベント: とある学舎の仮装饗宴 チャプター04,
#,,,御坂と黒子のアイデア,
#,,,#【常盤台中学・外観・中庭・昼】,
1,御坂 美琴,4000801,無事に能力使用許可が出てほっとしたわ。<br>駄目って言われたらどうしようかと思ってたのよ。,900040002,12,ef_com_00100_002_000_00,
2,白井 黒子,5001201,お姉さまの場合、能力が強すぎますから、<br>もし暴走したらと考えると断られても仕方ないですの。,900050002,11,,
3,白井 黒子,5001201,それがすんなりと許可されるということは、<br>コンテスト運営が防御設備を整えているようですわね。,0,10,
4,御坂 美琴,4000801,『学舎の園』には高位能力者が多いし、<br>能力使用許可を出すならそれぐらいは当然よねー。,900040005,10,
5,御坂 美琴,4000801,さーて、本格的にパフォーマンス内容を考えないと！<br>帆風さんには負けられないし！,0,12,ef_com_00100_002_000_00,
6,白井 黒子,5001201,闘志がみなぎっていますわね……。<br>何かアイデアはあるんですの？,900050003,10,ef_com_00100_002_002_00,
7,御坂 美琴,4000801,うーん……照明を落として、<br>雷光を瞬かせたら綺麗かなーって思ってるんだけど。,900040006,11,
8,白井 黒子,5001201,黒子は反対ですの。<br>せっかくのお姉さまの仮装が目立ちませんから。,900050007,14,
9,御坂 美琴,4000801,あ、そうか。仮装コンテストだし、<br>私の仮装を目立たせないと趣旨に反するわよね。,900040004,15,ef_com_00100_002_001_00,
10,白井 黒子,5001201,佐天さんが言っていたアイデアに近いですが、<br>そうやって雷光を瞬かせながら踊ったらどうですの？,900050004,10,
11,御坂 美琴,4000801,確かに、ダンスのアクセントとしては良さそうね。<br>そうなると照明は薄暗い程度でお願いしようかしら。,900040005,10,
12,御坂 美琴,4000801,黒子はどうするの？,0,10,
13,白井 黒子,5001201,わたくしは『<ruby>空間移動</ruby>』しながら踊ろうかと。<br>目まぐるしいダンスを披露してさしあげますわ。,900050006,12,ef_com_00100_002_007_00,
14,御坂 美琴,4000801,うーん……やっぱりそういう感じよね。<br>私も黒子も帆風さんも、同じ形式になっちゃうわ。,900040012,14,ef_com_00100_002_006_00,
15,白井 黒子,5001201,確かにそうかもしれませんが、<br>能力によって見栄えはぜんぜん違いますわよ？,900050002,11,
16,御坂 美琴,4000801,帆風さんの能力の方がダンス映えするわ。<br>だから、それだけじゃ勝てない気がするのよ。,900040008,14,
17,白井 黒子,5001201,たとえ能力やダンスで負けたとしても、<br>仮装したお姉さまの美しさが勝利を引き寄せますの！,900050030,17,
18,白井 黒子,5001201,何しろ、この黒子ですらもはや我慢の限界、<br>今すぐ襲いたくなってしまうほどのものですから……！,900050011,21,ef_com_00100_002_007_00,
19,御坂 美琴,4000801,引っ付くな引っ付くな！<br>それにアンタの評価基準は参考にならないのよ！,900040017,17,ef_com_00100_002_003_00,
20,湾内 絹保,53000201,あら、そこにいるのは御坂様ではありませんか？,900530001,10,,
21,泡浮 万彬,55000201,わぁ、お二人とも、素敵な仮装ですね……！,900550010,12,,
22,御坂 美琴,4000801,湾内さんに泡浮さん！<br>二人も仮装パーティーに？,900040001,10,ef_com_00100_002_001_00,
23,湾内 絹保,53000201,はい、面白そうだと思いまして。<br>残念ながら、仮装は用意できなかったのですが……。,900530006,14,
24,泡浮 万彬,55000201,お恥ずかしながらわたくし達、<br>パーティーのことを知ったのがついさっきなのです。,900550015,14,
25,御坂 美琴,4000801,あちゃー、それは仕方ないよね。<br>でも、二人の仮装も見たかったなー。,900040002,12,
26,湾内 絹保,53000201,み、御坂様にそう言っていただけるなんて、<br>とても光栄ですわ。,900530017,17,
27,白井 黒子,5001201,……お姉さま？<br>この黒子をさしおいて何を口説いていますの？,900050025,13,ef_com_00100_002_005_00,
28,御坂 美琴,4000801,口説いてないわよ！<br>それより、湾内さんと泡浮さんにも相談してみない？,900040021,13,
29,泡浮 万彬,55000201,何かお困りなのでしょうか？<br>わたくし達でよければお聞きしますけれど。,900550003,10,ef_com_00100_002_002_00,
30,御坂 美琴,4000801,実は私たち、仮装コンテストに参加するんだけど――,900040029,10,
#,,,#【時間経過】,
31,湾内 絹保,53000201,……なるほど。<br>帆風さんを超えるパフォーマンス、ですか。,900530005,10,ef_com_00100_002_000_00,
32,御坂 美琴,4000801,そうそう、<br>何かアイデアないかなーって考えてて。,900040006,10,
33,泡浮 万彬,55000201,うーん……そうですわね、<br>アイデアと呼べるほどのものではないのですが……。,900550005,11,
34,御坂 美琴,4000801,おおっ、なになに？,900040004,10,
35,泡浮 万彬,55000201,小物を活用するのはどうでしょう？<br>たとえば御坂様だったら、ペンライトとか。,900550028,12,
36,御坂 美琴,4000801,ペンライト？<br>それって光る棒みたいなやつだっけ？,900040017,15,ef_com_00100_002_002_00,
37,白井 黒子,5001201,……ふむ、雷の激しい光と、<br>ペンライトの穏やかな光を対比するんですのね。,900050004,10,
38,白井 黒子,5001201,なかなか良いアイデアだと思いますの。<br>お姉さまが持つならダンスも目立ちますし。,900050009,11,
39,御坂 美琴,4000801,なるほど、さっすが泡浮さん！　頼りになる！,900040009,12,ef_com_00100_002_000_00,
40,湾内 絹保,53000201,あ、わたくしも一つ思いつきました！<br>白井さんはお菓子を用意してみてはどうでしょう？,900530029,10,
41,白井 黒子,5001201,お菓子、ですの？<br>確かにハロウィンと言えばお菓子ですけれど……。,900050003,15,ef_com_00100_002_002_00,
42,湾内 絹保,53000201,白井さんの能力を使えば、<br>観客にお菓子を配ることも簡単だと思いまして。,900530006,12,
43,白井 黒子,5001201,確かにわたくしの能力なら、<br>パフォーマンスとして気軽に行えますわね。,900050004,10,
44,御坂 美琴,4000801,いいじゃない、それ！<br>ハロウィンに相応しいパフォーマンスだと思うわ。,900040002,12,ef_com_00100_002_000_00,
45,湾内 絹保,53000201,お二人のお役に立てて良かったですわ。<br>仮装コンテスト、わたくし達も観覧したいですわ。,900530002,12,
46,泡浮 万彬,55000201,そうですね！<br>御坂様たちのパフォーマンス、楽しみにしていますわ。,900550002,12,
#,,,#END,






































































