#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,
#,,,メイン: とある魔術の禁書目録 チャプター29,
#,,,武力介入,,,
#,,,#【アビニョン・路上】,
#,,,#アニメシーン画像より。五和ナメ、笑うテッラ。,
1,五和,30000601,あの術式の前では強さや弱さなどが<br>全て関係なくなってしまいます……！,1,13,
#,,,#アニメシーン画像より。焦る上条。,
#,,,#小馬鹿にするテッラ。,
2,テッラ,95000101,おや、どうしました？　私は、タネは明かしましたけど、<br>そこから先はありますか？,1,12,
3,テッラ,95000101,私を倒すなり、私から逃げ出すなり<br>何か手を打ってください。,1,12,
#,,,#アニメシーン画像より。動けない五和。,
#,,,#同じく動けない上条。,
4,テッラ,95000101,今から一〇秒与えます。<br>その間に策を練ってください。,1,12,
#,,,#アニメシーン画像より。煽るテッラ。,
5,テッラ,95000101,クックック……。<br>もっとも、そんなものがあればですがねー。,1,12,
#,,,#アニメシーン画像より。テッラ、俯瞰。,
6,？？？,999000101,一〇秒あれば三つは策を思いつくぜ。,1,20,
#,,,#アニメシーン画像より。振り返るテッラ。,
#,,,#上空に光るものが。,
#,,,#飛んでくる折り紙。,
#,,,#テッラに迫る折り紙。,
7,テッラ,95000101,優先する！　魔術を下位に、人肌を上位に！,1,10,
#,,,#アニメシーン画像より。弾かれる折り紙。,,,
#,,,#アニメシーン画像より。上を向く上条。,
#,,,#門の上の土御門。,
8,上条 当麻,1000501,土御門！,1,20,
#,,,#アニメシーン画像より。上条と土御門、アオリ。,
9,土御門 元春,3000201,待たせたな、カミやん。,1,12,
#,,,#アニメシーン画像より。土御門ナメ、テッラ。,
10,テッラ,95000101,フッ、まさか今のが打開策という訳では<br>ありませんよねー。,1,10,
11,土御門 元春,3000201,残念だが今のでお前は追いつめられた。,1,12,
#,,,#アニメシーン画像より。銃を構える土御門。,
12,土御門 元春,3000201,次でチェックメイトだ。,1,12,
#,,,#アニメシーン画像より。テッラナメ、土御門。,
13,テッラ,95000101,フハハハ……そんなオモチャで私を叩けるとでも？,1,12,
#,,,#アニメシーン画像より。テッラと土御門、カットイン。,
14,テッラ,95000101,優先する。弾を下位に、人肌を上位に。,1,13,
#,,,#アニメシーン画像より。発砲。,,,
#,,,#アニメシーン画像より。空気を切り裂き飛ぶ弾丸。,
#,,,#寸前で止まる弾。,
#,,,#足元に落ちた弾。,
#,,,#土御門、黒い折り紙を取り出す。,
15,土御門 元春,3000201,フッ、言ったよな。チェックメイトだって。,1,12,
#,,,#アニメシーン画像より。構えるテッラ。,
#,,,#アニメシーン画像より。土御門の背後で爆発。,,,
#,,,#アニメシーン画像より。路地から現れる駆動鎧。,
#,,,#煙の中から駆動鎧が。,
#,,,#駆動鎧、アップ。,
#,,,#五和ナメ、奥から煙が。,
#,,,#舌打ちする土御門。,
16,土御門 元春,3000201,チッ、余計な事を……。,1,13,
#,,,#アニメシーン画像より。前進する駆動鎧。,
17,テッラ,95000101,なるほど。そうきましたか、アレイスター。,1,11,
#,,,#アニメシーン画像より。教皇庁宮殿。,
18,テッラ,95000101,教皇庁宮殿でＣ文書を操っているのは<br>普通の術者ですしねー。,1,10,
19,テッラ,95000101,純粋な大規模武力で攻め入られるのは少し厄介です。,1,10,
#,,,#アニメシーン画像より。テッラ、アオリ。,
20,テッラ,95000101,ハハッ、仕方ありません。,1,12,
#,,,#アニメシーン画像より。テッラ、地面に沈んでいく。,
#,,,#上条の背後で爆発。,
21,上条 当麻,1000501,待て……うわっ！？,1,15,
#,,,#アニメシーン画像より。うずくまる上条。,
#,,,#五和、上条に声をかける。,
22,五和,30000601,だ、大丈夫ですか！？,1,14,
23,土御門 元春,3000201,カミやん。オレたちも教皇庁宮殿に行くぞ。,1,10,
#,,,#アニメシーン画像より。土御門ナメ、上条と五和。,
24,上条 当麻,1000501,あの<ruby>駆動鎧</ruby>、学園都市製だろ。<br>連中は動かないんじゃなかったのか？,1,20,
25,土御門 元春,3000201,今はテッラを追うのが先だ。,1,10,
#,,,#END,




































































































































