#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,エモーション,
#,,,イギリス清教-必要悪の教会 Chapter13,
#,,,それぞれの魔法名,,,,
1,ステイル,24000101,（手持ちのカードは残り少ない。<br>しかし、闘いがこれ以上長引けばこちらに勝機はない！）,900240025,16,
2,ステイル,24000101,（やはり、ここで使うしかない。最後の切り札を……！）,0,13,
3,土御門 元春,3000701,どうした。もう諦めたのか？<br>それともまだ奥の手でも隠しているのか？,900030002,12,
4,ステイル,24000101,策と言えるほどのものではないが、<br>とっておきは用意しているさ。,900240005,10,
5,ステイル,24000101,――さあ、顕現せよ！　<ruby>魔女狩りの王</ruby>！！,0,13,,
6,土御門 元春,3000701,<ruby>魔女狩りの王</ruby>だと！？<br>いつの間にカードをばら撒いていた！？,900030020,15,ef_com_00100_002_003_00,
7,ステイル,24000101,君から逃げる間、地上にカードを配置していたんだよ。<br>僕がただ逃げているだけだと思ったのか？,900240002,12,
8,ステイル,24000101,地下街へのダクトを利用して、<br>ここへ現れるよう計算していたという訳さ。,0,11,
9,ステイル,24000101,さあ行け<ruby>魔女狩りの王</ruby>！<br>あの変態を燃やし尽くせ！！,900240021,13,,
10,土御門 元春,3000701,やはりステイル。お前はマヌケだよ。,900030002,12,ef_com_00100_002_000_00,
11,ステイル,24000101,何っ！？　またも<ruby>魔女狩りの王</ruby>を消した、だと？<br>さっきのはマグレじゃなかったのか！？,900240030,15,ef_com_00100_002_003_00,
12,ステイル,24000101,スプレータイプの塗料だと！？<br>そんなものを、どう使ったというんだ！？,0,15,
13,土御門 元春,3000701,簡単だ。ルーンで作られた魔力的な『場』を、<br>この塗料で滅茶苦茶にかき乱してやった。,900030006,10,
14,土御門 元春,3000701,魔力の通っている場所に妨害意図を込めた線を入れ、<br>力を遮断する。この場合は通路の天井だな。,0,10,
15,ステイル,24000101,……っ！？,900240017,15,
16,土御門 元春,3000701,もう手持ちのカードはゼロなのだろう！？<br>そろそろ終わらせるぞ、ステイル！！,900030011,12,
17,ステイル,24000101,（クソっ！！　僕はこんなところで終わるのか！？）,900240016,13,
18,神裂 火織,25000101,――ええ、終わりですね。<br>少し痛むでしょうが、我慢してください！！,900250004,10,,
19,ステイル,24000101,がはっ！？,900240027,16,
20,神裂 火織,25000101,真面目に魔術戦をしていらっしゃる所申し訳ありません。<br>ですが、そろそろ本気で終わりにいたしましょう。,900250002,10,
21,ステイル,24000101,神裂！？　気絶から回復したのか！？,900240017,16,
22,神裂 火織,25000101,……連絡もありましたので。<br>さて、結末としましょう。,900250015,11,
23,土御門 元春,3000701,何がだ！？　まだ、まだ終わっていない！！<br>オレはステイルを許すわけには……！！,900030018,13,
24,神裂 火織,25000101,そのような憤怒の形相、<br>この子の前でも出すつもりですか？,900250025,10,
25,土御門 元春,3000701,そのラミカは舞夏の！？　<br>まさか、オレとしたことがスペアを落としていたのか！？,900030026,16,ef_com_00100_002_003_00,
26,神裂 火織,25000101,あなたの妹を大切にする気持ちはよくわかりました！<br>ですが、これでは本末転倒ではないのですか！？,900250018,13,
27,神裂 火織,25000101,本当に妹を大事にしているというのなら、<br>早く家に帰ったらどうなのです！！,0,13,
28,土御門 元春,3000701,ぐっ、それは……。,900030027,16,ef_com_00100_002_006_00,
29,神裂 火織,25000101,それに……どうぞこの携帯を。<br>連絡があったと、言ったでしょう？,900250016,11,
30,土御門 元春,3000701,こ、この番号は……ま、舞夏っ！？！？,900030030,15,ef_com_00100_002_001_00,
31,上条 当麻,1000101,「舞夏じゃなくって悪かったな」,900010013,10,
32,土御門 元春,3000701,カミやん？　なんで舞夏の電話から？,900030028,15,
33,上条 当麻,1000101,「そろそろ声を聴きたいころじゃないかと思ってな。<br>代わるからゆっくりと話してくれ」,900010006,11,
34,土御門 舞夏,39000101,「よう。馬鹿兄貴！」,900390001,10,
35,土御門 元春,3000701,舞夏！　一体どうしたんだ？,900030019,15,
36,土御門 舞夏,39000101,「どうしたもこうしたもないぞー。<br>どこをほっつき歩いてるんだ？」,900390015,13,
37,土御門 舞夏,39000101,「食事の準備はとっくに終わってるからなー。<br>なんだか街が騒がしいし、兄貴の所為って本当か？」,900390016,13,
38,土御門 元春,3000701,そ、それは……。,900030017,14,ef_com_00100_002_003_00,
39,土御門 舞夏,39000101,「帰ったらキッチリ説明して貰うからなー」,900390021,13,
40,土御門 元春,3000701,わ、悪かった！　今帰るぜよ！　説明もする！　<br>悪かったな二人共！　後のことはよろしくにゃー！！,900030013,15,,
41,ステイル,24000101,危機は去った……のか？,900240015,10,,
42,神裂 火織,25000101,いえ、残念ながらまだのようです。,900250007,10,
43,ステイル,24000101,何！？　まさかまだ何か罠を仕掛けて！？,900240017,13,
44,神裂 火織,25000101,聞こえないのですか？<br>この街中に響きわたるサイレンの音が。,900250018,11,
45,ステイル,24000101,訂正しよう。本当の危機はこれからのようだね……。,900240013,14,ef_com_00100_002_006_00,
#,,,#END,
