#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,エモーション,
#,,,キャラ別ストーリー: 絹旗 最愛 チャプター07,
#,,,『もしも』の話,
#,,,#【背景：学園都市・建設中のビル・夜】,
#,,,,,,,
1,麦野 沈利,11000101,ちっ、無駄にしぶといわね……。<br>滝壺！　能力者はあと何人！？,1,16,ef_com_00100_002_003_00,
2,滝壺 理后,20000101,<ruby>強能力者</ruby>が三人、<ruby>異能力者</ruby>が六人。<br>それを十人以上の<ruby>無能力者</ruby>がサポートしてる。,1,13,,
3,滝壺 理后,20000101,……しかも何人かの<ruby>異能力者</ruby>の反応が異常に強い。<br>多分、<ruby>幻想御手</ruby>を使ってると思う。,1,13,,
4,絹旗 最愛,18000101,超がっちりフォーメーションを組んでいるようですね。<br>珍しく手強い相手です。,1,16,,
5,フレンダ,19000101,攻め時がわかんないじゃないのよー！<br>絹旗が突っ込んでなんとかできない訳！？,1,13,ef_com_00100_002_003_00,
6,絹旗 最愛,18000101,突撃かけても死にはしませんが、動きを超拘束される<br>危険がありますね。隙を見つけなくては……。,1,16,
7,麦野 沈利,11000101,……！<br>避けろ、フレンダ！,1,13,,
8,フレンダ,19000101,え？<br>あぐっ……！？,1,15,,
9,滝壺 理后,20000101,フレンダ！,1,15,
10,フレンダ,19000101,あいってて……<ruby=エアロシューター>風力使い</ruby>の真空波か何か？<br>せっかくの脚線美に何してくれてるって訳よ！,1,16,,
11,フレンダ,19000101,あったまきた。<br>誰に喧嘩売ったのか、とことん思い知らせて……！,1,13,
12,麦野 沈利,11000101,動くなフレンダ。絹旗、フレンダに応急処置。<br>滝壺は索敵のためについてきて。,1,10,
13,滝壺 理后,20000101,わかった。,1,10,
14,絹旗 最愛,18000101,麦野はどうするんですか？,1,10,
15,麦野 沈利,11000101,決まってんでしょ。調子こいたバカどもに<br>お仕置きしてやんのよ。,1,11,
16,フレンダ,19000101,ええ！？　ちょっとぉ！<br>私のこと置いてく訳！？,1,15,ef_com_00100_002_003_00,
17,麦野 沈利,11000101,んな足でひょこひょこついて来られても邪魔なのよ。<br>せめて止血くらいしなきゃ、血痕で位置がバレるっつの。,1,10,
18,フレンダ,19000101,うぐぐ……私の獲物は残しといてよね！,1,14,
19,麦野 沈利,11000101,約束できないね。そんなに仕返しがしたけりゃ<br>とっとと済ませて追いついてきな。,1,11,,
20,絹旗 最愛,18000101,しくじりましたね。<br>超油断でもしてたんですか？,1,10,
21,フレンダ,19000101,うっさいわねー、死角から飛んできたのよ。,1,16,ef_com_00100_002_006_00,
22,絹旗 最愛,18000101,それは運が悪かったですね。私の方に飛んで来ていたら、<br><ruby>窒素装甲</ruby>で超打ち消していましたが。,1,11,,
23,フレンダ,19000101,あんたの自動防御がズルなんだってば！,1,13,
24,絹旗 最愛,18000101,はいはい。うっかりすると超死んじゃう人は<br>しばらく大人しくしててください。,1,10,,
25,フレンダ,19000101,あたっ、痛っ！　ていうか染みる！<br>もっと優しく消毒してよ！？,1,15,ef_com_00100_002_003_00,
26,絹旗 最愛,18000101,大人しくしててくださいと言ったでしょう。<br>あんまり騒ぐと消毒液まるごと超ぶっかけますよ。,1,14,
27,フレンダ,19000101,むぅ～……。,1,14,ef_com_00100_002_004_00,
28,絹旗 最愛,18000101,包帯を巻きます。動かないでください。,1,11,
29,フレンダ,19000101,……。<br>ねぇ絹旗。,1,14,
30,絹旗 最愛,18000101,もっと超優しくしろというなら、これ以上は無理ですよ。,1,10,
31,フレンダ,19000101,ちっがうわよ。雑談よ、私ヒマだから。<br>もしもの話なんだけどね？,1,10,
32,フレンダ,19000101,もし『アイテム』の誰かが死んだり、<br>壊滅しちゃったりしたら、どうする？,1,14,
33,絹旗 最愛,18000101,なんですか、それ。<br>怪我して超弱気になっちゃったんですか？,1,11,ef_com_00100_002_002_00,
34,フレンダ,19000101,もしもよ、もしも！<br>もしそうなったらどうすんのって聞いてんの！,1,15,
35,絹旗 最愛,18000101,……そうですね。<br>私のやることは、あまり変わらないと思います。,1,10,
36,絹旗 最愛,18000101,『アイテム』が無くなって、私が生きていたら、<br>また私を拾ってくれる組織を探すでしょう。,1,10,
37,絹旗 最愛,18000101,そしてまた、私の仕事をします。<br>自分が死んだら、その時はその時ですね。,1,10,
38,フレンダ,19000101,ふーん……なーんかドライよねー、絹旗って。,1,11,
39,絹旗 最愛,18000101,実際そんなもんでしょう。消えるものは消えるべくして<br>消えるし、残されたものには別の受け皿があるものです。,1,11,
40,絹旗 最愛,18000101,そう言うフレンダの方は、<br>どうするつもりなんですか？,1,10,
41,フレンダ,19000101,あー、私もちょっと考えたけど、<br>結局それってありえなくない？,1,14,ef_com_00100_002_006_00,
42,フレンダ,19000101,だって私が死ぬわけないし、麦野は超強いし、<br>絹旗もしぶといし、滝壺もなんだかんだ死ななそうだし？,1,12,
43,フレンダ,19000101,考えるだけ無駄よね、無駄。<br>ヒマすぎてワケわかんないこと話しちゃったわ。,1,11,
44,絹旗 最愛,18000101,自分から振っといて超いい度胸な結論ですね。<br>……ほら、終わりましたよ。,1,14,,
45,フレンダ,19000101,あいたっ！　叩くなっつーの！<br>あ、でも歩ける！,1,16,ef_com_00100_002_003_00,
46,絹旗 最愛,18000101,急いで麦野達を追いましょう。このままだと<br>撃破スコア的に、取り分の超ほとんどが麦野行きです。,1,10,
47,フレンダ,19000101,それよ！　つーか、私の美脚に傷付けやがった奴は<br>絶対じきじきにぶっ殺してやるんだから！,1,13,ef_com_00100_002_005_00,
48,絹旗 最愛,18000101,……ああ、それと。<br>少しさっきの話に戻りますが。,1,11,
49,フレンダ,19000101,ん、何？　『アイテム』が無くなるとかどうとかの話？,1,10,
50,絹旗 最愛,18000101,はい。まあ、仮に、そういうことになったら……<br>超ちょっとだけは、寂しいと思うかもしれません。,1,10,
51,フレンダ,19000101,……絹旗。<br>……あんたって、ひょっとして意外と寂しがり？,1,15,ef_com_00100_002_002_00,
52,絹旗 最愛,18000101,超違いますが。何を言ってるんですか？,1,14,
53,フレンダ,19000101,なにもー素直になればいいじゃない！<br>ほれほれ、お姉ちゃんがナデナデしてあげよっか～？,1,12,
54,絹旗 最愛,18000101,付き合ってられませんね。超くだらないこと言ってないで<br>さっさと仕事に戻りますよ。,1,11,,
55,フレンダ,19000101,あっ、ちょ、本気で走んな！<br>こっち怪我してんだけど！？　待ちなさいってばー！！,1,15,ef_com_00100_002_003_00,
#,,,#END,

























