#ID,名称,CharaID,メッセージ,ボイスID,表情差分,エモーション,
#,スポット会話,,チャプター26：常盤台中学　食蜂 操祈　白井 黒子　,
#,,,派閥の価値,0,
1,食蜂 操祈,10000101,あらぁ、<ruby>風紀委員</ruby>の白井さんじゃなぁい。<br>相変わらず活躍してるのぉ？,900100001,10,ef_com_00100_002_001_00,
2,白井 黒子,5000101,別に特に活躍もしておりませんの。いつも通りですのよ。<br>ていうか、何か御用ですの？,900050001,10,
3,食蜂 操祈,10000101,特に用ってほどの用はないけどぉ。<br>ただ挨拶力をしただけだわぁ。ツンケンしないでぇ。,900100004,12,
4,白井 黒子,5000101,ツンケンなんてしてませんけど、世間話をしているヒマは<br>ないんですの。お喋りは派閥の方々としたらどうですの？,900050008,11,
5,食蜂 操祈,10000101,つれないわぁ。たまには御坂さんばっかりじゃなくて、<br>私とお喋りしてくれたっていいと思うけどぉ。,900100015,20,
6,白井 黒子,5000101,お姉様は、どこぞの女王様と違って、派閥なんてものを<br>笠に着たりしませんので、わたくしは敬愛してるんですの。,900050002,12,
7,食蜂 操祈,10000101,あらぁ、それって嫌味かしらぁ。別に私だって、派閥とか<br>どうでもいいんダゾ？,900100004,21,
8,白井 黒子,5000101,学内最大派閥のトップにいらっしゃる方が、<br>何を仰るんですの？　派閥の皆さんが泣きますのよ。,900050018,10,
9,食蜂 操祈,10000101,あの子たちも派閥とか自体はどうでもいいんじゃなぁい？<br>単に、私のことを好いてくれてるだけだと思うわぁ。,900100002,22,ef_com_00100_002_007_00,
10,白井 黒子,5000101,はぁ……単に好いてくれてるだけの方々を、<br>随分こき使っているように見えるんですの。,900050015,14,ef_com_00100_002_006_00,
11,食蜂 操祈,10000101,皆の好意をありがたく受け取ってるだけだわぁ。<br>白井さんも御坂さんのためになら色々するんじゃなぁい？,900100007,23,
12,白井 黒子,5000101,それは……お姉様のためだったら、何でもしますのよ！<br>なるほど、それと同じだと……一本取られましたの。,900050025,20,
13,食蜂 操祈,10000101,うふ、理解力が早くてありがたいわぁ。<br>そんなわけで、あんまり警戒しないでほしいんダゾ☆,900100011,21,ef_com_00100_002_007_00,

