#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,
#,,,メイン: とある魔術の禁書目録 チャプター34,
#,,,安い買い物,,,
#,,,#アニメシーン画像より。麦野に突きつけられる銃。,
#,,,#アニメシーン画像より。発砲する浜面。,,,
#,,,#アニメシーン画像より。被弾した麦野。,
8,麦野 沈利,11000201,ぐう！？,1,16,
#,,,#アニメシーン画像より。落ちていく薬莢。,,,
#,,,#アニメシーン画像より。倒れている麦野。,
9,浜面 仕上,66000101,俺だって馬鹿じゃねぇ……。こうなると思って<br>近距離で撃てる銃をもう一つ持ってたんだよ、袖にな。,1,16,
#,,,#アニメシーン画像より。銃をしまう浜面。,
10,浜面 仕上,66000101,……楽勝だ、<ruby>超能力者</ruby>。,1,12,
#,,,#アニメシーン画像より。浜面、耳に指を突っ込む。,
11,浜面 仕上,66000101,ったく、本当に安い買い物だな……。,1,14,
#,,,#アニメシーン画像より。ゆらりと立ち上がった麦野。,
12,麦野 沈利,11000201,は、まづら……。,1,16,
#,,,#アニメシーン画像より。叫びあげる麦野。,
13,麦野 沈利,11000201,浜面ァァあああああ！！,1,13,
#,,,#アニメシーン画像より。はっと振り返る浜面。,,,
#,,,#麦野、メルトダウナーを発射。,
#,,,#拳を突き出す浜面。,
14,浜面 仕上,66000101,おぉぉぉおおおおおおおッ！！,1,13,
#,,,#アニメシーン画像より。浜面の拳が麦野にヒット。,
#,,,#意識を失う麦野。,
15,麦野 沈利,11000201,カッ、カカ、カカカカ……。,1,16,
#,,,#アニメシーン画像より。崩れ落ちる麦野。,
#,,,#倒れた麦野。,
#,,,#見下ろす浜面。,
#,,,#白目をむいている麦野。,
#,,,#浜面、携帯で話す。,
16,浜面 仕上,66000101,……浜面だ。<ruby>警備員</ruby>の応援はいらなくなった。,1,10,
#,,,#アニメシーン画像より。去っていく浜面。,
17,浜面 仕上,66000101,ああ、全部終わらせた。,1,10,
#,,,#【暗部生き残り表示一覧】,
#,,,脱落者：誉望万化、査楽、博士、馬場芳郎、山手、鉄網、佐久辰彦、手塩恵未、ショチトル、砂皿緻密、絹旗最愛、フレンダ、麦野沈利,
#,,,#END,





















































































































































































































