#ID,名称,CharaID,メッセージ,ボイスID,表情差分,エモーション,
#,
#,,,病院へ行こう！,,,,
#,,,#【黄泉川愛穂アパート（室内）】,
1,芳川 桔梗,54000101,あら、すっかり忘れてた。<br>どうしよう。,900540001,15,ef_com_00100_002_004_00,
2,打ち止め,22000101,何か困ったことでも起こったの？<br>ってミサカはミサカは興味を示してみたり。,900220003,10,ef_com_00100_002_002_00,
3,芳川 桔梗,54000101,あー……実はこれから<br>用事で出かけなきゃならないんだけど……。,900540006,11,
4,芳川 桔梗,54000101,カレンダーを見たら、<br>今日って<ruby>一方通行</ruby>の定期検診の日だったのよ。,0,10,,
5,芳川 桔梗,54000101,病院くらい一人で行ってきて欲しいところだけど……<br>たぶんまた「面倒くさい」ってすっぽかすわよね。,0,14,ef_com_00100_002_006_00,
6,打ち止め,22000101,あの人ならそうなるよ。<br>ってミサカはミサカは未来予測してみる。,900220006,14,ef_com_00100_002_004_00,
7,芳川 桔梗,54000101,はぁ……仕方ない。<br>外出予定は変更するしかないわね。,900540015,14,
8,打ち止め,22000101,そういうことなら――。,900220028,10,
9,打ち止め,22000101,あなたに代わって、<br>ミサカがあの人を病院に連れて行ってあげる！,0,20,ef_com_00100_002_000_00,
10,芳川 桔梗,54000101,え……でも、大丈夫？,900540019,15,ef_com_00100_002_002_00,
11,打ち止め,22000101,心配ご無用！　ミサカネットワークを駆使して<br>考えた『作戦』があるのだ！,900220002,11,ef_com_00100_002_007_00,
12,打ち止め,22000101,ってミサカはミサカは自信満々で答えてみる！,0,10,
13,芳川 桔梗,54000101,何をするつもりかわからないけど……<br>じゃあ、お願いしようかしら。,900540004,10,
#,,,#時間経過,
14,一方通行,13000201,……ぐはっ！？,900130027,15,,
15,一方通行,13000201,ひとが寝てるところに、何しやがる！<br>いきなり腹の上に乗るンじゃねェ！,900130017,13,ef_com_00100_002_005_00,
16,打ち止め,22001501,そろそろ病院に出かける時間だよ！<br>ってミサカはミサカはお知らせをしてみる。,900220029,10,,
17,一方通行,13000201,……面倒くせェ。,900130024,23,ef_com_00100_002_006_00,
18,番外個体,84001001,あなた、今日が定期検診の日なんだって？,900840029,10,,
19,番外個体,84001001,あれれ～？<br>もしかして行かないつもり？,0,11,
20,一方通行,13000201,はァ？　テメェも大概うるせェな。<br>しかも……そろってなンだ、その格好。,900130018,20,
21,番外個体,84001001,第一位とかいわれてるくせに病院が怖いなんて意外ね。<br>どう？　ナースを見て恐れおののいた？,900840028,20,
22,一方通行,13000201,アホらし……<br>病院ゴッコに付き合う気はねェ。,900130025,23,ef_com_00100_002_006_00,
23,打ち止め,22001501,あー！　また寝ようとする！,900220030,13,ef_com_00100_002_003_00,
24,打ち止め,22001501,ミサカたちが付き添うから一緒に検診に行こう！<br>ってミサカはミサカは説得してみる。,0,13,
25,番外個体,84001001,病院が怖くないって言うんなら、行けるよねぇ？<br>それともお注射が怖いんでちゅか～？,900840002,12,ef_com_00100_002_000_00,
26,番外個体,84001001,ああ……あなたのその怯えたような表情を見てると、<br>ドキドキしちゃう。,0,21,
