#ID,名称,CharaID,メッセージ,ボイスID,表情差分,エモーション,
#,,,チャプター15：駅周辺　一方通行　ラストオーダー　,
#,,,モノクロの少年,
1,打ち止め,22000101,アナタの髪が真っ白なのって確か能力の影響なんだよね<br>って、ミサカはミサカは再確認してみる！,900220029,10,ef_com_00100_002_001_00,
2,一方通行,13001001,あァ？　なンだ、急に。,900130030,20,ef_com_00100_002_002_00,
3,打ち止め,22000101,だからー、アナタの髪だよ。<br>確か紫外線を反射してるとかナントカ？,900220008,10,
4,一方通行,13001001,チッ……前も言ったと思うが、俺は余計な紫外線を<br>全部反射してた。だから色素が必要ねェンだよ。,900130006,11,
5,打ち止め,22000101,そうそう。だから目も兎さんみたいに真っ赤なんだよね<br>って、ミサカはミサカは指摘してみる！,900220006,21,
6,一方通行,13001001,で？　それがどうしたって言うンだよ。,900130015,12,
7,打ち止め,22000101,もしアナタに能力がなかったら、どんな髪の色を<br>してたのかなって、ミサカはミサカは想像してみたりっ。,900220005,11,
8,一方通行,13001001,……くだらねェ。ンなもしもの話、クソほど無駄だ。,900130025,12,
9,打ち止め,22000101,どギツいピンク色だったら面白いね！,900220002,20,ef_com_00100_002_000_00,
10,一方通行,13001001,全然面白くねェ。,900130015,15,ef_com_00100_002_006_00,









