#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,エモーション,
#,,,ストーリーイベント: おみくじログインボーナス演出 チャプター04,
#,,,オティヌス,,,,
#,,,#【1月3日　5:00　～　1月4日　4:59】,
#,,,#【神社の参道／昼】,
1,オティヌス,45001501,これで未来が決まるわけでもない、ただの余興だ。<br>とはいえ、参考ぐらいにはなるだろう。,900120110_001,10,
2,オティヌス,45001501,おみくじの結果で贈り物が異なるようだ。<br>さあ運試しといこうじゃないか。,900120110_002,11,
#,,,#【おみくじ結果：大吉の場合】,
5,オティヌス,45001501,大吉だ。これは賛辞を贈るに値するな<br>お前の欲する世界を与えようか？　ふ、冗談だ。,900120110_005,12,
#,,,#【結果に拘わらず共通の締め】,
7,オティヌス,45001501,明日のおみくじも忘れずに引きに来い。<br>運命というのは絶えず移ろい行くものだからな。,900120110_007,12,
#,,,#END,































































#,,,#END,


































































