#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,エモーション,
#,,,レイドイベント: アイテムの夢コスプレ チャプター02,
#,,,やっぱり超フレンダ,,,,
#,,,#【黄泉川愛穂アパート（室内）／室内ライト※炊飯器なし版】,,,,
1,フレンダ,19000801,やっぱり大ボスの麦野には<br>お色気よりもパワーの方が似合ってるって訳よ！,900190011,17,ef_com_00100_002_007_00,
2,フレンダ,19000801,あのゴリラ並みのパワーをもっと最大限に<br>アピールすればなめられる心配もないって訳よ！,0,12,
3,フレンダ,19000801,絹旗たちもそう思うでしょ？,900190028,12,
4,絹旗たち,,「…………」,,,,
5,フレンダ,19000801,ん？　どしたの？,900190003,15,,
6,？？？,11000201,へぇーー。ずいぶん面白そうな話をしてるわね。,900110004,-2,,
7,フレンダ,19000801,！？<br>……こ、この声は……。,900190017,15,ef_com_00100_002_001_00,
8,麦野 沈利,11000201,で、誰がゴリラ並みのパワーだって？,900110024,16,,
9,フレンダ,19000801,ひぃっ！！<br>違うの！,900190022,15,ef_com_00100_002_003_00,
10,絹旗 最愛,18001201,（超仕方ありません。ここは助け舟を……）,900180015,14,,
11,絹旗 最愛,18001201,ま、待ってください、麦野。<br>フレンダが言うには、麦野の美しさはもう十分だと。,900180028,15,ef_com_00100_002_003_00,
12,フレンダ,19000801,そ、そうなの。麦野の醸し出すセクシーさは<br>もはやアピールするまでもなかったの！,900190006,15,ef_com_00100_002_003_00,
13,フレンダ,19000801,でも、もちろん、隠し要素としての<br>麦野のセクシーアピールポイントは考えてあるの！,0,15,
14,麦野 沈利,11000201,……それは？,900110004,10,ef_com_00100_002_002_00,
15,フレンダ,19000801,パワーアップした状態で、麦野にはあの隠し持っている<br>エロエロな下着をつけてもらえればより完璧って訳よ。,900190011,17,ef_com_00100_002_000_00,
16,麦野 沈利,11000201,！？,900110030,17,,
#,,,#【黄泉川愛穂アパート（室内）／室内ライト※炊飯器なし版】,,,,
17,浜面 仕上,66001001,……エロエロな下着……？,900660011,17,ef_com_00100_002_007_00,
#,,,#【黄泉川愛穂アパート（室内）／室内ライト※炊飯器なし版】,,,,
18,麦野 沈利,11000201,フレンダ…………。,900110015,11,
19,麦野 沈利,11000201,どうやらオシオキが欲しいみたいだねぇ……。,900110021,16,ef_com_00100_002_005_00,
20,フレンダ,19000801,きゃーーーーー！,900190017,15,ef_com_00100_002_003_00,
21,麦野 沈利,11000201,待ちな、フレンダ！<br>今日という今日はキツめでいくよ。,900110020,13,ef_com_00100_002_005_00,
22,浜面 仕上,66001001,おわぁ、やめろお前。<br>こっちに逃げてくるんじゃねぇ！,900660018,15,ef_com_00100_002_003_00,
23,フレンダ,19000801,浜面は今、<ruby>警備員</ruby>なんだから<br>弱きものを助ける義務があるって訳よ！,900190027,14,,
24,浜面 仕上,66001001,勝手なことを言うなー！,900660022,15,ef_com_00100_002_003_00,
25,滝壺 理后,20000801,…………。,0,10,,
26,絹旗 最愛,18001201,ふぅ、まったく。<br>これじゃあ、今日の定期報告会は中止ですね。,900180015,14,
27,滝壺 理后,20000801,みんな元気で安心。,900200002,12,
28,絹旗 最愛,18001201,あ、そうそう。,900180029,10,
29,絹旗 最愛,18001201,浜面が滝壺さんの写真をどうにかして撮ろうと<br>超コソコソしてましたよ。,0,10,
30,滝壺 理后,20000801,写真……。なんでコソコソ？,900200004,15,ef_com_00100_002_002_00,
31,絹旗 最愛,18001201,滝壺さんが気にしないなら別にいいですけど……。,900180015,14,ef_com_00100_002_006_00,
32,絹旗 最愛,18001201,それにしても、フレンダは<br>今日もやっぱり超フレンダでしたね。,900180008,12,
33,滝壺 理后,20000801,大丈夫、そんなフレンダを私は応援してる。,900200002,12,
#,,,#END,
















