#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,エモーション,
#,,,キャラ別ストーリー: 浜面 仕上 チャプター05,
#,,,『アイテム』の戦い,
#,,,#【背景：学園都市・路地裏・夕】,
1,浜面 仕上,66000101,……着いたみたいだぞ。<br>この辺りか？,1,10,,
2,麦野 沈利,11000101,そうね。浜面はココで待機。<br>見張っといて。,1,10,,
3,フレンダ,19000101,ねえねえ、今日のターゲットって<br>結局どこの奴らだったっけ？,1,10,,
4,麦野 沈利,11000101,いつもと大して変わんないよ。<br>どこぞの組織の下っ端集団だって。,1,11,
5,絹旗 最愛,18000101,向こうの戦力に<br>能力者はいないんでしょうか？,1,10,,
6,滝壺 理后,20000101,……検索したけど、<ruby>異能力者</ruby>以下が<br>何人かいる程度だよ。,1,10,,
7,フレンダ,19000101,なんだぁ、つまんないのー。<br>大物がいれば特別手当ももらえたかもなのに。,1,14,ef_com_00100_002_006_00,
8,麦野 沈利,11000101,はいはい、私語はそこまで。<br>そろそろ行くよ。,1,10,
9,麦野 沈利,11000101,イレギュラーな事態も無いとは言い切れないから、<br>油断しないように。,1,10,
10,フレンダ,19000101,はーい。,1,14,
11,麦野 沈利,11000101,……ま、たとえ能力者の増援が一人や十人来たって、<br>虫が寄ってくるくらいのモンだけど。,1,12,ef_com_00100_002_000_00,
12,浜面 仕上,66000101,……。,1,14,,
#,,,#【時間経過】,
13,浜面 仕上,66000101,……おーおー、やってんなぁ。,1,10,,
14,浜面 仕上,66000101,（そういや、麦野沈利……あいつは確か<br><ruby>超能力者</ruby>だって話だったよな）,1,10,,
15,浜面 仕上,66000101,（……<ruby>超能力者</ruby>、ねぇ）,1,11,,
16,浜面 仕上,66000101,実際、どんなもんか……<br>ちょっと見たってバチは当たらねぇだろ。,1,10,
#,,,#【場面転換】,
#,,,#【背景：学園都市・建設中のビル・夕】,
17,浜面 仕上,66000101,確かこの辺だったよな……。,1,10,
18,浜面 仕上,66000101,うおっ！？<br>建物が崩れて……！？,1,15,ef_com_00100_002_003_00,
#,,,,,,,
19,暗部構成員,508000106,う、ぐ……。,1,16,,
20,浜面 仕上,66000101,……！,1,15,ef_com_00100_002_001_00,
21,暗部構成員,508000106,……くっ……。,1,16,,
22,浜面 仕上,66000101,（こいつ……敵か？<br>ここまで逃げてきたのか……）,1,15,
23,浜面 仕上,66000101,……死んでやがる。,1,14,
24,浜面 仕上,66000101,……これ以上は俺も危ねぇ。<br>さっさと戻ろう……！,1,14,ef_com_00100_002_006_00,
#,,,#【場面転換】,
#,,,#【背景：学園都市・路地裏・夕】,
25,浜面 仕上,66000101,はぁ～……っ。<br>結局、何やってんのかはよく見えなかったが……。,1,14,,
26,浜面 仕上,66000101,あの黒服……ズタボロのまま死んでったな。<br>ゴミクズみてぇに……。,1,14,ef_com_00100_002_006_00,
27,浜面 仕上,66000101,（そう考えりゃ、俺は幸運だったのかもな。<br>少なくとも麦野みてぇなのと戦わずに済んで……）,1,11,
28,浜面 仕上,66000101,（……いや。本当にそうか？）,1,10,
29,浜面 仕上,66000101,（俺がここにいるのは、ほんの偶然だ。奴らとの違いは<br>ボタンをひとつ掛け違えた程度でしかねぇ）,1,14,
30,浜面 仕上,66000101,（……もし一歩間違えば。<br>俺も、『向こう側』にいたかも……）,1,14,
31,麦野 沈利,11000101,戻ったよ。,1,10,,
32,浜面 仕上,66000101,うおぉうっ！？,1,15,ef_com_00100_002_003_00,
33,フレンダ,19000101,何キョドってるわけ？,1,15,ef_com_00100_002_002_00,
34,浜面 仕上,66000101,な、なんでもねぇよ！<br>やけに早かったけど、仕事はもう終わったのか？,1,15,ef_com_00100_002_003_00,
35,麦野 沈利,11000101,とっくに済んだよ。<br>余計な心配してないで早くいくよ。,1,11,
36,絹旗 最愛,18000101,後始末はこっちの仕事じゃありません。<br>あとは私達がここからいなくなって、依頼超達成です。,1,10,,
37,浜面 仕上,66000101,わかったよ、車呼んでくる,1,10,,
38,麦野 沈利,11000101,……浜面さぁ。<br>さっき一瞬、こっちの方に来なかった？,1,10,,
39,浜面 仕上,66000101,なっ……なんのことだ？<br>俺はずっとココにいたぜ？,1,15,ef_com_00100_002_004_00,
40,麦野 沈利,11000101,あ、そ。別にどっちでもいいけど。<br>ちゃんと見張ってたみたいだし。,1,11,
41,麦野 沈利,11000101,ただ、寄ってくる奴への流れ弾は考えてないから。<br>パシリの補充も面倒だし、気を付けてね。,1,10,
42,浜面 仕上,66000101,あ、ああ……。,1,10,
43,浜面 仕上,66000101,（ほんの、偶然……ボタンひとつの掛け違え……か）,1,11,
44,浜面 仕上,66000101,（所詮使い捨ての手駒……。<br>俺も、今日死んでいった奴らも……）,1,14,
#,,,#END,
