#ID,名称,CharaID,メッセージ,ボイスID,表情差分,エモーション,
#,スポット会話,,チャプター02：常盤台中学　御坂 美琴　　,
#,,,そこに誰かがいるから,0,
1,御坂 美琴,4000102,図書館で借りた資料読んでたら、夢中になっちゃった。<br>早く帰らないと……。,900040030,10,ef_com_00100_002_003_00,
2,御坂 美琴,4000102,……もう、部活もボチボチ終わりの時間かあ。<br>校内に<ruby=ひとげ>人気</ruby>が無くなってきてる……。,0,10,
3,御坂 美琴,4000102,――人がいないと、変な感じ。学校って。,0,11,
4,御坂 美琴,4000102,うち、お嬢様中学とか言われて、内装もそれなりの<br>はずなのに――生徒がいないと全然豪華に見えない。,0,14,
5,御坂 美琴,4000102,そうか、うちの学校も――この、学園都市そのものも。<br>あたし達がいなければ成り立たない空間だもんね。,900040012,22,ef_com_00100_002_001_00,
6,御坂 美琴,4000102,あたしは、この街も、この学校も、好き。<br>ここで一緒に生きてる人たちが、好き。,0,10,
7,御坂 美琴,4000102,だから――この街で一緒に生きている人たちが、<br>少しでも辛い思いをしないために……,0,10,
8,御坂 美琴,4000102,このあたしの、『<ruby>超電磁砲</ruby>』が役に立つのなら。<br>――あたしは、いつだって全力を尽くすわ。,900040005,11,






