#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,
#,,,メイン: とある魔術の禁書目録 チャプター18,
#,,,オジギソウ,,,
#,,,#【倉庫】,
#,,,#アニメシーン画像より。倉庫内、垣根を微粒子が取り囲んでいる。,
1,垣根 帝督,42000101,ナノデバイスか。,1,10,
2,博士,237000101,<ruby=・>い</ruby><ruby=・>や</ruby>、<ruby=・>私</ruby><ruby=・>の</ruby><ruby=・>は</ruby>そんなに大層なものではないよ。,1,20,
3,博士,237000101,私はこのささやかな発明品を<br>『オジギソウ』と呼んでいるんだ。,1,10,
#,,,#アニメシーン画像より。得意げに話す博士。,
4,博士,237000101,特定の周波数に応じて特定の反応を示すだけの、<br>極小サイズの単なる反射合金の粒だ。,1,10,
#,,,#アニメシーン画像より。コントローラーの画面。,
5,博士,237000101,しかし、これを操れば<br>コンクリートを切り裂く……。,1,11,
#,,,#アニメシーン画像より。見下ろしている垣根。,
6,博士,237000101,あるいは人間の細胞を一つずつ<br>むしり取る事だって可能だ。,1,10,
#,,,#アニメシーン画像より。天井見上げる博士。,
7,博士,237000101,私が芸術に絶望したのは一二歳の冬だった。<br>ヨーロッパの建築に憧れていた。,1,11,
#,,,#アニメシーン画像より。博士、過去を懐かしむ。,
8,博士,237000101,だが、その美と作品を築くのに必要なスケールを<br>同時に理解するのは難しい。,1,11,
9,博士,237000101,それに比べて数式はいい。<br>実に無駄がなく機能的だ。,1,11,
#,,,#アニメシーン画像より。呆れる垣根。,
10,博士,237000101,俳句のような詩的な美を……。,1,10,
11,垣根 帝督,42000101,はぁ……。,1,11,
#,,,#アニメシーン画像より。垣根、翼を出現させる。,
#,,,#アニメシーン画像より。爆発する倉庫。,,,
#,,,#アニメシーン画像より。瓦礫の山と化した倉庫。,
#,,,#横たわる博士。,
12,垣根 帝督,42000101,よぉ。確か絶望したのは、<br>一二歳の冬っつったよな。,1,12,
#,,,#！となる博士。,
13,博士,237000101,はっ！？,1,16,
#,,,#アニメシーン画像より。冷たく見下ろす垣根。,
14,垣根 帝督,42000101,<ruby=・>も</ruby><ruby=・>う</ruby><ruby=・>一</ruby><ruby=・>度</ruby><ruby=・>こ</ruby><ruby=・>こ</ruby><ruby=・>で</ruby><ruby=・>絶</ruby><ruby=・>望</ruby><ruby=・>し</ruby><ruby=・>ろ</ruby><ruby=・>コ</ruby><ruby=・>ラ</ruby>。,1,12,
#,,,#アニメシーン画像より。ドアノブを引く手。,,,
15,馬場 芳郎,185000701,くっ……くそっ！,1,16,
#,,,#アニメシーン画像より。馬場、スマホに耳をあてる。,
16,？？？,999000101,「どうした？」,1,20,
17,馬場 芳郎,185000701,博士と査楽がやられて、<br>こっちも閉じ込められた！,1,14,
#,,,#アニメシーン画像より。助けを求める馬場。,
18,馬場 芳郎,185000701,なぁ、どうすりゃいい！？,1,14,
19,？？？,999000101,「私は私の敵を追う。<br>貴様の尻拭いに付き合う時間はない」,1,20,
20,馬場 芳郎,185000701,待ってくれ！！,1,14,
#,,,#アニメシーン画像より。明かりが消える。,
21,馬場 芳郎,185000701,ひいいっ！？,1,15,
#,,,#アニメシーン画像より。ドアの方を見る馬場。,,,
#,,,#アニメシーン画像より。ドア外、階段に水が溜まっている。,
#,,,#ドアにへばりつく馬場。,
22,馬場 芳郎,185000701,なんだよ！　おい！　出してくれよ！！,1,14,
#,,,#アニメシーン画像より。崩れ落ちる馬場。,
23,馬場 芳郎,185000701,おい！　助けて……。,1,14,
#,,,#【暗部生き残り表示一覧】,
#,,,#脱落者：誉望万化、査楽、博士、馬場芳郎,
#,,,#END,





















































