#ID,名称,CharaID,メッセージ,ボイスID,表情差分,エモーション,
#,,,ストーリーイベント: おみくじログインボーナス演出 チャプター01,
#,,,御坂 美琴　,,,,
#,,,#【1月1日　5:00　～　1月2日　4:59】,
#,,,#【神社の参道／昼】,
1,御坂 美琴　,4001001,待ってたわよ！　今日から１０日間、<br>毎日１日１回、おみくじが引けるわよ。,900060102_001,10,
2,御坂 美琴　,4001001,結果に応じてプレゼントがもらえるから<br>毎日おみくじ引いてみてね！,900060102_002,10,
#,,,#【おみくじ結果：大大吉の場合】,
6,御坂 美琴　,4001001,今日の運勢は大大吉！？　ほんとすごいわね！<br>今日は怖いもの無しね！,900060102_006,12,
#,,,#【結果に拘わらず共通の締め】,
7,御坂 美琴　,4001001,それじゃあ、また明日も来てよね。<br>忘れるんじゃないわよ！,900060102_007,12,
#,,,#END,




























































#,,,#END,


































































