#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,
#,,,チュートリアル,
#,,,[クエスト]⇒[メインストーリー]の遷移,
#,,,#,
501,月詠 小萌,6000101,それでは編成したチームで<br>メインストーリーを遊んでみましょう！,900060036,10,
1,月詠 小萌,6000101,メインストーリーからは物語に沿って進行する<br>クエストを遊ぶことができます。,900060034,10,
101,月詠 小萌,6000101,今回は練習用にバトルクエストを用意したので、<br>こちらのクエストを選んでくださいね。,900060036,12,
201,月詠 小萌,6000101,バトルの発生するクエストでは、<br>クエストの情報が表示されるですよー。,900060051,20,
202,月詠 小萌,6000101,チーム総戦力が推奨総戦力くらいあると<br>戦いやすいので参考にしてくださいね。,,10,
203,月詠 小萌,6000101,それと出現エネミーの情報も重要ですよー。<br>しっかりと確認してくださいねー。,900060055,11,
301,月詠 小萌,6000101,バトルに使うチームを選んだらクエスト開始です。,,10,
302,月詠 小萌,6000101,ここでもチームを編集できるので、<br>クエスト情報に合わせて調整してくださいねー。,900060057,20,


















