#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,
#,,,とある科学の超電磁砲: 1章 チャプター24,
#,,,とある出会い,
#,,,#【学園都市・コンビニ】,
#,,,#アニメシーン画像より。コンビニ、外観。,
#,,,#立ち読み中の御坂、ふと気づく。,
#,,,#都市伝説の雑誌。,
1,御坂 美琴,4000101,（都市伝説ねぇ……）,1,11,
#,,,#アニメシーン画像より。御坂、雑誌を手に取る。,
#,,,#雑誌をめくる御坂。,
2,御坂 美琴,4000101,どんな能力も効かない能力を持つ男なんて……。,1,10,
#,,,#アニメシーン画像より。回想・御坂、不良に絡まれている。,
3,不良Ａ,999000101,キミ、可愛いね～。<br>おっ、しかも常盤台じゃん。,1,10,
4,不良Ｂ,999000101,今からオレ達と遊ばない？,1,10,
5,不良Ｃ,999000101,帰りは送ってやるから。<br>ま、いつ帰れるか分かんねーけど！,1,10,
#,,,#アニメシーン画像より。嘆息する御坂。,
6,御坂 美琴,4000101,（私に声をかけてくるなんて馬鹿な連中ね）,1,20,
#,,,#アニメシーン画像より。目を逸らしながら歩く生徒達。,
7,御坂 美琴,4000101,（別に彼らが薄情って訳じゃない。分かってる）,1,11,
#,,,#アニメシーン画像より。通行人を威嚇する不良。,
8,御坂 美琴,4000101,（実際、割って入ってきても何かできる訳じゃないし、<br>ケガをするだけだ）,1,11,
9,御坂 美琴,4000101,（誰だって自分が可愛い。それが普通）,1,11,
#,,,#アニメシーン画像より。冷めた表情の御坂。,
10,御坂 美琴,4000101,（見ず知らずの人間のためにそんな事するヤツが<br>いたとしたら、そいつはただの馬鹿か……）,1,11,
11,？？？,999000101,おー、いたいた！　連れがお世話になりました～。,1,20,
#,,,#アニメシーン画像より。上条、現れる。,
12,上条 当麻,1000101,ダメだろ、勝手にはぐれちゃ～。,1,12,
#,,,#アニメシーン画像より。上条、御坂の手をとる。,
#,,,#固まる上条。,
13,上条 当麻,1000101,じゃ、どうも！　アハハハハ……。,1,12,
14,御坂 美琴,4000101,誰、アンタ？,1,20,
#,,,#アニメシーン画像より。不良に囲まれている二人。,
#,,,#慌てる上条。,
15,上条 当麻,1000101,おまっ……上手く合わせろよっ！,1,15,
16,上条 当麻,1000101,『知り合いのフリして自然にこの場から<br>連れ出す作戦』が台無しだろ！,1,15,
17,御坂 美琴,4000101,なんでそんな面倒くさい事しなきゃなんないのよ。,1,20,
#,,,#アニメシーン画像より。不良に絡まれ、俯く上条。,
18,不良Ｃ,999000101,なんだテメェ。ナメた真似しやがって。,1,10,
19,不良Ｄ,999000101,なんか文句でもあんのか？　アァン？,1,10,
20,上条 当麻,1000101,……はぁ、しゃーねぇなぁ。,1,14,
#,,,#アニメシーン画像より。上条、顔上げて。,
21,上条 当麻,1000101,ああ、そうだよ。恥ずかしくねぇのかお前ら。<br>こんな大勢で女の子一人を囲んで情けねぇ！,1,20,
#,,,#アニメシーン画像より。感心する御坂。,
22,上条 当麻,1000101,大体お前らが声かけた相手をよく見てみろよ。<br>まだガキじゃねぇか！,1,20,
#,,,#アニメシーン画像より。カチンとくる御坂。,
#,,,#上条、御坂を指して説得する。,
23,上条 当麻,1000101,さっきのやりとり見ただろ。<br>年上に敬意を払わないガサツな態度！,1,20,
24,上条 当麻,1000101,見た目はお嬢様でもまだ反抗期も抜けてねぇじゃん！<br>そんなガキだぞ！？,1,20,
#,,,#アニメシーン画像より。御坂、我慢の限界で。,
25,上条 当麻,1000101,俺はな、お前らみたいに群れなきゃガキも<br>相手にできないような奴ら、ムカつくんだよ！,1,20,
26,御坂 美琴,4000101,私が一番ムカつくのは……！,1,20,
#,,,#アニメシーン画像より。御坂、電撃を放つ。,
27,御坂 美琴,4000101,お前だああああ！！,1,13,
#,,,#アニメシーン画像より。倒れていく不良。,
#,,,#フン、と御坂。,
28,御坂 美琴,4000101,フン！,1,20,
#,,,#アニメシーン画像より。御坂、気づく。,
#,,,#上条、右手を突き出している。,
#,,,#御坂ナメ、上条。,
#,,,#驚く御坂、アップ。,
#,,,#END,
