#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,エモーション,
#,,,ストーリーイベント: 魔神コスプレシナリオ チャプター08,
#,,,黒猫が来た！,,,,
#,,,#【公園・全景・夕】,
1,上条 当麻,1000201,オティヌス、やっぱお前って頭良いんだな。<br>それにしてもあんなに勉強ができるとは……。,900010010,12,
2,オティヌス,45001901,私を単純な魔術サイドなどと見くびるなよ。<br>科学サイドの事もある程度は研究済みだ。,900450029,11,
3,オティヌス,45001901,そもそもあの程度の問題、<br>日頃から予習復習をしていれば解けるだろう。,0,22,
4,オティヌス,45001901,それをしない貴様が怠惰なだけだ、人間。<br>ただでさえ、出席日数で危ないというのに。,900450018,22,
5,上条 当麻,1000201,ぐぅの音も出ない……。,900010023,14,
6,上条 当麻,1000201,ただ、出席日数が足りなかったりするのは<br>上条さんのせいではないと思うんですよ！,900010008,20,
7,オティヌス,45001901,まぁ、それが運命なのだから、<br>甘んじてその境遇を受け入れるのだな。,900450005,10,
8,オティヌス,45001901,その覚悟があったからこそ、<br>私の『理解者』でもあるのだろう？,0,10,
9,上条 当麻,1000201,うん？　別にお前といるのは<br>覚悟とかの問題じゃない気がするぞ？,900010007,21,
10,オティヌス,45001901,……まったく、無自覚は手に負えんな。,900450024,21,
11,上条 当麻,1000201,おっ、でもそうだ。<br>良い事を思いついた！,900010001,15,ef_com_00100_002_001_00,
12,オティヌス,45001901,どうせくだらん事だろう？,900450004,21,
13,上条 当麻,1000201,最初はまた変な夢に巻き込まれたと思ったけどさ、<br>もしこれが続くって言うなら――。,900010002,12,
14,上条 当麻,1000201,オティヌスがそばにいて常に教えてくれれば、<br>宿題に困ることは……イテッ！？,900010017,14,
15,オティヌス,45001901,私を使ってズルをするな、ズルを！,900450028,13,
16,上条 当麻,1000201,冗談！　冗談だから、耳……耳を引っ張るなって！,900010023,14,
17,オティヌス,45001901,たまにこういう悪知恵が出てくるのは<br>根性を鍛えんといかんな。,900450006,21,
18,上条 当麻,1000201,痛い……って、あれ？<br>向こうから何かが近づいて来ないか？,900010030,15,ef_com_00100_002_001_00,
19,オティヌス,45001901,話をごまかすな。,900450016,22,
20,上条 当麻,1000201,ごまかしてなんかないって！<br>ほら、近づいて……なんだぁ、あの黒い塊は！？,900010017,15,ef_com_00100_002_002_00,
21,黒猫たち,,「にゃあ、にゃあ、にゃあ！」,
22,上条 当麻,1000201,大量の黒猫の……群れ？<br>そしてそれに追われているのは……。,900010018,15,ef_com_00100_002_004_00,
#,,,//浜面、ダイアンIN,
23,浜面 仕上,66000101,関係ない俺もどうして黒猫の群れに<br>追いかけられなきゃならないんだっ！,900660021,13,ef_com_00100_002_005_00,
24,ダイアン,244000701,ちょっと！　自分だけ助かって、<br>わたしを見捨てるつもりじゃないでしょうね！？,902440023,21,
25,浜面 仕上,66000101,いやいや、俺がいてもどうしようもないだろ！？<br>自分で解決しなさいよ！,900660022,13,
26,ダイアン,244000701,ひどーい！　ああ、爪が！　爪が！<br>黒猫たちの爪が迫ってくるー！！,902440030,15,ef_com_00100_002_003_00,
#,,,//浜面、ダイアンOUT,
#,,,//上条、オティヌスIN,
27,オティヌス,45001901,まぁ……あれだけの黒猫に追われているのは<br>偶然じゃないだろう。,900450006,22,
28,オティヌス,45001901,となると、あの黒猫を使っているのは……。,0,22,
29,上条 当麻,1000201,ミナ＝メイザース……だよなぁ。,900010016,14,
30,オティヌス,45001901,危険が及んでいるように見えたな……。,900450023,21,
31,上条 当麻,1000201,……見えましたね……。,900010006,14,
32,オティヌス,45001901,どうするんだ人間？,900450029,14,
33,上条 当麻,1000201,……あーーもう！<br>どうするもこうするもねぇだろう。,900010025,20,
34,上条 当麻,1000201,浜面、こっちだ！<br>俺がその黒猫を何とかするっ！！,900010028,20,
#,,,浜面IN,
35,浜面 仕上,66000101,おお！<br>なんか知らんがサンキュ！,900660014,12,
36,上条 当麻,1000201,黒猫の魔術だか、何だか知らないが、<br>まずはそのふざけた幻想をぶち……うわっ！？,900010017,15,ef_com_00100_002_003_00,
37,黒猫たち,,「にゃあ、にゃあ、にゃあ！」,
38,上条 当麻,1000201,あれ、この猫本物！？,900010030,21,
39,浜面 仕上,66000101,おぉおおい！！<br>何ともなってねェじゃねぇか！？,900660017,15,ef_com_00100_002_003_00,
40,オティヌス,45001901,ふっ……<ruby>幻想殺し</ruby>も猫を前にしては無力だな。,900450002,12,,
41,上条 当麻,1000201,オティヌスさん！<br>見てないで、助けてぇーっ！,900010018,14,
42,オティヌス,45001901,助けたいのはやまやまだが、<br>この手の肉食獣には懲り懲りだ。残念だよ。,900450008,12,
43,上条 当麻,1000201,ぜんぜん残念そうに聞こえねー！,900010016,14,
44,ミナ,132000701,おや……違う獲物も獲れてしまっていますね……。,901320018,15,,
#,,,//end,























































































