#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,
#,,,メイン: とある魔術の禁書目録 チャプター15,
#,,,聡明な獣,,,
#,,,#【第二三学区・第三階層】,
#,,,#アニメシーン画像より。建宮、天草式の面々に。,
1,建宮 斎字,29000101,第三階層の自然公園で、後方のアックアと<br>学園都市の<ruby=パワードスーツ>無人機甲</ruby>部隊が衝突したようなのよ。,1,10,
#,,,#アニメシーン画像より。香焼と牛深。,
2,牛深,999000101,量産品の機械に止められるなら<br>苦労はしないですけどね。,1,10,
3,香焼,999000101,……行きますか？,1,10,
#,,,#アニメシーン画像より。建宮、剣を掲げて。,
4,建宮 斎字,29000101,いや。闇雲に突っ込んだ所で、<br>結果は目に見えてるってヤツなのよ。,1,10,
#,,,#アニメシーン画像より。剣。,
5,建宮 斎字,29000101,イギリスからの情報を待つ。最適の準備を整え、<br>最適の作戦を練って、最適の時に、最適の戦いに挑む。,1,10,
6,建宮 斎字,29000101,最適の時は今じゃない。最適の作戦を練るのは、<br>オルソラ嬢のデータ整理能力を頼ってからでも遅くない。,1,10,
#,,,#アニメシーン画像より。武器を手入れする天草式。,
7,建宮 斎字,29000101,それなら今、俺たちのできる事は何か。<br>簡単よな。――最適の準備を行うって事しかねぇのよ。,1,11,
#,,,#アニメシーン画像より。スピアを研ぐ手。,
8,五和,30000201,……三時間ほど、待ってください。,1,13,
#,,,#アニメシーン画像より。オーラが出ている五和。,
9,五和,30000201,怪物用に刃を研ぎ直すのに、<br>ちょっと時間がかかりますから。,1,13,
10,五和,30000201,……任せておいてください。,1,13,
11,五和,30000201,あいつの攻撃を直に受けたんですから、どれくらいの<br>獲物があれば手際良くヤレるかは分かっています……。,1,13,
#,,,#アニメシーン画像より。牛深、建宮に耳打ち。,
12,牛深,999000101,（どうすんすか？　建宮さんが焚きつけ過ぎて<br>石油コンビナートに大引火って感じに……）,1,10,
13,建宮 斎字,29000101,（いっ、いや……。なんか抜け殻みたいになってたから<br>ええとそのあれよ！！　元気づけるって言うの？）,1,14,
14,牛深,999000101,（……俺達、これから恋する乙女の恐ろしさを<br>目の当たりにするかもしれないですよ！！）,1,10,
#,,,#アニメシーン画像より。ギョッとする建宮たち。,
15,五和,30000201,建宮さん。それに牛深さんも。,1,12,
#,,,#アニメシーン画像より。怨念こもった五和。,
16,五和,30000201,大丈夫、私は大丈夫ですから――ちょっと、<br>集中させてもらえます？,1,12,
#,,,#アニメシーン画像より。ゾッとする建宮たち。,
17,建宮たち,,「は、はい……」,1,,
#,,,#アニメシーン画像より。建宮、携帯に出る。,
#,,,#涙を流す建宮。,
18,オルソラ,28000702,「あらあら。そちらは建宮さんでございますか？」,1,10,
19,建宮 斎字,29000101,うわぁ、この声、すごく癒やされるのよー！！,1,14,
#,,,#アニメシーン画像より。電話を切ろうとするオルソラ。,
20,オルソラ,28000702,あのう、人違いでしたら申し訳ありませんでした。<br>……では。,1,14,
21,建宮 斎字,29000101,「あぁ～！　切らないで～！」,1,15,
#,,,#アニメシーン画像より。携帯をスピーカーに。,
22,オルソラ,28000702,「後方のアックアの素性が<br>ある程度判明したのでございます」,1,10,
#,,,#アニメシーン画像より。反応する五和。,
23,オルソラ,28000702,「本名はウィリアム＝オルウェル」,1,10,
#,,,#アニメシーン画像より。五和ナメ、一同。,
24,オルソラ,28000702,「イングランド地方出身の魔術的な傭兵で、所属はなし」,1,10,
25,オルソラ,28000702,「傭兵時代の戦歴は、ロシアでの『占星施術旅団援護』、<br>フランス中央部の『オルレアン騎士団殲滅戦』」,1,10,
#,,,#アニメシーン画像より。話し続けるオルソラ。,
26,オルソラ,28000702,ドーヴァー海峡近辺での『英国第三王女救出戦』。<br>……数え上げればキリがないのでございますよ。,1,10,
#,,,#アニメシーン画像より。話を聞いてる天草式。,
27,建宮 斎字,29000101,フン、悪夢と讃えるべき戦場ばかりよな。,1,11,
28,オルソラ,28000702,「それらの功績によって英国騎士として<br>迎えられる予定でございましたが」,1,10,
#,,,#アニメシーン画像より。話すオルソラ。,
29,オルソラ,28000702,任命式の一週間前に消息を絶っています。,1,10,
#,,,#アニメシーン画像より。話す建宮。,
30,建宮 斎字,29000101,再び出てきた時にはイギリスの敵となっていたか。,1,10,
31,オルソラ,28000702,「医療設備の乏しい紛争地域では医療に応用できる<br>薬草の知識を伝えて死亡率を軽減したり」,1,10,
32,オルソラ,28000702,「飢えに苦しむ村ではその地方では食用に使われていない<br>ごぼうの調理法を伝えたり」,1,10,
#,,,#アニメシーン画像より。話を続けるオルソラ。,
33,オルソラ,28000702,戦う以外の方法でも活躍したとか。<br>一部では『賢者』とも呼ばれているそうでございますよ。,1,12,
#,,,#アニメシーン画像より。顔を上げる建宮。,
34,建宮 斎字,29000101,戦場の空気を肌で感じ、<br>そこにいる人々が何を求めているのか読み解き、,1,10,
35,建宮 斎字,29000101,『彼らにもできる事』を示すことで、<br>一時的ではなく恒久的に生活の質を向上させる。,1,10,
36,建宮 斎字,29000101,つまりは強靭な肉体と柔軟な思考を兼ね備えた、<br>聡明な獣という訳よな。,1,11,
#,,,#END,






















