#ID,名称,CharaID,メッセージ,ボイスID,表情差分,エモーション,
#,,,とある高校 Chapter7,
#,,,キャラを活かすもの,,,,
#,,,#【上条の学校・教室・昼】,
1,吹寄 制理,8000101,ちょっと！　さっきからやかましいわよ！<br>静かにご飯食べてる人もいるんだから！,900080028,13,ef_com_00100_002_005_00,
2,上条 当麻,1000101,すみませんでした！！,900010013,15,ef_com_00100_002_003_00,
3,土御門 舞夏,39000101,あー怒られてしまったじゃないかー。<br>私はそろそろ退散するぞー。じゃあなー。,900390013,16,,
4,土御門 元春,3000101,吹寄のせいで舞夏が帰っちゃったにゃー。<br>せっかくの家族団らんの時間が……。,900030023,14,ef_com_00100_002_004_00,
5,吹寄 制理,8000101,う、悪かったわね……。<br>いや、でも校外の人間だし……。,900080013,14,ef_com_00100_002_003_00,
6,姫神 秋沙,23000101,ああ。私の目指すべきスターが……。,900230012,15,ef_com_00100_002_004_00,
7,上条 当麻,1000101,まあ、吹寄は悪くない。<br>委員長属性として、言うべきことをいっただけだからな。,900010007,11,
8,吹寄 制理,8000101,微妙に反応に困るフォローね……。,900080015,14,ef_com_00100_002_004_00,
9,青髪ピアス,48000101,世話焼き役ゆえに人や問題を放っておけない。<br>委員長キャラロールに忠実だっただけやね。許したれ。,900480005,12,
10,姫神 秋沙,23000101,勉強になる。,900230004,11,ef_com_00100_002_001_00,
11,吹寄 制理,8000101,キャラロールとか言うな！　気持ち悪い！,900080024,13,ef_com_00100_002_005_00,
12,吹寄 制理,8000101,そもそも姫神さん、このバカ共につきあう必要ないわよ。<br>どうせロクなこと言わないんだから。,900080028,10,
13,姫神 秋沙,23000101,それは。一理ある。,900230003,10,
14,土御門 元春,3000101,おいおい、言われてるぜい。,900030003,10,ef_com_00100_002_001_00,
15,青髪ピアス,48000101,カミやんはこれだから……。,900480018,10,
16,上条 当麻,1000101,いや、『バカ共』だぞ。<br>オマエらふたりのことだろ。,900010007,12,ef_com_00100_002_000_00,
17,吹寄 制理,8000101,あんたら三バカが大人しくしてれば、<br>私だってもっと平穏に暮らせるのよ！！,900080024,13,ef_com_00100_002_005_00,
18,デルタフォース,,「ごめんなさーい！」,,,,
19,姫神 秋沙,23000101,……これが委員長キャラ。<br>一言で場を収められるなんて。やっぱりすごい。,900230010,17,ef_com_00100_002_007_00,
20,吹寄 制理,8000101,え、なんで目を輝かせてるわけ！？,900080030,15,ef_com_00100_002_003_00,
21,姫神 秋沙,23000101,輝いてるのは。あなた。<br>もっと。私にその光を魅せて欲しい……！,900230011,17,
22,吹寄 制理,8000101,どういうこと！？,900080020,15,ef_com_00100_002_003_00,
23,上条 当麻,1000101,惚れられちまったな……。,900010004,12,ef_com_00100_002_001_00,
24,青髪ピアス,48000101,ふっ、委員長属性が一番輝くのは。<br>やっぱボクらがバカやってる時ということやな。,900480004,12,
25,土御門 元春,3000101,やれやれ……。<br>こいつはハードな仕事になりそうだ。,900030003,12,
26,土御門 元春,3000101,乗りかかった船だ。しょうがないぜよ。<br>やると決めたらとことんやらないとダメだよにゃー！！,900030029,10,ef_com_00100_002_000_00,
27,吹寄 制理,8000101,お、落ちつきなさい！<br>何をやろうとしてるのよ！？,900080020,15,ef_com_00100_002_003_00,
28,上条 当麻,1000101,姫神の頼みなんだからやるしかねえだろ。<br>悩み聞いてやるって決めたのは俺らなんだから。,900010006,23,ef_com_00100_002_007_00,
29,上条 当麻,1000101,というわけで。<br>――なあ吹寄。最近ちょっとふっくらしたか？,900010029,12,
30,吹寄 制理,8000101,……え？,900080008,14,ef_com_00100_002_002_00,
31,土御門 元春,3000101,あーたしかにそうだにゃー。<br>ちぃとばかし制服がキツそうぜよ。,900030006,10,ef_com_00100_002_000_00,
32,吹寄 制理,8000101,はあっ！？,900080030,15,ef_com_00100_002_003_00,
33,青髪ピアス,48000101,ほら、成長期やしな？,900480004,17,ef_com_00100_002_000_00,
34,吹寄 制理,8000101,な……に……をっ……！？,900080017,17,
35,土御門 元春,3000101,どこがとは言わないが、<br>これはけしからんぜよ。,900030010,17,ef_com_00100_002_000_00,
36,吹寄 制理,8000101,だからセクハラはやめなさいって<br>言ってるでしょうがーー！！,900080011,13,ef_com_00100_002_005_00,
37,上条 当麻,1000101,どこがとは言ってな――ふぎゃあああああああっ！,900010027,22,ef_com_00100_002_003_00,
38,土御門 元春,3000101,伝家の宝刀、吹寄のおでこバットが決まったぜよ！,900030009,16,
39,上条 当麻,1000101,何で俺だけなんだよーっ！？,900010023,16,ef_com_00100_002_003_00,
40,姫神 秋沙,23000101,なるほど……そういう戦い方もある。<br>私も。おでこを鍛えるべき？,900230003,10,ef_com_00100_002_000_00,
41,青髪ピアス,48000101,いや、それやとまたキャラ被るやんけ！,900480008,14,ef_com_00100_002_004_00,
#,,,#END,
