#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,
#,,,メイン: とある魔術の禁書目録 チャプター07,
#,,,アイテム,,,
#,,,#【ファミレス・店内】,
#,,,#アニメシーン画像より。シャケ弁。,
#,,,#不満げな麦野。,
1,麦野 沈利,11000201,あれ？　今日のシャケ弁と昨日のシャケ弁は<br>なんか違う気がするけど。あれー？,1,14,
#,,,#アニメシーン画像より。サバカレーの缶詰。,
2,フレンダ,19000201,結局さ、サバの缶詰がキてる訳よ。,1,10,
#,,,#アニメシーン画像より。食べるフレンダ。,
3,フレンダ,19000201,カレーね。カレーが最高。,1,17,
#,,,#アニメシーン画像より。パンフレットを持つ絹旗。,
4,絹旗 最愛,18000201,香港赤龍電影カンパニーが送る<br>Ｃ級ウルトラ問題作……。,1,12,
5,絹旗 最愛,18000201,超気になります。滝壺さんはどう思いますか？,1,12,
#,,,#アニメシーン画像より。ボーッと呟く滝壺。,
6,滝壺 理后,20000201,……南南西から信号がきてる……。,1,10,
#,,,#アニメシーン画像より。テーブルに置かれるジュース。,
#,,,#浜面を見る四人。,
7,麦野たち,,「あ……」,1,,
#,,,#アニメシーン画像より。眉を引くつかせる浜面。,
8,浜面 仕上,66000101,う、うう……。,1,14,
#,,,#アニメシーン画像より。ジュースを各自掴む。,
#,,,#グラス見つつ話す麦野。,
9,麦野 沈利,11000201,んで、昼前に統括理事会の一人、<br>親船最中が襲撃された事件があったよね？,1,10,
#,,,#アニメシーン画像より。ひくつく浜面。,
10,浜面 仕上,66000101,（……礼一つナシかよ……）,1,16,
#,,,#アニメシーン画像より。全景、浜面携帯を取り出す。,
11,麦野 沈利,11000201,浜面。全員の携帯に事件の詳細を転送。,1,10,
12,浜面 仕上,66000101,へいへい。,1,11,
#,,,#アニメシーン画像より。携帯、メール受信画面。,
#,,,#バニーガールの画像が流れる。,
#,,,#不愉快そうな四人、慌てる浜面。,
13,浜面 仕上,66000101,ちょっ……違う！　待て、やり直させろ！,1,17,
#,,,#アニメシーン画像より。焦る浜面。,
14,浜面 仕上,66000101,これは何かの間違いなんだッ！,1,17,
#,,,#アニメシーン画像より。睨む麦野。,
15,麦野 沈利,11000201,浜面ぁ……。,1,16,
#,,,#アニメシーン画像より。身を引くフレンダ。,
16,フレンダ,19000201,結局、浜面ってキモいんだけど。,1,14,
#,,,#アニメシーン画像より。質問する絹旗。,
17,絹旗 最愛,18000201,浜面的にはバニーさんが超ヒットだったんですか？,1,14,
#,,,#アニメシーン画像より。目をそらす滝壺。,
18,滝壺 理后,20000201,大丈夫だよ、はまづら。<br>私はそんなはまづらを応援してる。,1,14,
#,,,#アニメシーン画像より。やっちまった表情の浜面。,
#,,,#携帯画面、事件の詳細。,
19,絹旗 最愛,18000201,ああ、『スクール』の連中が<br>超計画していたあれですね。,1,10,
#,,,#アニメシーン画像より。それぞれ携帯を見る四人。,
20,絹旗 最愛,18000201,確かあそこに所属していたスナイパーは<br>三日前にこちらで始末したはずですけど。,1,10,
#,,,#アニメシーン画像より。目を閉じる麦野。,
21,麦野 沈利,11000201,新しく雇ったんだろうね。<br>まぁ、つまりこっちの警告は無視されたって訳かな。,1,11,
#,,,#アニメシーン画像より。車内の最中。,
22,フレンダ,19000201,親船って統括理事会の一人だけど<br>結局、役立たずじゃん。,1,14,
#,,,#アニメシーン画像より。話すフレンダ。,
23,フレンダ,19000201,影響力ほとんどないし、殺すだけの価値がない。<br>なのに……。,1,14,
#,,,#アニメシーン画像より。話す麦野。,
24,麦野 沈利,11000201,それでも『スクール』は計画を実行した。<br>それはなぜでしょう？,1,12,
#,,,#アニメシーン画像より。麦野、浜面を指差す。,
25,麦野 沈利,11000201,ハイ、浜面君！,1,12,
26,浜面 仕上,66000101,えっ！？,1,15,
#,,,#アニメシーン画像より。悩む浜面。,
27,浜面 仕上,66000101,ええとだな……。<br>ちょっと待て、喉まで出かかってるから……。,1,14,
#,,,#アニメシーン画像より。あたふたする浜面ナメ、呆れる一同。,
28,浜面 仕上,66000101,あと少しで分かるんだ！,1,14,
29,麦野 沈利,11000201,いや、浜面……。,1,14,
30,フレンダ,19000201,結局、そのうろたえ方がキモいんだって！,1,14,
31,絹旗 最愛,18000201,キモいと言っても超種類があるんですけど、<br>浜面のは最悪のキモさですね。,1,14,
32,滝壺 理后,20000201,大丈夫だよ、はまづら。<br>私はそんなキモいと呼ばれ続けるはまづらを応援してる。,1,10,
#,,,#アニメシーン画像より。悔しがる浜面。,
33,浜面 仕上,66000101,くそっ！　俺は一〇〇人以上の<ruby>武装無能力者集団</ruby>を<br>束ねていた組織のリーダーなんだぞ！,1,13,
#,,,#アニメシーン画像より。関心ゼロな麦野。,
34,麦野 沈利,11000201,そうね。だから何？,1,10,
#,,,#アニメシーン画像より。？となる浜面。,
35,麦野 沈利,11000201,浜面。会計。,1,10,
36,浜面 仕上,66000101,え？　おい、どこへ……？,1,15,
#,,,#アニメシーン画像より。笑みを浮かべる麦野。,
37,麦野 沈利,11000201,『スクール』のクソ野郎どもを皆殺しに。,1,12,
#,,,#END,
