#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,
#,,,メイン: とある科学の超電磁砲 チャプター25,
#,,,先生ごっこ,
#,,,#【とある学校・教室】,
#,,,#アニメシーン画像より。遠景、入道雲。,
1,木山 春生,41000101,（子供は……嫌い、だ）,1,14,
#,,,#アニメシーン画像より。木山、足元に黒板消しが落ちる。,
#,,,#チョークの粉まみれの木山。,
2,少年たち,,「アハハハハ！」,1,
3,木山 春生,41000101,（騒がしいし、デリカシーがない）,1,11,
#,,,#アニメシーン画像より。木山に絡む少年Ｃ。,
4,少年Ｃ,999000101,ねーねー、オレの彼女になんなよ。,1,10,
5,木山 春生,41000101,（失礼だし）,1,14,
#,,,#アニメシーン画像より。木山の白衣を着て逃げる少年Ｂ。,
6,少年Ｂ,999000101,わ～～～い！,1,10,
7,木山 春生,41000101,（イタズラするし）,1,14,
#,,,#アニメシーン画像より。木山の似顔絵を見せる少女Ａ。,
8,木山 春生,41000101,わ、私？,1,15,
9,木山 春生,41000101,（論理的じゃないし）,1,11,
#,,,#アニメシーン画像より。誕生日を祝う子供ら。,
10,子供たち,,「せんせー！　お誕生日、おめでと～！」,1,
#,,,#アニメシーン画像より。満面の笑みの枝先。,
#,,,#照れる木山。,
#,,,#綻ぶ口元。,
#,,,#人参を選り分ける木山。,
#,,,#少女ら、木山を監視している。,
11,枝先 絆理,999000101,……好き嫌いは？,1,10,
12,木山 春生,41000101,しちゃダメだったな……。,1,10,
#,,,#アニメシーン画像より。木山、人参を食べる。,
#,,,#笑顔で頷く少女ら。,
#,,,#笑顔で応じる木山。,
13,木山 春生,41000101,（子供は……）,1,11,
#,,,#【研究所・研究室】,
#,,,#アニメシーン画像より。実験施設、外観。,,,
#,,,#話す研究者。,,,
#,,,#注射される腕。,,,
#,,,#木山、少年に注射している。,,,
#,,,#モニター。,,,
#,,,#話している研究者。,,,
#,,,#見ている木原。,,,
#,,,#枝先、カチューシャを外す。,,,
14,木山 春生,41000101,怖くないか……？,1,14,
15,枝先 絆理,999000101,全然！　だって、木山せんせいの実験なんでしょ？,1,10,
#,,,#アニメシーン画像より。笑顔の枝先。,
16,枝先 絆理,999000101,せんせいの事、信じてるもん！,1,10,
#,,,#アニメシーン画像より。笑顔の木山。,
#,,,#暗転。,
17,木山 春生,41000101,（これで先生ごっこもおしまいか……）,1,14,
#,,,#アニメシーン画像より。警告の文字。,,,
#,,,#見下ろしている木山。,,,
#,,,#愕然とする木山。,,,
18,研究員Ａ,999000101,ドーパミン値、低下中！,1,10,
19,研究員Ｂ,999000101,抗コリン剤の効果、ありません！,1,10,
#,,,#アニメシーン画像より。研究員、指示を飛ばす。,
20,研究員Ａ,999000101,早く病院に連絡を！,1,10,
21,木原 幻生,57000101,あー、いいからいいから。,1,12,
#,,,#アニメシーン画像より。木原、データを見ている。,
22,研究員Ａ,999000101,しかし、このままでは！,1,10,
23,木原 幻生,57000101,浮き足立ってないでデータをちゃんと集めなさい。,1,13,
#,,,#アニメシーン画像より。立ちすくむ木山。,
24,木原 幻生,57000101,この実験については所内に箝口令を敷く。,1,13,
25,木原 幻生,57000101,実験はつつがなく終了した。<br>君達は何も見なかった。いいね？,1,12,
26,研究員Ａ,999000101,は、はい……。,1,10,
#,,,#アニメシーン画像より。木原、木山の肩に手を置く。,
27,木山 春生,41000101,！？,1,15,
#,,,#アニメシーン画像より。語りかける木原。,
28,木原 幻生,57000101,木山くん、よくやってくれた。<br>彼らには気の毒だが……。,1,14,
#,,,#アニメシーン画像より。ニヤリと笑う木原。,
29,木原 幻生,57000101,科学の発展にはつきものだよ。,1,12,
#,,,#アニメシーン画像より。去っていく木原。,
30,木原 幻生,57000101,今回の事故は気にしなくていい。<br>君には今後も期待しているからね。,1,12,
#,,,#アニメシーン画像より。停止した波形。,
#,,,#薄暗い実験室。,
#,,,#木山、枝先のカプセルの前に立つ。,
#,,,#愕然と見下ろす木山。,
#,,,#血に染まったカチューシャ。,
#,,,#目を見開く木山。,
#,,,#木山、崩れ落ちる。,
#,,,#END,
