#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,
#,,,メイン: とある科学の超電磁砲 チャプター01,
#,,,転入生,
#,,,【常盤台女子寮・御坂美琴の部屋】,
#,,,#アニメシーン画像より。学舎の園、全景。,,,
#,,,#揺れる釣り看板。,
#,,,#揺れる信号機。,
#,,,#婚后の部屋、見上げる婚后。,
1,婚后 光子,9000101,！？,1,15,
#,,,#アニメシーン画像より。揺れる人形。,
#,,,#ニシキヘビ、鎌首をもたげる。,
#,,,#婚后、怪訝な表情で。,
2,婚后 光子,9000101,また地震？　このところ多……。,1,15,
#,,,#アニメシーン画像より。音もなく動くカップ。,
#,,,#？となる婚后。,
#,,,#アニメシーン画像より。微動だにしない人形。,,,
#,,,#ギクリとなる婚后。,
#,,,#割れたカップ。,
#,,,#アニメシーン画像より。不安に襲われる婚后。,,,
#,,,#決然と言い放つ婚后。,
3,婚后 光子,9000101,どなた！？　わたくしを常盤台の婚后光子と<br>知ってのろ……！？,1,13,
#,,,#アニメシーン画像より。部屋中の人形が動き出す。,
#,,,#サイドボードの人形が動く。,
#,,,#無数に浮かぶ人形達。,
#,,,#目を見開く婚后。,
#,,,#夜空。,
4,婚后 光子,9000101,いやーーーッ！！,1,16,
#,,,#【とある学校・職員室】,
#,,,#アニメシーン画像より。柵川中学、外観。,
#,,,#応接室、座っている大圄と初春。,
5,大圄,999000101,昨日もあったらしいね、地震。<br>君の寮はどうだった？,1,10,
#,,,#アニメシーン画像より。答える初春。,
6,初春 飾利,36000102,大丈夫です。うちの方は揺れませんでした。,1,10,
7,大圄,999000101,うーん、同じ第七学区なのに不思議だよね。,1,10,
#,,,#アニメシーン画像より。用件をうかがう初春。,
8,初春 飾利,36000102,大圄先生、それであの、今日は……？,1,10,
9,大圄,999000101,ああ、そうそう。入っておいで。,1,10,
#,,,#アニメシーン画像より。ノブが回る。,
#,,,#春上ナメ、初春ら。,
10,大圄,999000101,二学期からの転入生だ。,1,10,
#,,,#アニメシーン画像より。立ち止まる春上。,
11,大圄,999000101,そして、これから君のルームメイトになる。,1,10,
#,,,#アニメシーン画像より。驚く初春、大圄頭に手をやり。,
12,初春 飾利,36000102,え？,1,15,
13,大圄,999000101,急ですまないが、我が校の<ruby>風紀委員</ruby>として<br>彼女の力になって欲しいんだ。,1,10,
#,,,#アニメシーン画像より。初春、腕章を眺めて。,
#,,,#初春、胸に手を置き。,
14,初春 飾利,36000102,は、はい！　任せてください！,1,13,
#,,,#アニメシーン画像より。ホッとする春上。,
15,春上 衿衣,129000101,春上衿衣なの。,1,10,
#,,,#アニメシーン画像より。春上、握った手。,
#,,,#END,


