#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,
#,,,メイン: とある科学の超電磁砲 チャプター04,
#,,,スタジオ撮影,
#,,,#【学園都市・高級ホテルプール】,
#,,,#アニメシーン画像より。スタジオ内。,
#,,,#ポカンとする一同。,
1,御坂 美琴,4002001,何もないけど……？,1,15,
2,初春 飾利,36000401,ここで撮影するんですか？,1,15,
#,,,#アニメシーン画像より。リモコンを操作する手。,
#,,,#壁が南の島に変わる。,
#,,,#見渡す一同。,
3,御坂たち,,「うわ～～～！」,1,,
#,,,#アニメシーン画像より。リモコンを操作する手。,
4,社員,999000101,このスタジオは色々なシチュエーションを<br>つくりだせるんですよ。,1,10,
#,,,#アニメシーン画像より。壁が次々と変化していく。,
#,,,#佐天、木に触れて。,
5,佐天 涙子,37000401,わ、すごーい！　触れるんだ！,1,15,
6,社員,999000101,学園都市の最新技術です。,1,10,
#,,,#アニメシーン画像より。初春、もじもじと。,
7,初春 飾利,36000401,あの……カメラマンって、やっぱり男の人ですかね？,1,14,
8,湾内 絹保,53000401,ああ、そういえばそうですわね。,1,14,
9,固法 美偉,35000701,わかってるとはいえ、ちょっと……ね？,1,14,
10,婚后 光子,9000401,これだから素人は。モデルは見られる事で<br>より美しく輝くんですのよ！,1,12,
#,,,#アニメシーン画像より。社員、ニコリと。,
11,社員,999000101,すべて自動撮影です。,1,10,
#,,,#アニメシーン画像より。ポカンとする一同。,
12,社員,999000101,カメラが視界に入る事はまずありませんので、<br>自然体でお願いしますね。,1,10,
13,御坂たち,,「え？」,1,,
#,,,#アニメシーン画像より。真夏の日差し。,,,
#,,,#砂浜とカニ。,
#,,,#南の島になったスタジオ。,
#,,,#婚后の足。,
#,,,#婚后の胸元。,
#,,,#婚后の尻。,
#,,,#婚后、チュッとやる。,
#,,,#御坂ナメ、ポーズをとる婚后。,
#,,,#御坂、引き気味で。,
14,御坂 美琴,4002001,うーん、自然体って言ってもあれは違うわよね？,1,14,
15,白井 黒子,5000401,お姉様、わたくし達もやりますわよ！,1,12,
16,御坂 美琴,4002001,やるって何？,1,15,
#,,,#アニメシーン画像より。手をワキワキさせる黒子。,
17,白井 黒子,5000401,もちろん、自然体でサンオイルの<br>塗り合いっこですの！,1,21,
#,,,#アニメシーン画像より。引く御坂。,
18,御坂 美琴,4002001,またそれか！　やらないってば！,1,17,
#,,,#アニメシーン画像より。逃げる御坂、追う黒子。,
19,白井 黒子,5000401,あーん、待ってくださいですの～！,1,14,
20,御坂 美琴,4002001,寄るな～っ！,1,13,
#,,,#アニメシーン画像より。納得顔の固法ら。,
21,固法 美偉,35000701,なるほど。あれが自然体ね。,1,12,
22,湾内 絹保,53000401,さすが御坂様。素晴らしいお手本です。,1,10,
23,泡浮 万彬,55000401,私達も見習いましょう。,1,10,
#,,,#アニメシーン画像より。ビーチバレーをする湾内ら。,,,
#,,,#ハンモックに揺られる固法。,
#,,,#初春を埋める佐天。,
#,,,#御坂、黒子にブレンバスター。,
#,,,#アイスを舐める婚后。,,,
#,,,#アニメシーン画像より。砂浜、プールに変わる。,,,
#,,,#広いプール。,,,
#,,,#体操する湾内ら。,,,
#,,,#ジュースを飲む固法ら。,,,
#,,,#御坂、黒子にアルゼンチンバックブリーカー。,,,
#,,,#婚后、セクシーポーズ。,,,
#,,,#アニメシーン画像より。海上のクルーザー。,,,
#,,,#操縦席から海を見る御坂ら。,,,
#,,,#デッキで寛ぐ固法ら。,,,
#,,,#グラビアポーズの婚后。,,,
#,,,#END,



































