#ID,名称,CharaID,メッセージ,ボイスID,表情差分,エモーション,
#,
#,,,ご馳走してもらった件,,,,
#,,,# 【学園都市・駅前・昼】,
1,ミリム,188000101,はあ……お腹空いたのだ……。,1,16,ef_com_00100_002_004_00,
2,ミリム,188000101,リムルの場所は大体わかっているが、<br>お腹が減り過ぎてこれ以上動きたくないのだ……。,1,11,ef_com_00100_002_006_00,
3,ミリム,188000101,美味しそうなものを売っている店はあるのだが……。<br>みんなタダではくれないのだ……。,1,16,
4,ミリム,188000101,こうなったら、力尽くで奪い取って……。<br>いやいや、そんなことしたらリムルに怒られる……。,1,11,ef_com_00100_002_003_00,
5,ミリム,188000101,ああ、どうすればいいのだ……？　<br>何か食べたいのだー！　うう……ぐすん……。,1,14,ef_com_00100_002_004_00,
6,一方通行,13000201,……ったく。こンなとこに居やがったか。<br>勝手にウロチョロするンじゃね……あァ？,1,22,ef_com_00100_002_001_00,
7,ミリム,188000101,む……？　何なのだお前は？,1,20,ef_com_00100_002_002_00,
8,一方通行,13000201,チッ、別人か。紛らわしい声しやがって……。,1,23,
9,ミリム,188000101,ま、待て！　ワタシは今とてもお腹が空いているのだ！<br>だから助けるのだ！,1,15,ef_com_00100_002_003_00,
10,一方通行,13000201,アァン？　知るか。<br>何で俺がそンなことしなきゃなンねェンだ。,1,20,
11,ミリム,188000101,なにか美味しいものが食べたいのだー！,1,14,ef_com_00100_002_003_00,
12,一方通行,13000201,離せ、俺がオマエを助ける義理なンざねェ……！,1,16,ef_com_00100_002_004_00,
13,打ち止め,22000101,困ってるみたいだし、なにか食べさせてあげよう。<br>ってミサカはミサカは合流しつつ説得してみる。,1,10,,
14,一方通行,13000201,……オイ、今までどこ行ってやがった。<br>オマエがはぐれるから変なヤツに絡まれてンだぞ。,1,20,ef_com_00100_002_006_00,
15,打ち止め,22000101,つまり、ミサカのおかげでこの子は助かるんだね<br>ってミサカはミサカは得意げに胸を張ってみたり！,1,11,ef_com_00100_002_007_00,
16,一方通行,13000201,助ける前提で話進めてンじゃねェ。,1,20,ef_com_00100_002_006_00,
17,打ち止め,22000101,ねえねえ、あなたはどうして困っているの<br>ってミサカはミサカは尋ねてみる。,1,10,ef_com_00100_002_002_00,
18,ミリム,188000101,いろいろ事情があるのだが、<br>今はとにかくお腹が空いて動けないのだ……。,1,14,ef_com_00100_002_004_00,
19,打ち止め,22000101,それなら、ファミレスで何か食べながらお話ししよう！<br>ってミサカはミサカは提案してみたり！,1,12,ef_com_00100_002_000_00,
20,ミリム,188000101,ふぁみれす？　そこでご飯が食べられるのか！？,1,23,ef_com_00100_002_000_00,
21,打ち止め,22000101,そうだよ。ってミサカはミサカは答えつつ<br>謎のシンパシーを感じながらお誘いしてみる！,1,20,
22,ミリム,188000101,やった！　これで助かったのだ！<br>すぐそこに連れて行ってくれ！,1,12,ef_com_00100_002_000_00,
23,打ち止め,22000101,もちろん。ってミサカはミサカは頷きつつも<br>一応あなたの顔色をうかがってみたり。,1,10,
24,一方通行,13000201,……チッ。勝手にしろ。,1,16,ef_com_00100_002_006_00,
25,打ち止め,22000101,ありがとう！　ってミサカはミサカは感謝しつつ<br>先導して案内を開始してみる！,1,12,ef_com_00100_002_000_00,
26,ミリム,188000101,ごっはん！　ごっはん！　ごっはっんー！,1,12,ef_com_00100_002_000_00,
27,一方通行,13000201,何なンだよ……ったく。,1,23,ef_com_00100_002_006_00,
#,,,#END,
