#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,
#,,,メイン: とある科学の超電磁砲 チャプター36,
#,,,闖入者,
#,,,#【常盤台女子寮・御坂美琴の部屋】,
#,,,#アニメシーン画像より。ドアしめる御坂。,
#,,,#俯く御坂。,
1,御坂 美琴,4001801,（もう、みんなしてそんな期待しないでよ）,1,14,
#,,,#アニメシーン画像より。握る手。,
2,御坂 美琴,4001801,（やだ、なんか変な汗出てきた……）,1,14,
#,,,#アニメシーン画像より。歩く御坂。,
#,,,#ケースナメ、御坂。,
3,御坂 美琴,4001801,（これって緊張……？<br>いやいや、私に限ってまさかね……）,1,11,
#,,,#アニメシーン画像より。ステージと観客。,
#,,,#座っている湾内ら。,
4,湾内 絹保,53000101,御坂様、サプライズで何をなさるんでしょう。,1,10,
5,泡浮 万彬,55000101,楽しみですわね。,1,12,
#,,,#アニメシーン画像より。初春と佐天。,
6,初春 飾利,36001801,ああ……なんか私、心臓がバクバクしてきました。,1,17,
7,佐天 涙子,37001801,初春が緊張してどうするよ。,1,10,
#,,,#アニメシーン画像より。向く、固法。,
8,固法 美偉,35000101,白井さんは御坂さんが何をやるか知っているの？,1,10,
9,白井 黒子,5001801,もちろんですわ。,1,10,
#,,,#アニメシーン画像より。カメラを構える黒子。,
10,白井 黒子,5001801,ですがそれは後での……お・た・の・し・み♪,1,11,
#,,,#アニメシーン画像より。ドレス姿の御坂。,
#,,,#御坂、ドアを開ける。,
#,,,#寮生ら、感嘆の声。,
11,寮生ら,,「わぁ～っ！」,1,,
#,,,#アニメシーン画像より。ドレスの御坂。,
#,,,#御坂、アップ。,
12,御坂 美琴,4001901,（歩きづら）,1,14,
#,,,#アニメシーン画像より。舞台袖から顔出す御坂。,
#,,,#大勢の観客。,
#,,,#御坂、胸に手を当て。,
13,御坂 美琴,4001901,やば……なんか胸がドキドキしてきた……。,1,14,
#,,,#アニメシーン画像より。御坂、頬を張る。,
14,御坂 美琴,4001901,あ～もう！　しっかりしろ！,1,20,
15,？？？,999000101,あの～……。,1,20,
#,,,#アニメシーン画像より。御坂と上条。,
#,,,#驚愕の御坂。,
16,御坂 美琴,4001901,なっ……！？,1,15,
#,,,#アニメシーン画像より。上条、申し訳無さそうに。,
17,上条 当麻,1000101,お取り込み中、すいません。<br>実は一緒に来た連れとはぐれてしまって。,1,21,
#,,,#アニメシーン画像より。上条と震える御坂。,
18,上条 当麻,1000101,こんなちっこくて白い修道服の<br>女の子なんですけど……。,1,21,
19,御坂 美琴,4001901,……なんでここにいんのよ。,1,20,
20,上条 当麻,1000101,へ？,1,15,
#,,,#アニメシーン画像より。喚く御坂。,
21,御坂 美琴,4001901,なんでこんなとこにいんのかって聞いてんのよっ！,1,13,
#,,,#アニメシーン画像より。上条、招待状を出して。,
22,上条 当麻,1000101,ご、ごめんなさい。でも、怪しいもんじゃ……。<br>ほら、招待状だってちゃんと……。,1,21,
#,,,#アニメシーン画像より。まくしたてる御坂。,
23,御坂 美琴,4001901,人の発表を茶化しに来たわけ？<br>慣れない衣装を笑いに来たわけ？,1,20,
#,,,#アニメシーン画像より。困る上条。,
24,上条 当麻,1000101,いや、そんな……。<br>すげぇ綺麗だと思いますけど……。,1,21,
#,,,#アニメシーン画像より。ギョッとする上条。,
#,,,#椅子を持ち上げる御坂。,
25,御坂 美琴,4001901,バカーーーッ！！,1,17,
26,上条 当麻,1000101,どわ～っ！？,1,16,
#,,,#アニメシーン画像より。肩で息をする御坂。,
27,御坂 美琴,4001901,なんなのよ、アイツ！　<br>よりにもよって人が一番テンパってる時に！,1,17,
#,,,#アニメシーン画像より。御坂、胸に手を当て。,
28,御坂 美琴,4001901,……あれ？,1,15,
#,,,#アニメシーン画像より。微笑む御坂。,
#,,,#御坂、向いて。,
#,,,#バイオリン。,
#,,,#バイオリンを見る御坂。,
#,,,#END,


