#ID,名称,CharaID,メッセージ,ボイスID,表情差分,エモーション,
#,,,ストーリーイベント: おみくじログインボーナス演出 チャプター05,
#,,,姫神 秋沙,,,,
#,,,#【1月5日　5:00　～　1月6日　4:59】,
#,,,#【神社の参道／昼】,
1,姫神 秋沙,23000801,おみくじが引けるんだって。<br>１回引いてみると良いかも。,900060118_001,10,
2,姫神 秋沙,23000801,貰えるものはおみくじの結果で違うみたいだから<br>運だめしには丁度良い……。,900060118_002,10,
#,,,#【おみくじ結果：大吉の場合】,
5,姫神 秋沙,23000801,大吉。この結果がでたのは<br>きっと私のおかげ……。,900060118_005,10,
#,,,#【結果に拘わらず共通の締め】,
7,姫神 秋沙,23000801,もしよかったら明日も来てくれるとうれしい……。<br>スルーは寂しい。,900060118_007,12,
#,,,#END,































































#,,,#END,


































































