#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,
#,,,メイン: とある科学の超電磁砲 チャプター12,
#,,,手に入れた力,
#,,,#【公園・全景】,
#,,,#アニメシーン画像より。両手をかざすアケミ。,
1,アケミ,999000101,ぬぬぬ……！,1,10,
#,,,#アニメシーン画像より。手ナメ、むーちゃん。,
#,,,#むーちゃん、宙に浮かぶ。,
2,むーちゃん,999000101,おおっ！？,1,10,
#,,,#アニメシーン画像より。見上げるマコちん。,
#,,,#上昇するむーちゃん。,
#,,,#驚く一同。,
3,アケミたち,,「おお～～～っ！！」,1,
#,,,#アニメシーン画像より。振り向くアケミ。,
4,アケミ,999000101,すごいよ、涙子！　私、紙コップ持ち上げるのが<br>やっとだったのに！,1,10,
#,,,#アニメシーン画像より。背を向けた佐天。,
5,アケミ,999000101,涙子？,1,10,
#,,,#アニメシーン画像より。手の上で舞う葉っぱ。,
#,,,#目を見開く佐天。,
6,佐天 涙子,37000101,（あ、あ……どうしよう、能力だ……！）,1,15,
#,,,#アニメシーン画像より。アケミ、微笑む。,
#,,,#佐天、見入っている。,
7,佐天 涙子,37000101,（白井さんや御坂さんに比べたら、ささやかな力だけど、<br>他人から見ればどうって事ない力だけど……！）,1,15,
#,,,#アニメシーン画像より。佐天、涙ぐみ。,
#,,,#木々ナメ、佐天。,
8,佐天 涙子,37000101,（あたし……能力者になったんだ！）,1,17,
#,,,#アニメシーン画像より。ベンチのプレーヤー。,
#,,,#【学園都市・路上Ａ】,
#,,,#アニメシーン画像より。ＡＩＭ解析研究所、外観。,
#,,,#電話に出ている木山。,
9,木山 春生,41000101,ああ、『<ruby>幻想御手</ruby>』の現物は届いているよ。,1,10,
10,初春 飾利,36000102,「音楽ソフトで能力を上げるなんて事、<br>可能なんでしょうか？」,1,10,
#,,,#アニメシーン画像より。木山、イヤホンを見つつ。,
11,木山 春生,41000101,うーん、難しいね。<br>『<ruby>学習装置</ruby>』ならいざ知らず……。,1,14,
#,,,#アニメシーン画像より。？となる初春。,
12,初春 飾利,36000102,『<ruby>学習装置</ruby>』？　そういう装置があるんですか？,1,15,
#,,,#アニメシーン画像より。窓辺で電話する初春。,
13,初春 飾利,36000102,はい……はい……そうですか……。<br>色々とありがとうございました。,1,10,
#,,,#アニメシーン画像より。初春、プレーヤーに向く。,
#,,,#机の上のプレーヤー。,
#,,,#見つめる初春。,
14,初春 飾利,36000102,（やっぱり音楽ソフトなんて<br>見当違いなんでしょうか……）,1,14,
#,,,#アニメシーン画像より。回想・プレーヤーを見せる佐天。,,,
#,,,#不安げな初春。,,,
#,,,#携帯画面、佐天の名前。,,,
#,,,#電話する初春。,,,
#,,,#！となる初春。,,,
15,初春 飾利,36000102,あ、もしもし、佐天さ……。,1,10,
16,アナウンス,999000101,「おかけになった電話は電波の届かない場所にあるか、<br>電源が入っていないため――」,1,10,
#,,,#アニメシーン画像より。携帯を閉じる。,
#,,,#俯く初春の後ろ姿。,
#,,,#END,








































