#ID,名称,CharaID,メッセージ,ボイスID,表情差分,エモーション,
#,スポット会話,,チャプター04：公園　姫神 秋沙　　,
#,,,灰の中から,
1,姫神 秋沙,23000101,なんか。風が冷たくなってきたな。<br>そろそろ。帰ろうかな。,900230026,14,ef_com_00100_002_006_00,
2,姫神 秋沙,23000101,……あれ。砂場にいるあの子。<br>お友達がみんな帰ったのに。一人でいる。,900230030,15,ef_com_00100_002_001_00,
3,姫神 秋沙,23000101,１０歳くらいかな。そういえば。友達がまだいるときも。<br>基本。一人で遊んでたかもしれない。,900230009,11,
4,姫神 秋沙,23000101,遊んでるっていうのとも。違うのかな。<br>一人で。ただ立ってるだけ。――砂の中で。,0,14,
5,姫神 秋沙,23000101,ああやって。一人でただ立ってるしかできなかったこと。<br>私にも。あったな。,900230018,11,
6,姫神 秋沙,23000101,私の場合は。砂じゃなくて。灰だったんだけど。<br>……自分で作りだした灰。,0,11,
7,姫神 秋沙,23000101,上条君たちと会うまでの私は。ずっとあの灰の中で。<br>ひとりぼっちでいたみたいなものだった。,0,10,
8,姫神 秋沙,23000101,上条君が。縁もゆかりもない呪われた私を。<br>なんの得もないのに。話しかけて。救い出してくれた。,900230002,17,ef_com_00100_002_001_00,
9,姫神 秋沙,23000101,……灰の中の孤独から。,0,11,
10,姫神 秋沙,23000101,……あの子。声をかけてみようかな。<br>もし迷惑がられたら。すぐに引けばいいし。,900230006,10,
11,姫神 秋沙,23000101,もし。私が声をかけて。少しでも喜んでくれるなら。<br>声をかけてみる価値は。あるよね。,900230002,12,ef_com_00100_002_000_00,







