#ID,名称,CharaID,メッセージ,ボイスID,表情差分,エモーション,
#,スポット会話,,チャプター01：駅周辺　初春 飾利　　,
#,,,風紀委員の資格,
1,初春 飾利,36000101,はっ、はぁ……ひぃひぃ……も、もう……。<br>もう……走、れない、です……。,900360025,16,ef_com_00100_002_006_00,
2,初春 飾利,36000101,不審な人間は……見当たらないですね……。<br>見失っちゃいました……情けない、です……。,0,14,
3,初春 飾利,36000101,私が、通報のあった場所から一番近くにいたんだから……<br>私が、見失わないようにしないといけなかったのに。,900360016,14,ef_com_00100_002_003_00,
4,初春 飾利,36000101,こんなに、体力や運動能力が低い<ruby>風紀委員</ruby>なんて。<br>私以外には……いないですよね……。,0,16,
5,初春 飾利,36000101,……<ruby>風紀委員</ruby>……失格ですね……。<br>ほんとに……悔しい。悔しぃよお……！,900360026,20,
6,初春 飾利,36000101,……あ。着信……？　あ、白井さん？！,0,15,ef_com_00100_002_001_00,
7,初春 飾利,36000101,……はい！　例の、不審な<ruby=パイロキネシスト>発火能力者</ruby>の件、ですよね？<br>あ、白井さんも動いてるんですね！？　良かった！,900360006,10,
8,初春 飾利,36000101,……わかりました！<br>では、私は<ruby>書庫</ruby>に行き、対象のデータを確認します！,900360005,20,ef_com_00100_002_001_00,
9,初春 飾利,36000101,……走れないとか、体力ないとか。そんな分かり切った<br>ことで、落ち込んでる暇なんかなかったです。,0,10,
10,初春 飾利,36000101,私には、凄い仲間がたくさんいるんですから！<br>私は私に出来ることをやるだけです！,0,11,ef_com_00100_002_007_00,
