#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,
#,,,メイン: とある科学の超電磁砲 チャプター29,
#,,,盛夏祭,
#,,,#【常盤台女子寮・全景】,
#,,,#アニメシーン画像より。盛夏祭の立看板。,
#,,,#食堂に並ぶメイドら。,
#,,,#寮監を中心に並ぶメイド。,
1,寮監,96000101,平素、一般へ開放されていない<br>この常盤台中学女子寮が年に一度、門戸を開く日！,1,10,
#,,,#アニメシーン画像より。寮監、アオリ。,
2,寮監,96000101,それが盛夏祭だ！,1,10,
#,,,#アニメシーン画像より。玄関、入っていく学生。,
3,寮監,96000101,今日は諸君らの招待した大切なお客様が来場される。,1,10,
#,,,#アニメシーン画像より。警備中の黄泉川ら。,
#,,,#パンフを配る寮生ら。,
#,,,#パンフレット。,
4,寮監,96000101,寮生として恥ずかしくない立ち居振る舞いをもって、<br>くれぐれも粗相なきようおもてなしするように。,1,10,
#,,,#アニメシーン画像より。メイド姿の御坂。,
5,御坂 美琴,4001801,別にこの格好でなくても、<br>おもてなしはできると思うんだけど……。,1,14,
#,,,#アニメシーン画像より。御坂、気持ちを切り替える。,
#,,,#御坂、若者らにパンフを差し出す。,
6,御坂 美琴,4001801,いらっしゃいませ。<br>こちら本日のパンフレットになります。,1,14,
#,,,#アニメシーン画像より。若者、携帯取り出して。,
7,若者,999000101,君、かわいいね。写真撮ってもいいかな？,1,10,
8,御坂 美琴,4001801,申し訳ありません。<br>寮生の撮影はご遠慮いただいてるんです。,1,10,
#,,,#アニメシーン画像より。フラッシュを焚かれる御坂。,,,
#,,,#御坂、こらえて。,
9,御坂 美琴,4001801,ですから、撮影は……。,1,11,
#,,,#アニメシーン画像より。さらにフラッシュ焚かれる。,,,
#,,,#黒子、御坂を撮りまくっている。,
10,白井 黒子,5000101,いいね～いいね～。<br>はいはいはい、いいよ～。,1,21,
#,,,#アニメシーン画像より。寝そべり撮る黒子。,
11,御坂 美琴,4001801,いいねじゃないわよ！<br>なんでアンタが撮ってんのよ！,1,13,
#,,,#アニメシーン画像より。記録係の腕章。,
12,白井 黒子,5000101,誤解なさらないでくださいな。<br>今日の黒子は盛夏祭の記録係。,1,13,
#,,,#アニメシーン画像より。デジカメをいじる黒子。,
13,白井 黒子,5000101,来年度以降の開催に向けて、<br>こうして参考写真を撮っていますのよ。,1,11,
14,白井 黒子,5000101,ですが、お姉様……。,1,14,
#,,,#アニメシーン画像より。御坂のスカートの下、短パン。,
15,白井 黒子,5000101,このお召し物にまで短パンというのは<br>さすがにいかがかと。,1,14,
#,,,#アニメシーン画像より。ローアングラーの黒子。,
16,白井 黒子,5000101,せめてドロワーズをお穿きになるとか……。,1,14,
#,,,#アニメシーン画像より。御坂の額からスパーク。,,,
#,,,#デジカメにスパーク走る。,,,
17,御坂 美琴,4001801,……あのさ、黒子。,1,11,
#,,,#アニメシーン画像より。御坂、黒子の頬をつねる。,
18,御坂 美琴,4001801,来年度以降の開催に向けて、どうして私のそんな写真が<br>参考になるのか教えてくんないかしら～？,1,13,
19,？？？,999000101,こんにちは～。,1,20,
#,,,#アニメシーン画像より。ムッと振り返る御坂。,
#,,,#破顔する御坂。,
20,御坂 美琴,4001801,あ！,1,15,
#,,,#アニメシーン画像より。佐天と初春。,
21,佐天 涙子,37001801,相変わらずやってますねー。,1,12,
#,,,#END,

