#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,
#,,,メイン: とある科学の超電磁砲 チャプター34,
#,,,オークション,
#,,,#【常盤台女子寮・ロビー】,
#,,,#アニメシーン画像より。時計。,
#,,,#廊下を歩く御坂ら。,
1,初春 飾利,36001801,あ～、美味しかったです～！,1,12,
2,佐天 涙子,37001801,次はどこ行こっか？,1,10,
#,,,#アニメシーン画像より。俯く御坂。,
#,,,#立ち止まる御坂。,
3,御坂 美琴,4001801,……ごめん。,1,14,
#,,,#アニメシーン画像より。振り返る佐天ら。,
#,,,#佐天らナメ、御坂。,
4,御坂 美琴,4001801,ちょっとお手洗い行ってくるね。<br>先に行ってていいよ。,1,10,
#,,,#アニメシーン画像より。話す佐天と初春。,
5,佐天 涙子,37001801,ねぇ。御坂さん、さっきからなんか<br>様子が変じゃない？,1,14,
6,初春 飾利,36001801,そうですか？,1,10,
7,司会者,999000101,他に入札なさる方はいらっしゃいませんか？,1,10,
#,,,#アニメシーン画像より。窓から中庭をのぞく初春ら。,
8,初春 飾利,36001801,佐天さん、何かやってますよ。,1,10,
#,,,#アニメシーン画像より。ステージの司会者。,
9,司会者,999000101,いらっしゃいませんね！　<br>ではこれで落札となります！,1,10,
10,佐天 涙子,37001801,へー、オークションか。,1,10,
11,初春 飾利,36001801,あれ、レアもののブランド品ですよね。,1,15,
12,初春 飾利,36001801,この間見た雑誌には市場じゃ全然手に入らない<br>って書いてありました。,1,15,
#,,,#アニメシーン画像より。驚く佐天。,
13,佐天 涙子,37001801,さすが常盤台……って、えーっ！？,1,15,
#,,,#アニメシーン画像より。ステージに上がっていく固法。,
#,,,#にやけた固法。,
#,,,#怪しげに笑う固法。,
14,固法 美偉,35000101,ウフフフ……。,1,12,
15,佐天 涙子,37001801,固法せーんぱい！,1,10,
#,,,#アニメシーン画像より。振り返る固法。,
16,固法 美偉,35000101,あ、あなた達……！,1,15,
#,,,#アニメシーン画像より。ニヤリと佐天。,
17,佐天 涙子,37001801,先輩も意外とミーハーなんですね？,1,21,
#,,,#アニメシーン画像より。バッグを抱える固法。,
18,固法 美偉,35000101,はっ！？,1,15,
#,,,#アニメシーン画像より。弁明する固法。,
19,固法 美偉,35000101,ふ、普段はこういう物には興味ないのよ？<br>これはチャリティーなの！,1,17,
20,固法 美偉,35000101,この収益は全額<ruby>置き去り</ruby>の子供達に寄付されるのよ。<br><ruby>風紀委員</ruby>としては参加しないわけにはいかないわ！,1,17,
21,佐天 涙子,37001801,先輩、すごい言い訳くさいです。,1,14,
#,,,#アニメシーン画像より。聞く佐天ら。,
22,固法 美偉,35000101,そ、そうだ！　あなた達も参加してみれば？,1,15,
23,佐天 涙子,37001801,えー？　無理ですよ。<br>あたし達はお小遣い少ないんですから。,1,15,
#,,,#アニメシーン画像より。固法、ステージを向く。,
24,固法 美偉,35000101,大丈夫よ。,1,12,
#,,,#アニメシーン画像より。司会者、文具を掲げる。,
25,司会者,999000101,さて、次の出品は『きるぐまー』の文具セット！<br>まずは一〇〇円から！,1,10,
#,,,#アニメシーン画像より。ステージと観客。,
26,寮生Ａ,999000101,二〇〇円！,1,10,
27,寮生Ｂ,999000101,三〇〇円！,1,10,
#,,,#アニメシーン画像より。初春、手をあげようとする。,
28,固法 美偉,35000101,ほらね？,1,10,
29,初春 飾利,36001801,そうですね。じゃあ……。,1,10,
#,,,#アニメシーン画像より。観客の中から上がる手。,
30,？？？,999000101,一万円！！,1,20,
#,,,#アニメシーン画像より。ステージに上がる黒子。,
#,,,#すました黒子。,
#,,,#呆れる固法、声を上げる初春ら。,
31,初春たち,,「え～～～！？」,1,,
#,,,#END,

