#ID,名称,CharaID,メッセージ,ボイスID,表情差分,エモーション,
#,スポット会話,,チャプター24：地下街　絹旗 最愛　滝壺 理后　,
#,,,いつでも映画を,
1,絹旗 最愛,18000101,今週は超連続で四件も仕事で、流石に超疲弊しました。<br>滝壺は大丈夫ですか。,900180015,14,ef_com_00100_002_006_00,
2,滝壺 理后,20000101,うん。『<ruby>能力追跡</ruby>』あんまり使わなかったし。<br>元気だよ。きぬはた、大丈夫？,900200006,10,,
3,絹旗 最愛,18000101,大丈夫っちゃ大丈夫ですが、とっとと帰って映画見ながら<br>超引きこもりたいですね。ふわぁ……。,900180005,10,
4,滝壺 理后,20000101,眠そう。そんな状態でも映画は見るんだね。<br>ホントに好きなんだね。,900200019,12,
5,絹旗 最愛,18000101,どんなに瀕死でも超何本でも見る自信あります。<br>超いい作品限定ですけど。,900180002,12,ef_com_00100_002_000_00,
6,滝壺 理后,20000101,瀕死でもって……。<br>瀕死な時は病院に行こうよ。,900200012,10,ef_com_00100_002_004_00,
7,絹旗 最愛,18000101,一応、死ぬ間際は映画館ってのが超理想ですね。<br>私が超誰かにやられたら、超映画館に運んで下さい。,900180010,10,
8,滝壺 理后,20000101,それ、まわりのお客さんに迷惑だよ、きぬはた。あと、<br>運んだ映画館できぬはたの好きな映画やってないかもよ。,900200029,20,
9,絹旗 最愛,18000101,……確かに。死ぬ間際に超予算だけかかった面白くもない<br>型通りのメジャーお涙頂戴なんか見せられたら超嫌です！,900180027,15,ef_com_00100_002_003_00,
10,滝壺 理后,20000101,でしょ。だから、そういう時は病院に行ってね。<br>病院でタブレットで映画見れるでしょ。,900200006,12,
11,絹旗 最愛,18000101,タブレットで映画？　そんなの映画見た気が超しません！,900180018,11,
12,滝壺 理后,20000101,瀕死な時に贅沢言わないの。<br>というか、瀕死になんかなっちゃダメだからね。,900200021,14,ef_com_00100_002_006_00,
13,絹旗 最愛,18000101,……心配しなくても、私の『<ruby>窒素装甲</ruby>』があれば、<br>そうそう瀕死になんか超なりませんよ。,900180002,12,,

