#ID,名称,CharaID,メッセージ,ボイスID,表情差分,エモーション,
#,,,ストーリーイベント: おみくじログインボーナス演出 チャプター04,
#,,,月詠 小萌,,,,
#,,,#【1月4日　5:00　～　1月5日　4:59】,
#,,,#【神社の参道／昼】,
1,月詠 小萌,6000901,やっと来たのです。<br>では先生とおみくじの時間ですね！,900060114_001,10,
2,月詠 小萌,6000901,おみくじの結果で貰えるものが変わるらしいですが……。<br>それじゃ、引いてみましょう！,900060114_002,10,
#,,,#【おみくじ結果：大大吉の場合】,
6,月詠 小萌,6000901,すごいです～！　大大吉なんて初めて見たのです。<br>先生もとっても幸せな気分です。,900060114_006,10,
#,,,#【結果に拘わらず共通の締め】,
7,月詠 小萌,6000901,明日もちゃんと忘れずに来るんですよ！<br>忘れても先生はフォローできないですからね。,900060114_007,12,
#,,,#END,































































#,,,#END,


































































