#ID,名称,CharaID,メッセージ,ボイスID,表情差分,エモーション,
#,,,ストーリーイベント: 4th Anniversaryリレーメッセージ,
#,,,神裂 火織,,,,
#,,,#【青背景】,
1,神裂 火織,25000101,４周年ですか。時が経つのは早いものですね。<br>今後も活躍をお見せできるよう精進していきます。,1,12,
2,神裂 火織,25000101,オルソラからの『伝言』？　女子寮での生活について<br>書かれていますね。今や大所帯となりましたからね。,1,10,
3,神裂 火織,25000101,洗濯機の正しい活かし方などはまだ私も自信がないので、<br>今度、上条当麻にでも使い方を聞いてみましょうか……。,1,12,
4,神裂 火織,25000101,私からの『伝言』も次の人へお願いします。<br>天草式ともども、これからも応援してください。,1,12,
5,,,前日に、本日の挨拶者への『伝言』を預かっていると<br>貰えるプレゼントの数が変化します。,
6,,,さて、本日４周年御礼メッセージに現れるのは……？,
#,,,#END,

































































#,,,#END,


































































