#ID,名称,CharaID,メッセージ,ボイスID,表情差分,エモーション,
#,スポット会話,,チャプター07：駅周辺　佐天 涙子　　,
#,,,佐天さんの日課,
1,佐天 涙子,37000101,あれ？　いつもこの時間なら初春が通るのに、今日は<br>いないなー。<ruby>風紀委員</ruby>の仕事かな？,900370008,15,
2,佐天 涙子,37000101,せっかく日課のスカートめくりをしようと思ったのに<br>いないんじゃめくれないなー。つまらんのう。,900370015,14,ef_com_00100_002_006_00,
3,佐天 涙子,37000101,先週はちょっとラブリーな花柄だったから、今日あたり<br>大人っぽい感じの履いてくる予測なんだけどなー。,0,21,ef_com_00100_002_007_00,
4,佐天 涙子,37000101,むー、欲求不満だぞー。初春ー、初春やー。<br>出てこい出てこいうーいはるーん。,900370024,14,
5,佐天 涙子,37000101,池の鯉じゃあるまいし、これじゃ出てこないか、あはは。<br>仕方ないなー。今日の帰りにチャンスを狙おっと。,900370002,12,ef_com_00100_002_001_00,






