#ID,名称,CharaID,メッセージ,ボイスID,表情差分,エモーション,
#,,,ストーリーイベント: 3rd Anniversaryリレーメッセージ,
#,,,浜面 仕上,,,,
#,,,#【青背景】,
1,浜面 仕上,66000101,おぉお！？　マジか、俺か？<br>いや、３周年感謝してる！　本当にありがとう！,1,12,
2,浜面 仕上,66000101,んじゃ、俺から上級最後の第７問。<br>学園都市の独立記念日を次から選んでくれ。,1,10,
3,浜面 仕上,66000101,正解は「１０月９日」だ。<br>明日からは超級だってよ。そんなん当てられんのか？,1,15,
4,,,毎日出題されるクイズに正解するとプレゼントが変化！<br>正解数でミッション達成もあるので頑張ってください。,
5,,,さて、本日の３周年御礼メッセージと共に、<br>クイズを出題するのは……？,
#,,,#END,

































































#,,,#END,


































































