#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,
#,,,8巻 チャプター2,
#,,,黒子の買い物,,,
#,,,VS不良,
#,,,#アニメシーン画像より。空を見る御坂。,
#,,,#空には飛行船が。,
#,,,#飛行船にスペースシャトル打ち上げ成功の記事。,
#,,,#ランジェリーショップから顔を出す黒子。,
1,白井 黒子,5000101,お姉様？,1,22,
#,,,#アニメシーン画像より。空を見上げる御坂と黒子。,
2,白井 黒子,5000101,最近多いですわよね。たしかフランスとロシア、<br>先週スペインも打ち上げましたし。,1,10,
#,,,#アニメシーン画像より。御坂を訝しげに見る黒子。,
3,白井 黒子,5000101,お姉様、どうかなさいまして？<br>何やらご機嫌斜めのような……。,1,22,
4,御坂 美琴,4000102,いいから早く買い物すませなさいよ。,1,10,
#,,,#アニメシーン画像より。ランジェリーショップ、内観。,
5,御坂 美琴,4000102,アンタの趣味に付き合うのって、<br>結構恥ずかしいんだから。,1,17,
6,白井 黒子,5000101,お姉様もこの際、常盤台のエースに<br>相応しい装いをするべきですわ。,1,12,
#,,,#アニメシーン画像より。際どい下着をつける黒子（数カット）。,
7,白井 黒子,5000101,これとか。,1,12,
8,白井 黒子,5000101,これとか。,1,12,
9,白井 黒子,5000101,このような～。,1,11,
#,,,#アニメシーン画像より。黒子ナメ、何かを手に取る御坂。,
10,白井 黒子,5000101,ん……？,1,15,
#,,,#アニメシーン画像より。黒子、胸パッドを取り上げる。,
11,白井 黒子,5000101,胸パッド？　<br>お姉様がこんなものに興味をお持ちになるなんて！,1,20,
#,,,#アニメシーン画像より。ジト目の黒子。,
12,白井 黒子,5000101,まさか……意中の殿方でも。,1,13,
13,御坂 美琴,4000102,そ、そんなんじゃないわよ。,1,17,
#,,,#アニメシーン画像より。胸パッドに頬ずりをする黒子。,
14,白井 黒子,5000101,ですわよね～。<br>お姉様が殿方に対してそんな浮ついた……。,1,11,
#,,,#アニメシーン画像より。ハッとする黒子。,
15,白井 黒子,5000101,ハッ！？,1,15,
#,,,#アニメシーン画像より。回想・夏休み最後の日、上条と御坂（数カット）。,
16,白井 黒子,5000101,そういえば夏休み最後の日……。,1,14,
#,,,#アニメシーン画像より。もじもじする黒子。,
17,白井 黒子,5000101,いいえ、お姉様に限ってそんな事。,1,17,
#,,,#アニメシーン画像より。赤くなっている御坂。,
18,白井 黒子,5000101,ねー、お姉様……！？,1,11,
#,,,#アニメシーン画像より。ショックを受ける黒子。,
19,白井 黒子,5000101,な、何ですの……この弄りようのないマジ反応。<br>お姉様、まさかまさか本気であの類人猿を……！？,1,15,
#,,,#アニメシーン画像より。手を振り、否定する御坂。,
20,御坂 美琴,4000102,ち、違うって！　こんなの興味ないわよ！,1,17,
#,,,#アニメシーン画像より。黒子の足ナメ、弁解する御坂。,,,
21,御坂 美琴,4000102,ほら、携帯鳴ってるよ。携帯。,1,12,
#,,,#アニメシーン画像より。黒子、電話にでる。,
22,白井 黒子,5000101,もう、それどころではありませんのに……。<br>もしもし？　初春ですの？,1,20,
#,,,#アニメシーン画像より。黒子ナメの御坂。,
23,白井 黒子,5000101,強盗？　<br>そんなものは<ruby>警備員</ruby>に任せておけば……第二三学区？,1,22,
#,,,#アニメシーン画像より。振り向く御坂。,
24,白井 黒子,5000101,あの、航空宇宙開発関連の？,1,15,
#,,,#アニメシーン画像より。信号機。,
#,,,#信号待ちをする御坂と黒子。,
25,白井 黒子,5000101,ごめんなさいですの、お姉様。<br>せっかく付き合って頂いたのに。,1,10,
26,御坂 美琴,4000102,いいっていいって。,1,12,
#,,,#アニメシーン画像より。黒子ナメ、御坂。,
27,御坂 美琴,4000102,それより今日は早めに帰ってきなさい。<br>夜になったら天気が崩れるかもしれないから。,1,10,
#,,,#アニメシーン画像より。不思議そうな顔をする黒子。,
28,白井 黒子,5000101,はい……ですの。,1,22,
#,,,#【学園都市・路上】,
29,白井 黒子,5000101,（『<ruby>樹形図の設計者</ruby>』は完全なシミュレートマシン<br>として機能してるはず……）,1,22,
30,白井 黒子,5000101,（それは天気予報も例外ではありませんの）,1,22,
31,白井 黒子,5000101,（何故、お姉様は『かもしれないから』<br>などという曖昧な言葉を……？）,1,14,
#,,,#END,










































































