#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,エモーション,
#,,,ストーリーイベント: とある学舎の仮装饗宴 チャプター10,
#,,,パーティーの思い出,
#,,,#【常盤台中学・外観・中庭・夜】,,,,
1,御坂 美琴,4000202,う、うぅ……。<br>私のゲコ太、私のゲコ太がぁ……。,900040016,14,ef_com_00100_002_006_00,
2,白井 黒子,5000201,お姉さま、いつまで落ち込んでいますの？,900050018,14,,
3,初春 飾利,36000201,一位入賞して落ち込んでいる人、<br>初めて見ました……。,900360012,14,,
4,佐天 涙子,37000201,まー、ゲコ太？　は帆風さんが手に入れましたし、<br>勝負に勝って試合に負けたみたいな？,900370005,10,,
5,佐天 涙子,37000201,あたしは下位とはいえ入賞できて満足ですけど。<br>賞品もゲットしましたし！,900370002,12,ef_com_00100_002_000_00,
6,初春 飾利,36000201,まさか全員入賞できるとは思いませんでしたねー。<br>私も新作パソコンをいただいちゃいました。,900360002,12,
7,白井 黒子,5000201,お姉さまは本気でやりすぎたんですのよ。<br>それがお姉さまの美点ではありますけれど。,900050002,12,
8,佐天 涙子,37000201,ま、まぁ御坂さんが貰ったのも<br>十分に豪華な賞品じゃないですか！,900370009,12,ef_com_00100_002_001_00,
9,初春 飾利,36000201,そ、そうですよ。<br>いやー、本当に羨ましいなぁー！,900360009,15,
10,御坂 美琴,4000202,……そう、そうよね。<br>私、一位。豪華な賞品、もらえた。やったー……。,900040015,14,ef_com_00100_002_006_00,
11,白井 黒子,5000201,これは駄目ですわね。<br>再起動まで時間がかかりそうですの。,900050015,14,ef_com_00100_002_004_00,
12,帆風 潤子,93000201,――御坂さん、少し宜しいでしょうか？,900930029,10,,
13,御坂 美琴,4000202,誰……って、帆風さん！？,900040017,15,ef_com_00100_002_001_00,
14,帆風 潤子,93000201,一位入賞おめでとうございます。<br>とても良いパフォーマンスでした。,900930009,12,
15,御坂 美琴,4000202,うん……ありがとう。<br>残念ながら、欲しいものは逃しちゃったけどね。,900040014,14,
16,帆風 潤子,93000201,女王から聞きました。<br>やはり御坂さんも、これを求めていたんですね？,900930028,10,
17,御坂 美琴,4000202,そ、それは賞品のハロウィン限定ゲコ太ぬいぐるみ！？<br>ちょ、ちょっとだけ触ってもいい？,900040030,15,ef_com_00100_002_001_00,
18,帆風 潤子,93000201,構いませんわ。<br>と言いますか、御坂さんにお譲りしようと思ってます。,900930002,12,
19,御坂 美琴,4000202,ええっ！？<br>で、でも帆風さんもゲコ太好きなんじゃ……。,900040017,15,
20,帆風 潤子,93000201,実は……ゲコラーのネットワーク網を通じて、<br>すでに一つは確保できていたんです。,900930005,10,
21,御坂 美琴,4000202,え、そ、そうなの？,900040004,15,
22,帆風 潤子,93000201,はい。ゲコラーの一人として、<br>二個目は保存用に……と思っていたのですが、,900930004,10,
23,帆風 潤子,93000201,わたくし、御坂さんのパフォーマンスに感動しました。<br>だから、プレゼントさせていただけませんか？,0,17,
24,御坂 美琴,4000202,その気持ちは嬉しいけど……<br>せっかく帆風さんが貰ったものなのに……。,900040012,14,ef_com_00100_002_004_00,
25,帆風 潤子,93000201,わたくしはもう１個持ってますから。<br>それとも……いりませんか？,900930003,14,
26,御坂 美琴,4000202,そ、そんなわけ……でも……！,900040017,15,
27,白井 黒子,5000201,お姉さま。ここまで言ってくださってるんですし、<br>素直に受け取るべきですの。,900050006,10,
28,帆風 潤子,93000201,そうですよ。<br>ゲコ太も、御坂さんのところなら喜ぶと思います。,900930002,12,
29,御坂 美琴,4000202,……じゃ……じゃあ。<br>ありがとう！！,900040014,12,ef_com_00100_002_000_00,
30,佐天 涙子,37000201,あー、そんなに抱きしめて……でも、良かったですね。<br>やっぱり良いパフォーマンスは評価されるんですよっ！,900370002,10,
31,御坂 美琴,4000202,うん……本当に、がんばって良かったわ。<br>佐天さんが誘ってくれたおかげよ。,900040002,12,
32,佐天 涙子,37000201,いえいえ、<br>あたしは楽しそうなので誘っただけですから！,900370002,17,,
33,御坂 美琴,4000202,初春さんも、ペンライト配りに協力してくれて<br>本当に助かったわ。,900040005,10,
34,初春 飾利,36000201,あれぐらいならお安い御用ですよー。,900360002,10,
35,白井 黒子,5000201,お姉さま、あれだけ練習に付き合ったのですから、<br>黒子には何か特別なご褒美を……！,900050030,12,
36,御坂 美琴,4000202,はいはい、黒子もありがとね。,900040002,12,
37,白井 黒子,5000201,せめてハグだけでも……って、聞いていますの！？　<br>お姉さま！　黒子を置いていかないでくださいまし！,900050021,15,ef_com_00100_002_003_00,
#,,,#END,
























