#ID,名称,CharaID,メッセージ,ボイスID,表情差分,エモーション,
#,,,チャプター13：常盤台中学　御坂 美琴　白井 黒子　,
#,,,美琴の髪留め,0,
1,御坂 美琴,4000102,どうしよっかな……昨日一目惚れで買った髪留め。<br>せっかくだし、ここでも着けたいけど。,900040015,11,
2,御坂 美琴,4000102,やっぱ、学校で着けるには派手かなー。<br>色もファンシーすぎるし。,900040023,14,ef_com_00100_002_004_00,
3,御坂 美琴,4000102,でも、お昼寝中のクマとか、踊ってるリスとかの<br>イラストが描いてあって、ホント可愛いのよね……。,0,10,
4,御坂 美琴,4000102,どうしよ。やっぱ着けちゃおうかな？,0,11,
5,御坂 美琴,4000102,……あ。でも、黒子に見られたら。<br>例によってお子様趣味だのなんだの言われるかも……。,0,14,ef_com_00100_002_004_00,
6,御坂 美琴,4000102,ていうか、言われるよね。１００パーセント言われる。<br>……たく、私の趣味なんだから、ほっといてよね！,0,20,
7,御坂 美琴,4000102,とはいえ、まあ、学校では着けない方が無難かなあ。,900040015,14,ef_com_00100_002_006_00,



