#ID,名称,CharaID,メッセージ,ボイスID,表情差分,エモーション,
#,,,Chapter5,
#,,,焼き餅なお汁粉,,,,
#,,,#【公園・内部C・昼】,
1,佐天 涙子,37000901,無事に写真も撮れたし、そろそろ次の場所に……<br>って、気付いたら結構な時間になってる！？,900370030,15,ef_com_00100_002_003_00,
2,佐天 涙子,37000901,あーなんか時間を気にしたら<br>急にお腹が減ってきたかも。,0,10,
3,初春 飾利,36000901,羽根突きをしたり、ここまで歩いたりしましたからね。<br>私もちょっとお腹が空いてきました～……。,900360005,10,,
4,白井 黒子,5001001,ですけど、丁度お昼時ですのよ。<br>どこのお店も混んでいそうですわね。,900050015,14,ef_com_00100_002_004_00,
5,御坂 美琴,4001001,今からネットででもお店予約しようか？<br>それならそんなに待つ事もないと思うけど。,900040005,10,ef_com_00100_002_002_00,
6,佐天 涙子,37000901,……あ、待ってください！<br>今タイミング良く情報が入りました！,900370028,10,ef_com_00100_002_001_00,
7,佐天 涙子,37000901,蜂の女王っていうＳＮＳのアカウントの情報なんですけど<br>人も少なくて、美味しい和菓子カフェがあるそうです！,0,12,ef_com_00100_002_000_00,
8,初春 飾利,36000901,和菓子ッ！？　良いですね、そこに行きましょうッ！,900360010,12,ef_com_00100_002_001_00,
9,御坂 美琴,4001001,蜂の、女王……？　あの、初春さん……<br>そのカフェはちょっと避けた方が良い気が……。,900040029,15,ef_com_00100_002_003_00,
10,初春 飾利,36000901,いえいえ、是非行きましょう！<br>私は和菓子を求めているんです！,900360003,13,ef_com_00100_002_000_00,
11,初春 飾利,36000901,脳にも身体にも心にも、あらゆる疲労に糖分の摂取は<br>超最適なんです！　これは必要なエネルギー補充ですよ！,0,13,ef_com_00100_002_000_00,
12,御坂 美琴,4001001,あー、あの、えーっと……<br>なんか邪魔してごめんなさい……。,900040013,15,ef_com_00100_002_004_00,
13,白井 黒子,5001001,経験上、こうなった初春は面倒ですの。<br>納得させるにはそこに行くしかありませんわね。,900050003,14,
14,初春 飾利,36000901,さぁ、皆さん！　和菓子を食べに行きましょー！,900360011,12,ef_com_00100_002_000_00,
#,,,#【場面転換】,
#,,,#【旅館・部屋・昼】,
15,佐天 涙子,37000901,フムフム、ここが例の和菓子カフェかー。<br>なかなか風情がありますな。,900370005,11,
16,初春 飾利,36000901,もう既に美味しそうな雰囲気です！<br>ここを選んだ蜂の女王さんはセンス抜群ですね！,900360009,10,ef_com_00100_002_000_00,
17,御坂 美琴,4001001,あ、あのさ、やっぱりこのお店やめとかない？<br>ほら、なんか寒気がするというか――。,900040023,21,ef_com_00100_002_004_00,
18,？？？,999000101,あらぁ、御坂さんじゃなぁ～い？,900100028,10,,
19,御坂 美琴,4001001,うげっ、この声は……。<br>やっぱりいたのね、食蜂。,900040030,15,
20,食蜂 操祈,10000701,はぁい♪　明けましておめでとぉ。<br>一応、今年もよろしくお願いするわぁ。,900100001,12,ef_com_00100_002_000_00,
21,御坂 美琴,4001001,…………フン。,900040024,20,ef_com_00100_002_006_00,
22,食蜂 操祈,10000701,あらぁ、御坂さんってば挨拶はどうしたのかしらぁ？<br>露骨にイヤ～な表情で返すなんて礼儀がなってないわぁ。,900100004,10,
23,御坂 美琴,4001001,アンタによろしくされる事なんて特にないからね。,900040018,20,
24,御坂 美琴,4001001,大体、その慎みを全く感じない晴れ着を着てるヤツに<br>礼儀がどうこう言われたくないのよ。,0,20,
25,食蜂 操祈,10000701,慎みですってぇ？　そぉいうのは御坂さんみたいな<br>貧相力な体をした人にお似合いの言葉なんじゃなぁい？,900100007,22,ef_com_00100_002_000_00,
26,御坂 美琴,4001001,ぐっ……！　駄肉の塊があるだけで偉そうに……！,900040026,21,ef_com_00100_002_006_00,
27,食蜂 操祈,10000701,私の話はともかくぅ……,900100008,11,
28,御坂 美琴,4001001,……何キョロキョロしてんのよ。<br>誰か捜してんの？,900040024,20,ef_com_00100_002_001_00,
29,食蜂 操祈,10000701,別にぃ。そもそも私が誰を捜してようが、<br>御坂さんには関係ないでしょぉ。,900100005,10,
30,御坂 美琴,4001001,待ちなさい！　なんか嫌な予感がするわ。,900040028,21,
31,食蜂 操祈,10000701,んーー。会えるとしたら違う場所かな。<br>じゃあねぇ、御坂さん☆,900100002,21,ef_com_00100_002_000_00,
32,御坂 美琴,4001001,ちょっと待ちなさ――あーもういないし！<br>何だっていうのよ、あの女は。,900040021,13,ef_com_00100_002_005_00,
33,白井 黒子,5001001,心中お察しいたしますわ、お姉様。,900050015,14,ef_com_00100_002_004_00,
34,御坂 美琴,4001001,あ……ごめんね、みんな。<br>なんか騒がしくしちゃって。,900040017,15,
35,佐天 涙子,37000901,いえいえ！　むしろ<ruby>超能力者</ruby>が二人もいる事に<br>ちょっと興奮しちゃってたくらいですよ！,900370009,12,ef_com_00100_002_000_00,
36,御坂 美琴,4001001,そう言ってもらえると助かるわ、ありがと佐天さん。<br>あーぁ、何だか一気に疲れた気がするわね……。,900040005,14,ef_com_00100_002_004_00,
37,初春 飾利,36000901,そんな時こそ甘い物ですよ！<br>実はこっそり人気メニューを調べておきました！,900360006,12,
38,初春 飾利,36000901,疲れを癒やすためにも早速注文しましょうっ。<br>……すいませーん！　おしるこ４つくださーい！,0,10,ef_com_00100_002_000_00,
#,,,#【暗転】,
39,初春 飾利,36000901,あ、皆さん。おしるこが来ましたよ～。,900360011,10,
40,初春 飾利,36000901,あぁ～……上品なあんこと焼かれたお餅の香り！<br>これぞお正月の代名詞とも言える甘味ですっ！,0,12,ef_com_00100_002_000_00,
41,佐天 涙子,37000901,わっ、おいしそー。この後もご利益巡りは続きますし、<br>おしるこ食べてエネルギーを補充しましょうっ。,900370010,10,ef_com_00100_002_000_00,
42,御坂 美琴,4001001,そうね。無性にお腹空いちゃった。<br>こうなったらヤケ食いよ！,900040005,10,ef_com_00100_002_000_00,
43,初春 飾利,36000901,では早速いただきます！　はむっ……。,900360005,10,
44,初春 飾利,36000901,ほあっ！？　このおほち、とっへものひますねっ！？,0,15,ef_com_00100_002_003_00,
45,佐天 涙子,37000901,あはははっ！　初春がくわえたお餅、すごい伸びてる～。,900370009,12,ef_com_00100_002_000_00,
46,初春 飾利,36000901,は、はらってなひで、たふへてふださいよ～！,900360017,14,ef_com_00100_002_003_00,
47,御坂 美琴,4001001,ぷっ、あはは。お餅をくわえたままじゃ<br>何言ってるか分からないよ初春さん。,900040002,12,ef_com_00100_002_000_00,
48,白井 黒子,5001001,まったく、初春ったら。<br>食べるか喋るかどっちかにしなさいな。,900050018,14,ef_com_00100_002_006_00,
49,初春 飾利,36000901,はって、このおほちもとっへもほいしいんでふ！<br>ひなさんもへひ、たへてみへくらはいよ！,900360022,15,ef_com_00100_002_003_00,
50,佐天 涙子,37000901,あははっ、だから何言ってるか分かんないってば～。,900370002,12,ef_com_00100_002_000_00,
#,,,#END,


