#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,
#,,,とある科学の超電磁砲: 1章 チャプター10,
#,,,怪しい宅配便,
#,,,#【常盤台女子寮・御坂美琴の部屋】,
#,,,#アニメシーン画像より。机上にジュースや駄菓子。,
1,初春 飾利,36000101,早いものであれからもう一週間経ったんですね。,1,10,
#,,,#アニメシーン画像より。ベッドで談笑している御坂達、いじけている黒子。,
2,佐天 涙子,37000101,てゆーか、まだ一週間なんだ。なんかもう<br>ずっと前から一緒にいる気になってました。,1,12,
3,白井 黒子,5000101,（何なんですの、この扱いの差は……。<br>黒子、ひょっとしていらない子？）,1,14,
#,,,#アニメシーン画像より。黒子、汁粉缶を飲む。,
#,,,#黒子、ふと気づく。,
#,,,#缶の口に小豆が引っかかっている。,
4,白井 黒子,5000101,（この小豆……誰にも顧みられずに捨てられる、<br>この孤独な小豆と同じですの！）,1,14,
#,,,#アニメシーン画像より。黒子、ぐいっと汁粉を呷る。,,,
#,,,#汁粉を呷る黒子、数カット。,,,
#,,,#御坂、立ち上がり怒鳴る。,,,
5,御坂 美琴,4000101,うっさいわね、アンタはさっきから！,1,20,
#,,,#アニメシーン画像より。黒子、チラと見て。,
6,白井 黒子,5000101,……ヤケ汁粉ですわ。,1,14,
#,,,#アニメシーン画像より。黒子、ゆらりと立ち上がって。,
7,白井 黒子,5000101,これがヤケにならずにいられましょうか。,1,14,
#,,,#アニメシーン画像より。御坂、ちょっと考え顔。,
8,白井 黒子,5000101,一ヶ月！　今日はお姉様とわたくしが運命の赤い糸で<br>結ばれて、ちょうど一ヶ月目の<ruby=アニバーサリー>記念日</ruby>ですのよ！,1,13,
#,,,#アニメシーン画像より。黒子、俯いて語る。,
9,白井 黒子,5000101,ひと月前のこの日、黒子とお姉様は偶然にも<br>この部屋のルームメイトになった……。,1,14,
#,,,#アニメシーン画像より。しんみり聞いている初春達。,
10,白井 黒子,5000101,以来、寝食をともにし、喜びも悲しみも<br>分かち合ってきた……。,1,14,
#,,,#アニメシーン画像より。バッと顔を上げる黒子。,
11,白井 黒子,5000101,ここで！　この部屋で！！<br>なのに、なのにお姉様ったら！,1,20,
#,,,#アニメシーン画像より。泣く黒子を見てる一同。,
12,白井 黒子,5000101,うううっ……。,1,14,
#,,,#アニメシーン画像より。顔を見合わせる佐天と初春。,
13,佐天 涙子,37000101,あたし達、お呼びじゃなかったかな……。,1,14,
#,,,#アニメシーン画像より。黒子、潤んだ目で顔を上げて。,
14,御坂 美琴,4000101,黒子、アンタ……。,1,11,
#,,,#アニメシーン画像より。ギクリとする黒子。,
15,御坂 美琴,4000101,無理矢理ここに押しかけてきたよねぇ。<br>偶然でも運命の赤い糸でもなくさぁ……。,1,20,
16,御坂 美琴,4000101,それでなに、喜び？　悲しみ？　ヤケ汁粉？,1,20,
#,,,#アニメシーン画像より。御坂、黒子の頬を引っ張る。,
17,御坂 美琴,4000101,よくもそこまで言えたわねぇ！,1,20,
18,白井 黒子,5000101,いたたたたた！　へんたいのそうじでふの！,1,16,
19,御坂 美琴,4000101,そうよねぇ、変態は掃除しちゃわないとね！,1,12,
#,,,#アニメシーン画像より。黒子、胸に手を当て泣き落とし。,
20,白井 黒子,5000101,見解の相違ですの！　それにわたくしはただ、<br>お姉様と今日という日をささやかにお祝い……。,1,14,
#,,,#アニメシーン画像より。インターホン、アップ。,
21,宅配便,999000101,「宅配便です。二〇八号室、白井黒子さんのお部屋で<br>よろしいでしょうか？」,1,10,
#,,,#アニメシーン画像より。ギクッとしている黒子。,
22,御坂 美琴,4000101,はい。あの、品物は……？,1,10,
23,宅配便,999000101,「パソコン部品とありますが……」,1,10,
#,,,#アニメシーン画像より。ホッとする黒子、アップ。,
24,白井 黒子,5000101,（そりゃそうですわね。あの手の業者は<br>その辺り、よく心得てますもの）,1,12,
#,,,#アニメシーン画像より。黒子、怒ってつっこむ。,
25,御坂 美琴,4000101,送り主は？,1,10,
26,宅配便,999000101,「『有限会社・愛と漢方の絶倫媚薬』様からです」,1,10,
27,白井 黒子,5000101,って、そこを明記してどうしますのっ！,1,15,
#,,,#アニメシーン画像より。ハッとする黒子。,
28,御坂 美琴,4000101,黒子ー？　ささやかにお祝いするのに、<br>何で媚薬がいるのかしらー？,1,12,
#,,,#アニメシーン画像より。俯く御坂、放電している。,
29,御坂 美琴,4000101,アンタの変態性質を治すには相当な荒療治が<br>必要なようね……？,1,12,
#,,,#アニメシーン画像より。引いている黒子。,
30,白井 黒子,5000101,お、お姉様……？,1,15,
#,,,#アニメシーン画像より。御坂、バッと振り返って。,
31,御坂 美琴,4000101,その名の通り、まっ黒焦げになりなさい！！,1,13,
#,,,#アニメシーン画像より。寮の廊下、電撃でドアが破壊される。,,,
#,,,#END,








































