#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,エモーション,
#,,,ストーリーイベント: 魔神コスプレシナリオ チャプター10,
#,,,やっぱり不幸だーー！,,,,
#,,,#【上条の学生寮・全景・夜】,
1,上条 当麻,1000201,結局、この騒動はなんだったんだ？<br>朝起きた時、オティヌスが制服姿で……ん？,900010030,15,ef_com_00100_002_002_00,
2,上条 当麻,1000201,よく考えたら今回はそれだけ、か……？<br>命の危険に晒される事もなかったな。,900010004,21,
3,オティヌス,45001901,ああ。あの顔ぶれでの騒動にしては穏便なものだ。,900450006,10,,
4,上条 当麻,1000201,騒いだわりには拍子抜けだな。,900010018,14,
5,オティヌス,45001901,今回は病院送りなどにならなくて<br>良かったじゃないか。,900450008,10,
6,上条 当麻,1000201,ははっ……確かに。,900010002,12,
7,上条 当麻,1000201,まぁ、今日は一番不幸だったのは俺じゃなく<br>浜面だったわけだな。,0,11,
8,上条 当麻,1000201,あの後、彼女さんに土下座までして<br>必死に許してもらってたからな。,900010018,14,ef_com_00100_002_006_00,
9,オティヌス,45001901,まったく……他人事だな。<br>お前も巻き込んだ張本人だと思うが。,900450024,21,
10,上条 当麻,1000201,それにしても、こんな日もあるんだな。,900010002,12,
11,上条 当麻,1000201,まるで夢……そうだ、そもそも今回の騒動すべてが<br>夢である可能性もあるのか？,0,11,
12,上条 当麻,1000201,なあ、オティヌス……？,900010029,10,
13,オティヌス,45001901,どちらでも良いじゃないか。,900450003,20,
14,オティヌス,45001901,世の中、人間の理解では推し測れないものも多い。<br>ならば余計なことを考えない事だ。,0,20,
15,上条 当麻,1000201,そう言われてもな……。,900010018,21,ef_com_00100_002_004_00,
#,,,//,
16,ミナ,132000101,そんな事よりも街中を走り回ったせいで、<br>お腹が空きましたね。,901320003,21,,
17,上条 当麻,1000201,それもそうだな……って！,900010030,15,
18,上条 当麻,1000201,どうしてお前まで<br>当たり前のように寮についてきてんだよ！？,900010016,14,ef_com_00100_002_006_00,
19,ミナ,132000101,言ったでしょう。<br>お腹が空いたからです。,901320018,21,
20,上条 当麻,1000201,あー……ま、いいか。<br>今さら一人増えたところでどうってことない。,900010006,11,
21,上条 当麻,1000201,よしっ！　早く部屋に戻って飯にしようぜ！,0,12,
#,,,#【上条の学生寮・部屋・室内ライト】,
22,インデックス,2000101,あーー、とうまっ！<br>ずいぶん遅かったけど、いったい何をしていたの！？,900020024,13,
23,インデックス,2000101,とうまが一日中留守にしていたせいで、<br>私は朝から何も食べていないんだよ！,0,13,
24,インデックス,2000101,とうまは私が飢え死にしてもいいんだね？,0,13,
25,オティヌス,45001901,確かに食事抜きとは酷いな。,900450024,10,
26,上条 当麻,1000201,朝から大混乱でそんな暇なかったんですけど……。,900010018,14,
27,オティヌス,45001901,ちゃんと早起きすれば良かっただけの事だろう。,900450008,11,
28,上条 当麻,1000201,うぐっ……正論。,900010015,14,ef_com_00100_002_006_00,
29,ミナ,132000101,私もお腹が空きました。<br>早く夕食を用意して頂きたいですね。,901320028,10,
30,上条 当麻,1000201,厚かましいっ！,900010024,20,ef_com_00100_002_005_00,
31,インデックス,2000101,誰かと思えば……ふーん。,900020018,13,
32,インデックス,2000101,とうまはまた私のことを放っておいて、<br>女の人と遊んでたんだね。,0,13,
33,上条 当麻,1000201,それは誤解！　誤解だっ！<br>ミナは勝手についてきただけでっ！,900010016,15,ef_com_00100_002_003_00,
34,オティヌス,45001901,制服姿のネフテュスや娘々と戯れるのも<br>なかなか新鮮な体験だったんじゃないか？,900450002,12,
35,インデックス,2000101,他にも……いたの？,900020030,20,
36,オティヌス,45001901,魔道書図書館も誘えば良かったな。,900450006,12,
37,上条 当麻,1000201,おいっ！　制服姿と戯れるとか、<br>さらに誤解を深めるような言い方をするなっ！,900010017,15,ef_com_00100_002_003_00,
38,インデックス,2000101,私がお腹を空かせて悲しい想いをしている時に<br>とうまは……とうまは……。,900020025,13,
39,インデックス,2000101,いっつもそうなんだよ！,0,13,
40,インデックス,2000101,とうまは私の事を放っておいて、<br>勝手な行動ばっかり！,900020021,13,
41,上条 当麻,1000201,い、インデックスさん……<br>今日はアレはなしにしよう？,900010033,14,
42,上条 当麻,1000201,ほら、今回は珍しく<br>不幸じゃない終わり方になりそうなんだから……ね？,0,14,
43,インデックス,2000101,とうまのバカーーーーっ！,900020018,20,
44,上条 当麻,1000201,ぎゃーっ！<br>だから頭をかじるのはヤメなさいっ！,900010030,16,
45,上条 当麻,1000201,やっぱり不幸だーーーーっ！<br>この不幸が夢なら早く覚めてくれーーーー！,900010023,14,ef_com_00100_002_006_00,
#,,,//end,


























































































