#ID,名称,CharaID,メッセージ,ボイスID,表情差分,エモーション,
#,,,ストーリーイベント: 4th Anniversaryリレーメッセージ,
#,,,木原 脳幹,,,,
#,,,#【青背景】,
1,木原 脳幹,179000101,いよいよ明日は４周年。ロマンだね。<br>いつも遊んでくれてありがとう。心から感謝する。,1,10,
2,木原 脳幹,179000101,私の教え子、唯一くんの事も紹介できて何よりだ。<br>彼女がどう成長していくか、今後も楽しみにしているよ。,1,12,
3,木原 脳幹,179000101,これからも我々の事を応援していて欲しい。<br>止まることなく常に進化し続ける。これもロマンだろう？,1,10,
4,,,本日の４周年御礼メッセージをくれるのは……。,
#,,,#END,


































































#,,,#END,


































































