#ID,名称,CharaID,メッセージ,ボイスID,表情差分,エモーション,
#,
#,,,トリックオアトリート,,,,
#,,,#【ホテル屋上・神楽舞台なしVer・夕】,
1,神裂 火織,25000901,これで残党の内の１名は確保。複数居るはずですので<br>残りの残党も早急に取り押さえねばなりませんね。,900250004,10,,
2,神裂 火織,25000901,ですがその前に……念のため確認しますが、<br>怪我はありませんか？　魔術を施されたりは？,0,10,ef_com_00100_002_002_00,
3,インデックス,2002201,ううん、あなたが来てくれたから大丈夫だったよ。,900020006,12,,
4,インデックス,2002201,けど、安心したらお腹が空いてきちゃったかも。,0,14,ef_com_00100_002_004_00,
5,神裂 火織,25000901,それについてはすみませんがもう少し我慢してください。<br>残存勢力の確認をしなくてはならないので――。,900250013,14,ef_com_00100_002_004_00,
6,レイヴィニア,43000501,見つけた、禁書目録がいたぞ……！,900430002,10,ef_com_00100_002_001_00,
7,上条 当麻,1000601,インデックス……っ！<br>無事か！？　怪我とかしてねーか！？,900010028,10,ef_com_00100_002_003_00,
8,インデックス,2002201,もう、遅いんだよとうま。<br>この人に助けてもらったから私は何ともないんだよ。,900020024,13,
9,上条 当麻,1000601,そうか、無事なら良かった――<br>って横にいるのは、なんっ、神裂ぃ！？,900010030,15,ef_com_00100_002_003_00,
10,レイヴィニア,43000501,……なるほど、『<ruby>必要悪の教会</ruby>』も<br>こちらと同じように動いていたという訳か。,900430003,11,,
11,神裂 火織,25000901,……魔術関連の事でしたら私達の仕事です。<br>なのでこちらで対処しましたが、何か問題でも？,900250004,10,
12,レイヴィニア,43000501,ハッ。最後の一人を討ち取った程度で得意になるなよ。<br>他の残党共を先にのしてやったのは私だぞ。,900430002,12,ef_com_00100_002_000_00,
13,神裂 火織,25000901,だから何だと言うのです。この子を巻き込んでおいて、<br>今さら現れたあなたが偉そうな口を利ける立場ですか。,900250018,13,
14,レイヴィニアたち,,「……………………」,0,,,
15,インデックス,2002201,な、なんだか火花が散っているように見えるんだよ……？,900020022,15,ef_com_00100_002_003_00,
16,上条 当麻,1000601,もしかしてこの二人、めちゃくちゃ仲が悪いんじゃ……？,900010022,21,ef_com_00100_002_004_00,
17,レイヴィニア,43000501,……しかし、仮装のつもりか知らんが<br>そのチョイスはあまり趣味が良いとは言えんな。,900430029,22,
18,レイヴィニア,43000501,デカ乳を揺らすだけじゃ飽き足らず、いつも以上に<br>太腿を見せびらかすとは露出癖でもあるのか？,0,11,ef_com_00100_002_006_00,
19,神裂 火織,25000901,そういうあなたこそ、随分と酔狂な格好をしていますね。<br>魔術結社の首領が真心ご奉仕とは、とんだ冗談ですね。,900250024,11,
20,神裂 火織,25000901,傲岸不遜で口が悪い高飛車メイドなんて、<br>どこぞのメイドマニアぐらいしか需要がないのでは？,0,10,ef_com_00100_002_006_00,
21,レイヴィニア,43000501,良いだろう、よぉーく分かった。<br>デカ乳筋肉バカのババアはここで潰しておくべきだな。,900430021,21,ef_com_00100_002_005_00,
22,神裂 火織,25000901,ええ、望む所ですよクソガキ。<br>あなたがいなくなれば世界平和に一歩近づきます。,900250021,13,ef_com_00100_002_005_00,
23,上条 当麻,1000601,あのう、お二人さん。そのくらいにしときません？<br>インデックスも無事だったし、残党も片付いたんだしさ。,900010028,21,ef_com_00100_002_004_00,
