#ID,名称,CharaID,メッセージ,ボイスID,表情差分,エモーション,
#,,,Chapter3,
#,,,旅行は行く先利益あり,,,,
#,,,#【公園・全景・昼】,
1,佐天 涙子,37000901,あーびっくりしたぁ。羽根突きしてただけで<br>あんなに人が集まるとは……いやー参った参った。,900370018,15,ef_com_00100_002_004_00,
2,白井 黒子,5001001,お姉様との甘い一時を邪魔するなんて……<br>まったく、無粋な方々ですの。,900050018,13,ef_com_00100_002_006_00,
3,御坂 美琴,4001001,甘いって……わりと序盤からスポ根っぽかったけどね。,900040008,15,,
4,初春 飾利,36000901,あはは……。<br>次はあんまり目立たない内容が良いですね。,900360015,14,ef_com_00100_002_004_00,
5,佐天 涙子,37000901,それなら大丈夫だよ、簡単に終われそうだし。<br>え～っと、次はこの道を進んで――。,900370008,12,
6,佐天 涙子,37000901,うん？　向こうでキョロキョロしてるのって<br>婚后さんじゃありません？,0,10,ef_com_00100_002_001_00,
7,御坂 美琴,4001001,あれ、ホントだ。<br>せっかくだし、新年の挨拶に声かけよっか。,900040005,10,
#,,,#【暗転】,
8,御坂 美琴,4001001,こんにちはー、婚后さん。<br>明けましておめでとう。,900040001,12,ef_com_00100_002_000_00,
9,婚后 光子,9001201,！　まあ、まあまあまあ御坂さん！　それに皆さんもっ。<br>お正月というこのおめでたい日にお会いできるなんて！,900090001,12,ef_com_00100_002_001_00,
10,婚后 光子,9001201,この婚后光子、謹んで新年のお祝いを申し上げます。<br>本年も変わらぬお付き合いいただけると嬉しいですわ。,0,10,
11,婚后 光子,9001201,あと、ついでに白井さん。今年は、わたくしに負けぬよう<br>一層精進すると良いですわ。おーっほっほっほっ,0,11,ef_com_00100_002_000_00,
12,白井 黒子,5001001,くっ、新年の挨拶をするだけで嫌味ったらしい……！,900050025,13,ef_com_00100_002_006_00,
13,佐天 涙子,37000901,あーっと、婚后さん！　素敵な振袖ですね！<br>これからお参りですかっ？,900370029,12,ef_com_00100_002_003_00,
14,婚后 光子,9001201,え、ええ。お父様から贈っていただきましたのよ。<br>つい嬉しくなってしまい湾内さん達と初詣に行こうかと。,900090005,17,,
15,婚后 光子,9001201,皆さんもわたくしと負けず劣らずの装いですけれど、<br>これからお参りに行かれますの？,0,10,ef_com_00100_002_002_00,
16,初春 飾利,36000901,私達はお参りが終わって、<br>今はご利益巡りをしてるところなんです。,900360008,12,,
