#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,
#,,,とある科学の超電磁砲: 1章 チャプター33,
#,,,独断専行,
#,,,#【郵便局】,
#,,,#アニメシーン画像より。横見ている固法。,
#,,,#固法、指をさす。,
1,白井 黒子,5002001,どうなさいました？,1,15,
2,固法 美偉,35002001,あの男……。,1,13,
#,,,#アニメシーン画像より。見回している強盗。,
3,固法 美偉,35002001,局員の場所や視線ばかり気にしてる。,1,13,
#,,,#アニメシーン画像より。固法、カッと目を見開く。,
4,固法 美偉,35002001,人の所有物を無断で透視するのは気が引けるけど！,1,13,
#,,,#アニメシーン画像より。強盗Ａの鞄を透視。,
#,,,#固法の目。,
#,,,#強盗Ａの右手に銃。,
#,,,#固法口元。,
5,固法 美偉,35002001,右ポケットに拳銃……。,1,13,
#,,,#アニメシーン画像より。ハッとする黒子。,
6,白井 黒子,5002001,強盗ですの！？,1,15,
#,,,#アニメシーン画像より。緊張した様子の固法。,
7,固法 美偉,35002001,局員に伝えてくるわ。<br>あなたは万が一に備えて利用客の誘導準備を。,1,13,
8,白井 黒子,5002001,逮捕しませんの？,1,16,
#,,,#アニメシーン画像より。固法、厳しい目で。,
9,固法 美偉,35002001,馬鹿な事考えちゃダメよ。<br>犯人確保は<ruby>警備員</ruby>に任せなさい。,1,13,
#,,,#アニメシーン画像より。黒子、俯く。,
#,,,#握られる拳。,
10,白井 黒子,5002001,（そんな消極的な……！）,1,16,
#,,,#アニメシーン画像より。固法、局員に説明している。,,,
#,,,#銃声に驚く固法。,,,
#,,,#硝煙の立ち上る銃。,,,
#,,,#静まり返った局内。,,,
11,強盗Ａ,999000101,おかしなマネすんなよ？,1,10,
#,,,#アニメシーン画像より。強盗、アップ。,
12,強盗Ａ,999000101,お客もあんまり騒がないでくれよ？,1,10,
#,,,#アニメシーン画像より。クッとなる固法。,
13,固法 美偉,35002001,（くそっ、先に動かれた！）,1,13,
#,,,#アニメシーン画像より。ハッとする固法。,
#,,,#走る黒子。,
#,,,#黒子、アップ。,
14,白井 黒子,5002001,（訓練通りやれば！）,1,13,
#,,,#アニメシーン画像より。気づく強盗Ａ。,
#,,,#黒子、強盗の足を踏みつける。,
#,,,#痛がる強盗。,
#,,,#黒子、ソバット。,
#,,,#黒子、強盗の鳩尾に踵落とし。,
#,,,#グハッとなる強盗。,
15,強盗Ａ,999000101,ぐはッ！？,1,10,
#,,,#アニメシーン画像より。転がっていく銃。,
#,,,#肩で息をする黒子。,
16,白井 黒子,5002001,ハァ、ハァ、ハァ……。,1,16,
#,,,#アニメシーン画像より。興奮気味の黒子。,
17,白井 黒子,5002001,（なんだ……簡単ではありませんの！）,1,16,
18,初春 飾利,36002001,きゃあっ！？,1,15,
#,,,#アニメシーン画像より。黒子、ハッとして見る。,
#,,,#初春、強盗Ｂに捕まっている。,
19,強盗Ｂ,999000101,ったく、アホが。何、ガキにノサれてんだよ。<br>使えねぇな。,1,10,
#,,,#アニメシーン画像より。怯える初春。,
20,白井 黒子,5002001,初春っ！,1,15,
#,,,#END,
