#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,エモーション,
#,,,ストーリーイベント: 帆風の特訓シナリオ チャプター08,
#,,,特訓の成果,,,,
#,,,#【公園・内部Ａ・昼】,
1,帆風 潤子,93001201,……はあ、はあ。,900930027,16,ef_com_00100_002_006_00,
2,白井 黒子,5002201,もう息があがっているようですが、<br>この程度の特訓で音を上げますの？,900050018,13,,
3,帆風 潤子,93001201,ま、まだです……！<br>続けてくだ……さい……！,900930025,13,
4,白井 黒子,5002201,（うう……実は休みたいのはこちらの方ですの。<br>連日の特訓で全身筋肉痛）,900050027,14,ef_com_00100_002_006_00,
5,白井 黒子,5002201,これではどちらのための特訓かわかりませんわ。,0,14,
6,帆風 潤子,93001201,どうかされましたか？,900930028,10,ef_com_00100_002_002_00,
7,白井 黒子,5002201,お、おほん……なんでもありませんわ。<br>引き続き、わたくしを捕まえてごらんなさいませ。,900050003,11,ef_com_00100_002_003_00,
8,白井 黒子,5002201,（少し帆風さんのことを侮っていましたわ。<br>多少<ruby>空間移動</ruby>で距離を取っても、あの瞬発力……）,0,13,,
9,白井 黒子,5002201,（しかもその移動をずっと続けながらも<br>いっこうにスタミナが尽きる様子がない）,900050009,13,
10,白井 黒子,5002201,（とはいえ、わたくしにもプライドがありますの。<br>簡単に捕まるわけには……）,0,13,
#,,,#食蜂IN,
11,食蜂 操祈,10002201,あら、あら～？,900100002,12,,
12,食蜂 操祈,10002201,どうかしたのかしら？<br>まさか、白井さんがバテてるなんてこと……うふふ。,0,12,ef_com_00100_002_000_00,
13,白井 黒子,5002201,わ、わたくしがバテてる、と！？<br>勝手な言いがかりはヤメていただけます？,900050017,15,ef_com_00100_002_003_00,
14,食蜂 操祈,10002201,ふふっ、そっか、安心したわぁ。,900100003,22,
15,食蜂 操祈,10002201,ところで……私の捜索力で、<br>絶好の決戦場がついに見つかったのよぉ。,0,22,
16,食蜂 操祈,10002201,帆風の特訓の方は順調かしらぁ？,900100029,22,
17,帆風 潤子,93001201,はい！　<ruby>空間移動</ruby>をする白井さんとの追いかけっこ、<br>かなり良い特訓になっています。,900930002,12,,
18,白井 黒子,5002201,そ、そうですわね。<br>こちらも油断すると捕まりそうなくらいですわ。,900050006,11,
19,食蜂 操祈,10002201,追いかけっこ……？<br>そんなもので特訓力になっているのかしらぁ？,900100018,14,ef_com_00100_002_002_00,
20,白井 黒子,5002201,甘いですわね。,900050021,13,
21,白井 黒子,5002201,追いかけっことは瞬発力と持久力、<br>そして高度な状況判断能力――。,0,13,
22,白井 黒子,5002201,そのすべてを兼ね備えた、短期間で仕上げるには<br>もってこいの特訓ですの。,900050006,13,
23,帆風 潤子,93001201,はい、この短い間にメキメキと地力があがっていくのが<br>自分でもわかります。,900930004,10,
24,食蜂 操祈,10002201,ふーん、さすが白井さんね。<br>やっぱり私の依頼力は間違ってなかったわぁ。,900100004,23,
25,白井 黒子,5002201,ただ、聴取しそびれていたんですけど、<br>そもそもどうして彼と勝負することになったんですの？,900050029,10,
26,食蜂 操祈,10002201,ふふ～んっ、どうせ向こうから、ウチの子に<br>因縁力をつけてきたんでしょ。,900100025,20,,
27,帆風 潤子,93001201,いえ……最初はわたくしが朝のジョギングを<br>始めたのがきっかけなんです。,900930008,10,
28,食蜂 操祈,10002201,ジョギング……？<br>どうしてそんなものを突然始めようと？,900100030,15,ef_com_00100_002_002_00,
29,帆風 潤子,93001201,えっと……それは、ですね。<br>食事制限をしていたはずなのに、体重が増えて……。,900930018,14,
30,白井 黒子,5002201,食事制限をされていたのに、体重が増えた？<br>不思議なこともあるものですわね。,900050030,15,ef_com_00100_002_002_00,
31,食蜂 操祈,10002201,そ、そう……不思議ねえ。,900100002,12,ef_com_00100_002_003_00,
32,帆風 潤子,93001201,きっと気づかないうちに、<br>自分への甘えが出ていたんです。,900930006,13,
33,白井 黒子,5002201,あら？　食蜂さん、どうかされたんですの？,900050029,10,ef_com_00100_002_002_00,
34,食蜂 操祈,10002201,い、いえ、なんでもないわよぉ？,900100007,12,
35,食蜂 操祈,10002201,（そういえば能力を使って、エクレアをたっぷり<br>食べさせたことがあった……かしら？）,0,12,ef_com_00100_002_004_00,
36,食蜂 操祈,10002201,気にし過ぎなんじゃなぁい？<br>むしろもっと食べて、体重を増やすべきだと思うわぁ。,900100002,12,
37,白井 黒子,5002201,……まぁ、どこぞの御方はもう少し節制をした方が<br>いいと思いますの。,900050004,10,
38,食蜂 操祈,10002201,それは誰の事かしらぁ……？,900100021,20,
39,帆風 潤子,93001201,……わたくし、今度こそ決着をつけます！,900930004,13,
40,食蜂 操祈,10002201,あら、帆風。ちょっと気負いすぎよぉ。<br>リラックス力も大事よぉ？,900100003,22,
41,帆風 潤子,93001201,だって女王、そして白井さんにここまで<br>応援してもらったんです。,900930007,13,
42,帆風 潤子,93001201,また決着をつけられなかったら、<br>お二人に申し訳ないじゃないですか。,0,13,
43,白井 黒子,5002201,……それなら、言い方が間違ってますの。,900050008,22,
44,帆風 潤子,93001201,えっ……？,900930030,15,ef_com_00100_002_002_00,
45,白井 黒子,5002201,『決着』ではなく『勝利』を。<br>この戦い、帆風さんの勝利で終わらせてくださいまし。,900050006,13,
46,食蜂 操祈,10002201,その通り。帆風、明日はその手に勝利をつかみ取って<br>私に献上すること。,900100006,13,
47,帆風 潤子,93001201,……はい！　必ずや。,900930004,13,
#,,,#end,



























































































