#ID,名称,CharaID,メッセージ,ボイスID,表情差分,エモーション,
#,スポット会話,,チャプター04：駅周辺　初春 飾利　　,
#,,,おすすめパンティ,
1,初春 飾利,36000101,……よし、今日は佐天さんはいないですね。<br>このまま見つからないように早く行かなきゃ。,900360008,20,
2,初春 飾利,36000101,……早く学校について、スカートの下に短パンを<br>はかないと。今日はスカートをめくられるわけには。,0,20,
3,初春 飾利,36000101,はあ……私ったら、なんでこんなデザインの下着を<br>買っちゃったんでしょう。魔が差しました……。,900360015,14,ef_com_00100_002_006_00,
4,初春 飾利,36000101,見たときは、レースが素敵だなー、と、つい。<br>実際に履いてみたらこんな……布が少ないとは……。,0,17,
5,初春 飾利,36000101,今日、佐天さんにスカートめくられたら、色んな意味で<br>マズすぎます。全神経で後方に注意を払わねば……。,0,20,ef_com_00100_002_003_00,
6,初春 飾利,36000101,ああ……ほんと、白井さんのおススメに従うんじゃ<br>なかったです。,,14,
7,初春 飾利,36000101,それにしても白井さん、『わたくしも履いてますの』とか<br>言ってたんですよね。本気でこれ履いてるのかなあ……。,0,14,ef_com_00100_002_004_00,




