#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,エモーション,
#,,,常盤台中学 Chapter11,
#,,,逃亡と真実と──,,,,
#,,,#【学園都市　駅前　夕】,
1,御坂 美琴,4000102,黒子、アンタ覚悟はできてんでしょうね？,900040021,20,
2,白井 黒子,5000102,（た、確かにお姉様のパンティに気づかず、<br>真犯人を捕らえる機会を逸したのは凡ミスですがっ！）,900050027,16,ef_com_00100_002_006_00,
3,白井 黒子,5000102,（しかし、経緯を説明できるような状態ではありません！<br>ここは一旦跳んで体制を立て直し……）,900050026,13,
4,御坂 美琴,4000102,逃げようとしてもムダよ！！,900040026,13,
5,白井 黒子,5000102,がうっ！！　な、何ですか、この頭痛は……！！<br>それに、体中がしびれてっ……！？,900050027,16,ef_com_00100_002_001_00,
6,御坂 美琴,4000102,アンタの奇襲を何度も食らって、<br>この私が何の対策もしてないと思った？,900040002,12,
7,御坂 美琴,4000102,確かにアンタの<ruby>空間移動</ruby>は厄介だけど、<br>演算には高い精度が必要なんでしょ？,900040005,10,,
8,御坂 美琴,4000102,だったら集中を乱して、演算できなくすればいい！！,0,13,
9,白井 黒子,5000102,では、これは電気を操って！？<br>くうっ、頭が、割れっ……。,900050027,16,
10,御坂 美琴,4000102,体の中を走る生体電流までかき乱されたら、<br>もう<ruby>空間移動</ruby>なんて使えないでしょ！！,900040006,11,,
11,御坂 美琴,4000102,いつもはじゃれ合いの範疇だと思って手加減してたけど、<br>今日という今日は容赦しないから！！,900040022,13,
12,白井 黒子,5000102,ふ。<br>……ふ、ふふふふふっ！！,900050002,12,
13,御坂 美琴,4000102,んなっ！？　何笑ってんのよ！？,900040017,15,
14,白井 黒子,5000102,ああんっ！！　素晴らしいですわっ！！<br>こんな、こんな幸せがあっていいんですの！？,900050030,12,ef_com_00100_002_000_00,
15,御坂 美琴,4000102,はあっ！？　ちょっ、意味わかんないんだけど！！,900040018,13,ef_com_00100_002_005_00,
16,白井 黒子,5000102,お姉様がわたくしのことを真剣に考え、<br>わたくしのためだけに作り出したこの攻撃……！！,900050006,11,
17,白井 黒子,5000102,まさしく、それは愛！<br>この痺れも、今は甘美なまろやかさすら感じますわ！！,900050011,21,ef_com_00100_002_007_00,
18,御坂 美琴,4000102,このっ、変態黒子！！<br>婚后さん！　ぼーっと見てないで手伝って！！,900040025,13,
19,婚后 光子,9000101,えっ！？,900090030,15,
20,御坂 美琴,4000102,風！　黒子の周りに風を！！<br>できるだけ不規則にかき乱して！！,900040024,13,
21,婚后 光子,9000101,い、いいんですの！？,900090016,14,ef_com_00100_002_002_00,
22,御坂 美琴,4000102,いいから早く！！,900040022,21,ef_com_00100_002_005_00,
23,婚后 光子,9000101,は、はいっ！！　そ、それ～っ！！,900090005,15,ef_com_00100_002_003_00,
24,白井 黒子,5000102,ぬおうっ！？　こ、小癪なああああああっ！！,900050025,16,
25,御坂 美琴,4000102,体の中と外から妨害してやれば、<br>もう能力なんて使えない、そうでしょ！！,900040002,12,
26,白井 黒子,5000102,くうううううっ、む、無念……。,900050026,16,
27,婚后 光子,9000101,ああっ！　大丈夫ですか！？,900090019,14,
28,御坂 美琴,4000102,ちょっと気を失ってるだけよ。<br>見たでしょ？　黒子の頑丈さは筋金、いや鉄筋入りよ。,900040006,11,
29,婚后 光子,9000101,ですが、派手に倒れられましたし……。<br>もし、しっかりなさってください。お怪我は？,900090008,14,ef_com_00100_002_004_00,
30,御坂 美琴,4000102,こんなヤツに優しくする必要なんてないわよ。,900040029,21,
31,婚后 光子,9000101,ですが、元はと言えばわたくしのせ――,900090015,14,ef_com_00100_002_004_00,
32,白井 黒子,5000102,――隙アリ！　ですの！！,900050025,10,
33,御坂 美琴,4000102,ちょ、寝たフリ！？　卑怯よ黒子！<br>婚后さん、追うわよ！！,900040017,15,ef_com_00100_002_006_00,
34,婚后 光子,9000101,……いいえ。もう、いいんですのよ御坂さん。<br>全ては、わたくしに勇気がなかったせいなのですから。,900090007,11,
35,御坂 美琴,4000102,婚后、さん……？<br>それって、どういうこと……？,900040017,15,ef_com_00100_002_002_00,
#,,,#END,
