#ID,名称,CharaID,メッセージ,ボイスID,表情差分,エモーション,
#,,,チャプター15：駅周辺　一方通行　ラストオーダー　,,,,
#,,,もしかして特別？,
1,打ち止め,22000101,前にあなたにお風呂上がりを見られた時、<br>どうしてあんなに平然としていたの？,900220025,10,ef_com_00100_002_002_00,
2,打ち止め,22000101,って、ミサカはミサカは<br>気になっていたことをズバリ聞いてみたり。,0,10,
3,一方通行,13001001,あァ？,900130030,23,
4,打ち止め,22000101,だって、健全な年頃の少年なら、もっと照れたり慌てたり<br>するものだって、ミサカはミサカは知ってるんだから！,900220026,20,
5,一方通行,13001001,くっだらねェ……。,900130025,22,
6,打ち止め,22000101,ま、まさかとは思うけど、<br>未だあなたには、そういう情緒が育っていなかったり？,900220016,15,
7,打ち止め,22000101,って、ミサカはミサカは少し心配そうな素振りで<br>微妙な気遣いを見せてみたり。,900220019,14,ef_com_00100_002_004_00,
8,一方通行,13001001,あァ？　そんなンじゃねェよ……ただ、どう考えたって、<br>テメェや芳川たちはそんなンじゃネェだろうが。,900130007,20,
9,打ち止め,22000101,えっ……それってもしかしてミサカたちが特別ってこと？,900220008,15,ef_com_00100_002_001_00,
10,一方通行,13001001,……さぁな。,900130015,22,
11,打ち止め,22000101,もう、そうならそうと言ってよ照れ屋さん！,900220002,11,
12,打ち止め,22000101,って、ミサカはミサカはあまりの微笑ましさに<br>思いっきりニヤニヤしてみたり！,0,12,
13,一方通行,13001001,チッ……クソうぜェ。,900130026,23,ef_com_00100_002_006_00,
