#ID,名称,CharaID,メッセージ,ボイスID,表情差分,エモーション,
#,,,ストーリーイベント: おみくじログインボーナス演出 チャプター09,
#,,,食蜂 操祈,,,,
#,,,#【1月9日　5:00　～　1月10日　4:59】,
#,,,#【神社の参道／昼】,
1,食蜂 操祈,10000701,やっと来たわねぇ。<br>待ちくたびれたんダゾ☆,900060134_001,10,
2,食蜂 操祈,10000701,おみくじの結果でいいものが貰えるから、<br>さっさと引いてみると良いわぁ。,900060134_002,11,
#,,,#【おみくじ結果：中吉の場合】,
4,食蜂 操祈,10000701,今日の運勢は中吉みたいよ。<br>まぁ私と一緒に居るだけで幸せよねぇ。,900060134_004,21,
#,,,#【結果に拘わらず共通の締め】,
7,食蜂 操祈,10000701,明日もおみくじを引きにこないと、<br>お仕置き、しちゃうんダゾ☆,900060134_007,12,
#,,,#END,































































#,,,#END,


































































