#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,
#,,,メイン: とある魔術の禁書目録 チャプター06,
#,,,暗部組織,,,
#,,,#【ホテル】,
#,,,#アニメシーン画像より。スコープを覗く砂皿。,
#,,,#引き金に指をかける。,
#,,,#スコープ越しの最中。,
#,,,#アニメシーン画像より。振動で揺れる最中。,,,
#,,,#アニメシーン画像より。ホール方面から煙が立っている。,
#,,,#慌てて逃げる観客ら。,
#,,,#保護される最中。,
#,,,#獰猛な笑みのアクセラレータ。,
1,一方通行,13001001,ンなもン講演会の方を<br>ブチ壊しちまえば済む話だろうが。,1,12,
#,,,#アニメシーン画像より。スコープ覗く砂皿。,
#,,,#スコープ越し、アクセラレータ。,
#,,,#スコープ、アップ。,
#,,,#歯を食いしばる砂皿。,
2,砂皿 緻密,235000101,くっ……！,1,20,
3,？？？,999000101,「引き上げだ」,1,20,
4,砂皿 緻密,235000101,まだだ。仕事は終わっていない。,1,10,
#,,,#アニメシーン画像より。ソファの垣根。,
5,？？？,999000101,引・き・上・げ・だ。,1,20,
6,？？？,999000101,何度も言わせてんじゃねぇぞ、砂皿ぁ……？,1,20,
#,,,#アニメシーン画像より。最中、車に乗っている。,
#,,,#去るアクセラレータ、隣を最中の車が通る。,
#,,,#後ろに目をやるアクセラレータ。,
7,一方通行,13001001,味気ねェ……もう終わりかよ。,1,16,
#,,,#アニメシーン画像より。携帯を取り出す一方通行。,,,
#,,,#アニメシーン画像より。電話中の土御門。,
8,土御門 元春,3000201,砂皿を雇った連中の名前がわかった。,1,13,
#,,,#アニメシーン画像より。部屋にいる垣根たち。,
9,土御門 元春,3000201,『スクール』。<br>おそらくオレ達と同じような小規模の非公式部隊。,1,13,
#,,,#アニメシーン画像より。ニッとなる垣根。,
10,土御門 元春,3000201,学園都市の裏に潜んでる組織だ。,1,13,
#,,,#アニメシーン画像より。通話中の一方通行。,
11,一方通行,13001001,『スクール』？,1,20,
12,土御門 元春,3000201,「それだけじゃない」,1,13,
13,一方通行,13001001,あァ？,1,15,
#,,,#アニメシーン画像より。モニターに表示されたデータ。,
14,土御門 元春,3000201,今回の事件にどう関わっているのかまでは<br>わからないが、,1,13,
#,,,#アニメシーン画像より。通信中の土御門。,
15,土御門 元春,3000201,調べてみると他にもそれらしい組織名が<br>複数出てきた。,1,11,
16,土御門 元春,3000201,『メンバー』、『ブロック』……。,1,11,
#,,,#アニメシーン画像より。ファミレス、外観。,
17,土御門 元春,3000201,そして『アイテム』。,1,10,
#,,,#【暗部生き残り表示一覧】,,,
#,,,#脱落者：なし,
#,,,#END,
