#ID,名称,CharaID,メッセージ,ボイスID,表情差分,エモーション,
#,スポット会話,,チャプター15：常盤台中学　御坂 美琴　白井 黒子　,
#,,,風紀委員,0,
1,御坂 美琴,4000102,あら、こんな所で奇遇ね。何してるの、黒子？,900040001,10,ef_com_00100_002_001_00,
2,白井 黒子,5000102,あ、お姉様。<ruby>風紀委員</ruby>のお仕事中でして。,900050001,10,
3,御坂 美琴,4000102,そうだったの。ご苦労様、アンタも大変ね。,900040010,11,
4,白井 黒子,5000102,いえいえ、<ruby>風紀委員</ruby>は学園都市の治安を維持するための<br>組織ですもの。これくらい何でもありませんわ。,900050008,11,
5,御坂 美琴,4000102,そっか。私に手伝える事があったらなんでも言ってよね。,900040005,10,
6,白井 黒子,5000102,ありがとうございます、お姉様。<br>せっかくですから簡単な聞き込みをさせて頂きますわ。,900050014,12,
7,御坂 美琴,4000102,いいわよ！　どーんときなさい！,900040006,12,ef_com_00100_002_000_00,
8,白井 黒子,5000102,この辺りで自動販売機に蹴りを入れる女学生がいるとの<br>情報が入ったのですが……何かご存知ですか？,900050004,20,
9,御坂 美琴,4000102,しっ、知らにゃいけど！？,900040017,15,ef_com_00100_002_003_00,





