#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,エモーション,
#,,,とある高校 Chapter12,
#,,,ドジっ子キャラ習得,,,,
#,,,#【上条の学校・教室・昼】,
1,青髪ピアス,48000101,小萌先生のこと考えてるとか、やっぱ百合やん！！<br>百合属性に目覚めたんやね、姫神ちゃん！？,900480005,17,ef_com_00100_002_007_00,
2,上条 当麻,1000101,おおぅ……思わぬ方向へ走ったな。<br>だけど応援してるぜ、ほら俺は理解ある方だし……。,900010004,22,ef_com_00100_002_004_00,
3,姫神 秋沙,23000101,だから。変な噂を流さないでっ。,900230021,13,
4,上条 当麻,1000101,ぐほぉっ！,900010027,16,,
5,土御門 元春,3000101,こ、これは吹寄直伝粛正おでこバット……！？,900030009,15,ef_com_00100_002_001_00,
6,青髪ピアス,48000101,ここまで完全にマスターしてたんか！？,900480009,15,
7,姫神 秋沙,23000101,ふっ。,900230002,12,
8,上条 当麻,1000101,うぉぉぉおおぉおぉぉ……。<br>デコが死ぬほどいてぇ……。,900010027,16,ef_com_00100_002_006_00,
9,月詠 小萌,6000101,野郎どもーっ！<br>朝のホームルームを始めるのですよーっ！,900060028,10,
10,月詠 小萌,6000101,って上条ちゃん！？<br>朝からどうして倒れてるのです！？,900060030,15,ef_com_00100_002_002_00,
11,上条 当麻,1000101,……いや、姫神が。<br>先生と禁断の百合畑をですね……。,900010007,21,
12,姫神 秋沙,23000101,だから違うと……。,900230007,13,
13,月詠 小萌,6000101,ええ！？　姫神ちゃん！？<br>先生、そういうのはえっと……。,900060017,15,ef_com_00100_002_003_00,
14,姫神 秋沙,23000101,……ク。クラスの視線がかつてなく私に向いている。<br>だけど。私の望む方向の温度ではない……。,900230030,14,ef_com_00100_002_006_00,
15,月詠 小萌,6000101,――ま、それはそれとして。<br>朝のホームルームを始めるのですよー。,900060004,12,ef_com_00100_002_000_00,
16,姫神 秋沙,23000101,切り替えが早すぎる！？,900230010,15,
#,,,#【上条の学校・教室・昼】,,,,
17,姫神 秋沙,23000101,（先生からの宿題の答えは。まだわからないけれど。<br>ドジっ子キャラについては。いける気がする）,900230003,11,
18,姫神 秋沙,23000101,先生のモノマネをする。,0,10,ef_com_00100_002_001_00,
19,上条 当麻,1000101,昼休みにいきなりなんだ……。<br>だがまあ、……来いっ！,900010004,20,
20,青髪ピアス,48000101,伊達に小萌先生の生徒してないからなあボクらも！！<br>かかってこいやあ姫神ィ！！,900480004,13,
21,土御門 元春,3000101,先生のことをよく見てた結果ってやつか。<br>オレらが判定してやるにゃー。,900030004,12,
22,姫神 秋沙,23000101,――ケース。日直が黒板を消し忘れていた時。<br>先生は怒りながら消そうとする。,900230006,10,
23,姫神 秋沙,23000101,こうして。飛び跳ねて。なんとか。消そうと。<br>あっ。消せてしまった。,900230023,15,ef_com_00100_002_003_00,
24,青髪ピアス,48000101,そりゃタッパが足りとるんやから当たり前やろ！,900480015,14,
25,姫神 秋沙,23000101,予定では。この後着地に失敗。<br>転んでいたた。という流れではあった。,900230012,16,
26,姫神 秋沙,23000101,そういうドジっ子な所がキュート。<br>でも。そもそもそういうモノマネは意味が無い。,0,11,ef_com_00100_002_006_00,
27,姫神 秋沙,23000101,私は。先生のようにはなれない。万年日陰者。<br>読者アンケート最下位。連載終了。路頭に迷う。,900230018,14,
28,上条 当麻,1000101,お、おーい？<br>あんまり思い詰めるなよ……？,900010018,21,ef_com_00100_002_004_00,
29,姫神 秋沙,23000101,私は吹寄さんにも。先生にもなれない。<br>おでこを広げても。背を縮めても無理。,900230027,14,
30,姫神 秋沙,23000101,私は……。結局。何もわからなかった……。<br>どうして。先生からの宿題も。まだ答えが出ない。,0,14,
31,上条 当麻,1000101,……先生からの宿題？,900010030,10,ef_com_00100_002_002_00,
32,月詠 小萌,6000101,悩んでいるようですね、姫神ちゃん。,900060002,10,,
33,姫神 秋沙,23000101,！？　せ、先生……っ！？,900230017,15,ef_com_00100_002_001_00,
#,,,#END,
