#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,
#,,,メイン: とある魔術の禁書目録 チャプター16,
#,,,処刑塔,,,
#,,,#【イギリス・ロンドン塔】,,,
#,,,#アニメシーン画像より。ロンドン塔、外観。,
#,,,#牢獄の入口。,
#,,,#くわえタバコのステイル。,
1,ステイル,24000101,さて、こちらが聞きたい事は分かっているな？,1,11,
#,,,#アニメシーン画像より。リドヴィアとビアージオ。,
2,ステイル,24000101,ビアージオ＝ブゾーニ。<br>リドヴィア＝ロレンツェッティ。,1,10,
#,,,#アニメシーン画像より。机を挟んで対面する三人。,
3,ビアージオ,61000701,我々、ローマ正教から聖書のレクチャーを<br>してほしいなら日曜にしろ。,1,10,
4,ステイル,24000101,虚勢は無駄だ。,1,13,
5,ステイル,24000101,必要ならどんな手を使ってでも、<br>お前の頭から情報を引きずり出す。,1,13,
#,,,#アニメシーン画像より。アニェーゼの前を行くステイル。,
#,,,#ステイル、ビアージオの前で。,
6,ステイル,24000101,僕たち『<ruby>必要悪の教会</ruby>』を甘く見るな。,1,13,
#,,,#アニメシーン画像より。ステイル、見下ろして。,
7,ステイル,24000101,『神の右席』について知ってる事を話せ。,1,13,
#,,,#アニメシーン画像より。固く口を結ぶビアージオ。,
#,,,#喋りだすリドヴィア。,
8,リドヴィア,86000701,その前に一つ教えていただきたいのですが、<br>現在『外』の状況はどうなっているので？,1,11,
#,,,#アニメシーン画像より。格子窓を見つめるステイル。,
9,ステイル,24000101,<ruby=・>予</ruby><ruby=・>測</ruby><ruby=・>は</ruby><ruby=・>つ</ruby><ruby=・>い</ruby><ruby=・>て</ruby><ruby=・>い</ruby><ruby=・>る</ruby><ruby=・>ん</ruby><ruby=・>だ</ruby><ruby=・>ろ</ruby><ruby=・>う</ruby>？,1,10,
#,,,#アニメシーン画像より。チラリと見るリドヴィア。,
10,ステイル,24000101,その通りか……それより悪いかだ。,1,10,
#,,,#アニメシーン画像より。記録しているアニェーゼ。,
#,,,#リドヴィア、呟く口元。,
11,リドヴィア,86000701,――<ruby=サン>聖</ruby>ピエトロは皇帝と魔術師の魔手をかいくぐる。,1,11,
#,,,#アニメシーン画像より。光る十字架。,
#,,,#ハッとするアニェーゼ。,
12,アニェーゼ,31000101,ん……しまッ……う！？,1,15,
#,,,#アニメシーン画像より。リドヴィアに放たれる光線。,
#,,,#光が拘束具を砕く。,
#,,,#ハッと向くステイル。,
#,,,#振り返るリドヴィア。,
#,,,#リドヴィア、ステイルの喉元に破片を突きつける。,
#,,,#アニェーゼ、杖に手を伸ばす。,
13,アニェーゼ,31000101,リドヴィア！！,1,13,
#,,,#アニメシーン画像より。手で制するステイル。,
14,ステイル,24000101,話を聞こう。,1,10,
#,,,#アニメシーン画像より。話を続けるリドヴィア。,
15,リドヴィア,86000701,オリアナ＝トムソン。彼女を解放し、この混乱に<br>呑まれた弱き人々を先導させる事を要求します。,1,10,
#,,,#アニメシーン画像より。冷静なステイル。,
16,ステイル,24000101,なるほど。<br>この期に及んでもまだ弱者救済にこだわるのか。,1,11,
#,,,#アニメシーン画像より。ゆるぎないリドヴィア。,
17,ステイル,24000101,だが、そんな事が言える立場か？,1,10,
#,,,#アニメシーン画像より。割って入るアニェーゼ。,
18,アニェーゼ,31000101,オリアナは今、イギリス清教と一時的協力の<br>契約を結んでやがるんです。,1,10,
#,,,#アニメシーン画像より。話すアニェーゼ。,
19,アニェーゼ,31000101,その契約条件は、『指導者リドヴィア＝ロレンツェッティ<br>の手による弱者たちの保護』。,1,11,
#,,,#アニメシーン画像より。ハッとするリドヴィア。,
20,アニェーゼ,31000101,そっから解放しろったって、<br>オリアナ自身が承諾する訳ねぇですよ。,1,10,
#,,,#アニメシーン画像より。説得するステイル。,
21,ステイル,24000101,彼女の覚悟を無駄にするな。<br>今の混乱をローマ正教……、いや。,1,11,
#,,,#アニメシーン画像より。逡巡するリドヴィア。,
22,ステイル,24000101,『神の右席』が作り上げているとすれば<br>その打倒にこそ解決のカギがある。違うか？,1,10,
#,,,#アニメシーン画像より。手を下げるリドヴィア。,
#,,,#落ちる破片。,
#,,,#項垂れているリドヴィア。,
23,リドヴィア,86000701,あなたたちの望みはなんなので？,1,10,
24,ステイル,24000101,『<ruby=われわれ>必要悪の教会</ruby>』の目的は明快だ。,1,10,
#,,,#アニメシーン画像より。アニェーゼ、顎を引く。,
25,ステイル,24000101,魔術という圧倒的な力に呑まれた迷える子羊を救い出す。<br>今も昔もそれは変わらない。,1,10,
#,,,#アニメシーン画像より。目を閉じるリドヴィア。,
#,,,#倒れた椅子を見るリドヴィア。,
26,リドヴィア,86000701,……私は彼らに直接会った事はありませんが、<br>断片的な情報を耳にする機会はありましたので。,1,11,
#,,,#アニメシーン画像より。椅子に腰掛けるリドヴィア。,
27,リドヴィア,86000701,それによると『神の右席』とは……。,1,12,
#,,,#アニメシーン画像より。ニヤリと笑うリドヴィア。,
#,,,#END,





























