#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,
#,,,メイン: とある魔術の禁書目録 チャプター10,
#,,,間一髪,,,
#,,,#【大型旅客機】,
#,,,#アニメシーン画像より。ギャレーの上条。<br>#物音に気づく上条。,
1,上条 当麻,1000501,ん？,1,10,
2,ミュッセ,999000101,入れ。刺されたくないならな。,1,10,
#,,,#アニメシーン画像より。ハッとする上条。,
3,インデックス,2003001,きゃっ！？,1,16,
4,上条 当麻,1000501,インデックス！,1,20,
#,,,#アニメシーン画像より。閉ざされた扉。,,,
#,,,#アニメシーン画像より。扉にぶつかる上条。,
5,上条 当麻,1000501,くそっ！,1,13,
#,,,#アニメシーン画像より。上条、カートに気づく。,
6,上条 当麻,1000501,……！,1,15,
#,,,#アニメシーン画像より。カートを掴む手。<br>#カートで扉をぶち破る。<br>#前のめりの上条、インデックスを探す。<br>#目線の先、閉ざされた扉。<br>#走り出す上条。,,,
7,上条 当麻,1000501,うぉおおおおお！！,1,20,
#,,,#アニメシーン画像より。扉を破る上条。<br>#ハッとするミュッセ。,,,
8,ミュッセ,999000101,なっ！？,1,10,
#,,,#アニメシーン画像より。首を絞められているインデックス。<br>#怒りの上条。,
9,上条 当麻,1000501,ッ！！,1,13,
#,,,#アニメシーン画像より。ミュッセ、防ぐ姿勢。<br>#もみ合う上条とミュッセ。<br>#ミュッセの肩を引く手。<br>#上条、ミュッセを振り回す。<br>#廊下の壁に叩きつけられるミュッセ。,
10,ミュッセ,999000101,うぐっ！？,1,10,
#,,,#アニメシーン画像より。物音に気づく機長とＦＡ。<br>#音のした方へ行く機長たち。<br>#崩れ落ちるミュッセ。,
11,ミュッセ,999000101,ぐっ……。,1,10,
#,,,#アニメシーン画像より。顔上げるミュッセ。<br>#足を振り上げる上条。<br>#かろうじて躱すミュッセ。<br>#素早く逃げ出すミュッセ。<br>#追おうとする上条。,
12,上条 当麻,1000501,待てッ！,1,13,
#,,,#アニメシーン画像より。インデックスを見る上条。,
13,インデックス,2003001,ゴホッ、ゴホッ、ゴホッ……！,1,16,
#,,,#アニメシーン画像より。インデックスを支える上条。,
14,上条 当麻,1000501,インデックス！,1,20,
#,,,#アニメシーン画像より。何かに気づく上条。<br>#耳を近づける上条。<br>#何かをつぶやくインデックス。<br>#ハッとする上条。,
15,上条 当麻,1000501,……！,1,15,
#,,,#END,
















































































